"Date","상권","공실률","공실률_예측_머신러닝","공실률_예측_딥러닝","공실률_차이_머신","공실률_차이_딥"
"2017_2","군자",4,5.52268236481818,4.50529213636364,1.52268236481818,0.505292136363637
"2017_2","논현역",1,6.59254198928571,1.51639186714286,5.59254198928571,0.516391867142857
"2017_2","동대문",10.9,5.4420831445,10.790262,5.4579168555,0.109738
"2017_2","명동",4,7.327397699,7.9167453,3.327397699,3.9167453
"2017_2","목동",4.6,7.40036977036364,5.98833986363636,2.80036977036364,1.38833986363636
"2017_2","불광역",3.8,5.68555539366667,3.88965182222222,1.88555539366667,0.0896518222222222
"2017_2","사당",4.7,5.32408870178571,3.41939537142857,0.624088701785714,1.28060462857143
"2017_2","서초",8.3,9.10396742525,8.224417325,0.803967425249999,0.0755826749999997
"2017_2","성신여대",9.6,8.08958402283333,6.74039495833333,1.51041597716667,2.85960504166667
"2017_2","수유",10.3,7.22434975630769,8.43044435384615,3.07565024369231,1.86955564615385
"2017_2","신림역",5.6,5.3960763798,4.63992824,0.203923620199999,0.96007176
"2017_2","신촌",4.2,8.6533487355,9.726086,4.4533487355,5.526086
"2017_2","압구정",13.1,10.5971018356667,14.0257736666667,2.50289816433333,0.925773666666666
"2017_2","영등포",10.8,10.032157496,9.81513456666667,0.767842504000001,0.984865433333335
"2017_2","오류동역",8,6.63306062166667,4.08811053333333,1.36693937833333,3.91188946666667
"2017_2","왕십리",12,10.4246675463333,8.15321225,1.57533245366667,3.84678775
"2017_2","용산",5.9,9.57048229153333,6.97854911333333,3.67048229153333,1.07854911333333
"2017_2","이태원",14.9,10.9609622633333,10.8933898111111,3.93903773666667,4.00661018888889
"2017_2","잠실",12.2,12.25661453775,7.517030575,0.0566145377500007,4.682969425
"2017_2","장안동",7.6,7.60880558385,7.20535288,0.00880558385000008,0.394647119999999
"2017_2","종로",3.8,5.85099424365,5.420367065,2.05099424365,1.620367065
"2017_2","천호",5.3,7.19533735481818,4.59431671818182,1.89533735481818,0.705683281818182
"2017_2","청담",3.4,5.94292255808333,8.12886901666667,2.54292255808333,4.72886901666667
"2017_2","청량리",6.9,7.56231841,5.8397992,0.66231841,1.0602008
"2017_2","테헤란로",9.3,8.50950810902564,10.5447472666667,0.79049189097436,1.24474726666667
"2017_2","혜화동",8.6,7.904215356,5.46287466,0.695784644,3.13712534
"2017_2","홍대합정",11.6,6.92526247523077,8.14914386153846,4.67473752476923,3.45085613846154
"2017_2","화곡",12.8,9.26149405311429,12.0802811771429,3.53850594688572,0.719718822857143
"2017_3","건대입구",2.8,4.77830570521429,2.97895217857143,1.97830570521429,0.178952178571429
"2017_3","경희대",3.7,3.43887190742857,2.11950121142857,0.261128092571429,1.58049878857143
"2017_3","공덕역",5.3,6.9220255425,4.6805154,1.6220255425,0.6194846
"2017_3","광화문",1.1,2.023275449,2.71180712,0.923275449,1.61180712
"2017_3","군자",2.7,5.70280100581818,4.08207876363636,3.00280100581818,1.38207876363636
"2017_3","논현역",1,6.94391082157143,1.75258610214286,5.94391082157143,0.752586102142857
"2017_3","동대문",10.9,16.318671915,10.36709325,5.418671915,0.53290675
"2017_3","명동",3.9,6.7881892504,8.48567354,2.8881892504,4.58567354
"2017_3","목동",6.5,7.44455961636364,6.05163640909091,0.944559616363637,0.448363590909091
"2017_3","불광역",3.8,5.94805634177778,3.51172336666667,2.14805634177778,0.288276633333333
"2017_3","사당",5.6,5.69795137257143,3.302047745,0.0979513725714289,2.297952255
"2017_3","서초",7.5,9.2068929206,8.00608619,1.7068929206,0.50608619
"2017_3","성신여대",9.6,9.54741751916667,7.13969206666667,0.0525824808333333,2.46030793333333
"2017_3","수유",10.3,6.22956230561539,8.24916275384615,4.07043769438462,2.05083724615385
"2017_3","신림역",5.9,5.7275848328,4.43857332,0.1724151672,1.46142668
"2017_3","신촌",5.8,10.6621219345,11.7541807,4.8621219345,5.9541807
"2017_3","압구정",16.6,9.42733551266667,12.605695,7.17266448733333,3.994305
"2017_3","영등포",11.5,12.603031127,10.1454831111111,1.103031127,1.35451688888889
"2017_3","오류동역",8,5.99608796333333,3.644571,2.00391203666667,4.355429
"2017_3","왕십리",8.7,10.241049776,7.51896883333333,1.541049776,1.18103116666667
"2017_3","용산",7.6,8.565403068,7.41935973333333,0.965403068000001,0.180640266666667
"2017_3","이태원",19.1,11.5065804511111,11.1667777222222,7.59341954888889,7.93322227777778
"2017_3","잠실",11,12.20976408125,8.262404,1.20976408125,2.737596
"2017_3","장안동",7.6,8.2037470703,7.315317565,0.603747070300001,0.284682435
"2017_3","종로",2.9,5.96403151045,5.496184625,3.06403151045,2.596184625
"2017_3","천호",5.3,6.90790996836364,4.87183336363636,1.60790996836364,0.428166636363636
"2017_3","청담",4.4,5.62579897333333,7.81174379166667,1.22579897333333,3.41174379166667
"2017_3","청량리",8.8,8.1611552105,6.4010946,0.6388447895,2.3989054
"2017_3","테헤란로",9.3,8.7507358825641,10.0686798025641,0.549264117435898,0.768679802564103
"2017_3","혜화동",8.6,8.4222823232,5.48392932,0.1777176768,3.11607068
"2017_3","홍대합정",6.1,7.489654253,7.41286886153846,1.389654253,1.31286886153846
"2017_3","화곡",12.8,8.7157301104,11.9354969428571,4.0842698896,0.864503057142858
"2017_4","건대입구",1.4,5.00525237942857,2.37338646428571,3.60525237942857,0.973386464285714
"2017_4","경희대",3.7,3.75258218842857,3.28042754285714,0.0525821884285711,0.419572457142857
"2017_4","공덕역",5.3,6.9178128435,5.118429325,1.6178128435,0.181570675
"2017_4","광화문",1.1,1.7631098416,1.83564928,0.6631098416,0.73564928
"2017_4","군자",5.7,6.82902153672727,5.17092477272727,1.12902153672727,0.529075227272727
"2017_4","논현역",1.7,6.73620989785714,2.71716349285714,5.03620989785714,1.01716349285714
"2017_4","동대문",10.9,12.467461348,10.364965,1.567461348,0.535035000000001
"2017_4","명동",5.4,6.2887423782,7.30090416,0.8887423782,1.90090416
"2017_4","목동",5.8,7.35530987872727,6.12520948181818,1.55530987872727,0.325209481818182
"2017_4","불광역",3.8,5.25378799055556,3.60814238888889,1.45378799055556,0.191857611111111
"2017_4","사당",0.9,4.53046722078571,1.48658345857143,3.63046722078571,0.586583458571429
