"Date","상권","임대료","임대료_예측_머신러닝","임대료_예측_딥러닝","임대료_차이_머신","임대료_차이_딥"
"2017_4","혜화동",73.7,58.4202,76.430718,15.2798,2.730718
"2017_4","홍대합정",55.8,47.1749230769231,72.7324476923077,8.62507692307692,16.9324476923077
"2017_4","화곡",26.4,25.3969142857143,30.125443,1.00308571428571,3.725443
"2018_1","건대입구",64.6,55.0504666666667,61.6025334666667,9.54953333333333,2.99746653333333
"2018_1","경희대",44.1,40.8401428571429,44.4312137142857,3.25985714285714,0.331213714285717
"2018_1","공덕역",41.5,34.757,38.7976455,6.743,2.7023545
"2018_1","광화문",69.1,54.704,77.7759476,14.396,8.6759476
"2018_1","군자",29.9,30.0898181818182,29.1230927272727,0.189818181818183,0.776907272727271
"2018_1","논현역",38.9,33.47475,40.2059605,5.42525,1.3059605
"2018_1","동대문",36.5,33.281,47.31003,3.219,10.81003
"2018_1","명동",270.4,229.9836,287.451572,40.4164,17.051572
"2018_1","목동",34.3,31.4551538461538,35.8543123846154,2.84484615384615,1.55431238461539
"2018_1","불광역",37.1,33.4864444444444,37.8418477777778,3.61355555555556,0.741847777777778
"2018_1","사당",60.7,51.9619285714286,55.405317,8.73807142857143,5.29468300000001
"2018_1","서초",27.8,25.0402,31.1324402,2.7598,3.3324402
"2018_1","성신여대",44.4,39.033,45.8854539166667,5.367,1.48545391666667
"2018_1","수유",54.9,48.3572142857143,55.2544784285714,6.54278571428571,0.354478428571433
"2018_1","신림역",73.9,58.0052,70.083577,15.8948,3.816423
"2018_1","신촌",58.8,48.1615,120.966245,10.6385,62.166245
"2018_1","압구정",56.3,44.6477142857143,63.8936412857143,11.6522857142857,7.59364128571429
"2018_1","영등포",38.9,36.0881111111111,43.5174493333333,2.81188888888889,4.61744933333333
"2018_1","오류동역",46.6,40.913,35.08223,5.687,11.51777
"2018_1","왕십리",38.6,35.9283333333333,39.8541046666667,2.67166666666667,1.25410466666667
"2018_1","용산",25.2,23.7576,30.9872679333333,1.4424,5.78726793333333
"2018_1","이태원",47,41.6845555555556,58.064226,5.31544444444445,11.064226
"2018_1","잠실",42.6,36.20575,35.75387025,6.39425,6.84612975
"2018_1","장안동",21,22.4919090909091,26.756706,1.49190909090909,5.756706
"2018_1","종로",84.2,71.29575,92.11488995,12.90425,7.91488995
"2018_1","천호",35.8,32.8499166666667,31.3012740833333,2.95008333333333,4.49872591666666
"2018_1","청담",67.9,49.7315,69.6195315833333,18.1685,1.71953158333332
"2018_1","청량리",45.9,43.957,35.6517465,1.943,10.2482535
"2018_1","테헤란로",46.6,38.466875,49.837098975,8.133125,3.237098975
"2018_1","혜화동",73.4,62.2024,75.9988858,11.1976,2.59888579999999
"2018_1","홍대합정",68.7,48.6971538461538,85.1247195384615,20.0028461538462,16.4247195384615
"2018_1","화곡",26.9,25.8796111111111,29.9781971111111,1.02038888888889,3.07819711111111
"2018_2","건대입구",64.9,57.9273333333333,61.5576029333333,6.97266666666667,3.34239706666667
"2018_2","경희대",43.9,41.5351428571429,44.433371,2.36485714285714,0.533371000000002
"2018_2","공덕역",41.6,35.53325,38.87923675,6.06675,2.72076325
"2018_2","광화문",69.7,54.6828,78.807626,15.0172,9.107626
"2018_2","군자",29.9,29.2069090909091,29.3595233636364,0.693090909090909,0.540476636363636
"2018_2","논현역",38.9,33.1986875,40.5673289375,5.7013125,1.6673289375
"2018_2","동대문",36.4,35.29,49.0299015,1.11,12.6299015
"2018_2","명동",271.7,194.9136,275.450796,76.7864,3.75079600000004
"2018_2","목동",34,32.4968461538462,37.1286407692308,1.50315384615384,3.12864076923077
"2018_2","불광역",37.1,33.3012222222222,37.6263304444444,3.79877777777778,0.52633044444444
"2018_2","사당",59.8,50.5954285714286,52.5129476428571,9.20457142857143,7.28705235714285
"2018_2","서초",27.8,25.5538,31.0625558,2.2462,3.2625558
"2018_2","성신여대",44.4,40.1171666666667,46.74451475,4.28283333333333,2.34451475
"2018_2","수유",54.7,49.3071428571429,54.979182,5.39285714285715,0.279181999999999
"2018_2","신림역",74,64.5244,73.509448,9.4756,0.490551999999994
"2018_2","신촌",57.8,49.2575,108.618255,8.5425,50.818255
"2018_2","압구정",56.2,44.141,68.0429814285714,12.059,11.8429814285714
"2018_2","영등포",39.2,38.1461111111111,43.9988226666667,1.05388888888889,4.79882266666667
"2018_2","오류동역",46.9,48.386,37.2882136666667,1.486,9.61178633333333
"2018_2","왕십리",39,36.7755,37.1440763333333,2.2245,1.85592366666667
"2018_2","용산",25.1,23.6194666666667,31.7513134,1.48053333333333,6.6513134
"2018_2","이태원",47.5,39.9733333333333,61.2277023333333,7.52666666666667,13.7277023333333
"2018_2","잠실",43.3,38.823,37.58710675,4.477,5.71289324999999
"2018_2","장안동",21,23.4116818181818,25.8900111818182,2.41168181818182,4.89001118181818
"2018_2","종로",83.7,70.65555,90.560816,13.04445,6.860816
"2018_2","천호",35.9,34.7683333333333,31.8174350833333,1.13166666666667,4.08256491666667
"2018_2","청담",67.6,51.0314166666667,68.7966974166667,16.5685833333333,1.19669741666667
"2018_2","청량리",46.6,41.8825,39.2456285,4.7175,7.3543715
"2018_2","테헤란로",46.9,38.09335,51.15910805,8.80665,4.25910805
"2018_2","혜화동",72.3,59.7756,72.354874,12.5244,0.0548739999999981
"2018_2","홍대합정",68.5,50.0710769230769,83.2399496153846,18.4289230769231,14.7399496153846
"2018_2","화곡",27,25.8199166666667,29.9566551388889,1.18008333333333,2.95665513888889
"2018_3","건대입구",65,57.101,62.0827874666667,7.899,2.91721253333333
"2018_3","경희대",44.1,42.1491428571429,45.2526654285714,1.95085714285715,1.15266542857142
"2018_3","공덕역",41.6,35.85175,39.5120755,5.74825,2.0879245
"2018_3","광화문",70,57.6962,79.9910158,12.3038,9.9910158
"2018_3","군자",29.9,29.4387272727273,28.2239380909091,0.461272727272725,1.67606190909091
"2018_3","논현역",39.2,33.8515,40.116465125,5.3485,0.916465124999995
"2018_3","동대문",36.4,34.861,48.681952,1.539,12.281952
"2018_3","명동",269.7,233.4486,296.560222,36.2514,26.860222
"2018_3","목동",34.6,32.1581538461538,37.8472412307692,2.44184615384616,3.24724123076923
"2018_3","불광역",37.2,34.362,39.8824935555556,2.838,2.68249355555555
"2018_3","사당",58.9,51.4268571428571,52.6396117857143,7.47314285714285,6.26038821428571
"2018_3","서초",27.7,25.2729,31.4167556,2.4271,3.7167556
"2018_3","성신여대",44.5,40.551,45.7385161666667,3.949,1.23851616666666
"2018_3","수유",56.1,50.4072857142857,53.4623881428571,5.69271428571429,2.63761185714286
"2018_3","신림역",73.5,63.3544,71.182318,10.1456,2.317682
"2018_3","신촌",57.8,50.3295,109.094466,7.47049999999999,51.294466
"2018_3","압구정",56.2,44.8101428571429,66.553002,11.3898571428571,10.353002
"2018_3","영등포",39.2,37.172,44.2577336666667,2.02800000000001,5.05773366666666
"2018_3","오류동역",46.9,48.973,36.2686066666667,2.073,10.6313933333333
"2018_3","왕십리",39,37.564,36.8384623333333,1.436,2.16153766666667
"2018_3","용산",25.1,23.4296,32.0241539333333,1.6704,6.92415393333333
"2018_3","이태원",47.5,40.7135555555556,61.2970441111111,6.78644444444444,13.7970441111111
"2018_3","잠실",43.5,37.9535,37.5274475,5.5465,5.9725525
"2018_3","장안동",20.9,23.207,25.559573,2.307,4.659573
"2018_3","종로",84.6,70.82455,89.6339461,13.77545,5.03394610000001
"2018_3","천호",35.4,35.1306666666667,31.5194248333333,0.269333333333336,3.88057516666667
"2018_3","청담",67.5,50.90075,68.9630936666667,16.59925,1.46309366666667
"2018_3","청량리",46.6,42.127,38.1619565,4.473,8.4380435
"2018_3","테헤란로",46.9,38.05815,51.654213625,8.84185,4.754213625
"2018_3","혜화동",72.3,60.61,78.0082036,11.69,5.7082036
"2018_3","홍대합정",68.4,49.9937692307692,85.2759305384615,18.4062307692308,16.8759305384615
"2018_3","화곡",27,26.0171111111111,28.9960619166667,0.982888888888887,1.99606191666667
"2018_4","건대입구",65.1,58.2576,61.8433664666667,6.8424,3.25663353333333
"2018_4","경희대",44.1,42.5855714285714,45.7346502857143,1.51442857142857,1.63465028571429
"2018_4","공덕역",42.1,35.73375,38.22628925,6.36625,3.87371075
"2018_4","광화문",70.1,57.4172,81.901462,12.6828,11.801462
"2018_4","군자",29.9,29.3781818181818,29.2240342727273,0.52181818181818,0.675965727272725
"2018_4","논현역",39.2,34.111375,40.1283544375,5.088625,0.928354437499998
"2018_4","동대문",36.4,32.635,48.558289,3.765,12.158289
"2018_4","명동",257.6,228.1418,290.924076,29.4582,33.324076
"2018_4","목동",34.3,31.6304615384615,37.5955689230769,2.66953846153846,3.29556892307693
"2018_4","불광역",37.4,34.8824444444444,41.452253,2.51755555555555,4.052253
"2018_4","사당",58.7,51.898,53.1926135,6.80200000000001,5.5073865
"2018_4","서초",27.8,25.75355,31.04869965,2.04645,3.24869965
"2018_4","성신여대",43.9,42.0913333333333,45.5837436666667,1.80866666666667,1.68374366666666
"2018_4","수유",56.1,49.4047142857143,54.7811749285714,6.69528571428572,1.31882507142857
"2018_4","신림역",72.3,64.6244,71.0243024,7.6756,1.2756976
"2018_4","신촌",57.7,50.834,98.0264425,6.866,40.3264425
"2018_4","압구정",56.1,44.3952857142857,69.9350137142857,11.7047142857143,13.8350137142857
"2018_4","영등포",39.2,37.4453333333333,45.8456942222222,1.75466666666667,6.64569422222222
"2018_4","오류동역",46.9,45.6956666666667,36.8318773333333,1.20433333333333,10.0681226666667
"2018_4","왕십리",39.1,37.4836666666667,37.3004813333333,1.61633333333334,1.79951866666666
"2018_4","용산",25.1,23.2366,29.9140627333333,1.8634,4.81406273333333
"2018_4","이태원",47.5,39.9001111111111,62.5374212222222,7.59988888888889,15.0374212222222
"2018_4","잠실",43.5,38.0325,37.377601,5.4675,6.122399
"2018_4","장안동",20.9,23.2230909090909,26.6232870909091,2.32309090909091,5.72328709090909
"2018_4","종로",84.9,70.4125,90.61439485,14.4875,5.71439484999999
"2018_4","천호",35.4,35.1171666666667,31.5153028333333,0.282833333333329,3.88469716666667
"2018_4","청담",66.4,49.7059166666667,65.7730235833333,16.6940833333333,0.626976416666679
"2018_4","청량리",46.6,43.7765,38.093156,2.8235,8.506844
"2018_4","테헤란로",46.9,38.72855,51.422799525,8.17145,4.522799525
"2018_4","혜화동",69.3,58.2574,76.8340494,11.0426,7.5340494
"2018_4","홍대합정",68.4,49.8418461538462,87.6331896923077,18.5581538461538,19.2331896923077
"2018_4","화곡",27,26.1155277777778,29.4554961944444,0.884472222222222,2.45549619444444
"2019_1","건대입구",64.2,57.3702666666667,60.040457,6.82973333333334,4.159543
"2019_1","경희대",46.1,44.7402857142857,45.9946337142857,1.35971428571429,0.10536628571429
"2019_1","공덕역",44.7,36.64475,39.962027,8.05525,4.737973
"2019_1","광화문",87.2,56.2094,84.179571,30.9906,3.02042900000001
"2019_1","군자",31.1,29.7172727272727,28.9556305454545,1.38272727272727,2.14436945454545
"2019_1","논현역",38.7,34.7283125,39.8453803125,3.9716875,1.1453803125
"2019_1","동대문",36.6,33.8045,46.937039,2.7955,10.337039
"2019_1","명동",295.1,234.8834,300.573462,60.2166,5.47346199999998
"2019_1","목동",34.5,33.016,37.1182355384615,1.484,2.61823553846154
"2019_1","불광역",38.5,35.2821111111111,39.8877894444444,3.21788888888889,1.38778944444444
"2019_1","사당",55.5,51.3838571428571,49.1370178571429,4.11614285714285,6.36298214285714
"2019_1","서초",27.4,25.70315,30.67263815,1.69685,3.27263815
"2019_1","성신여대",44.3,42.3139166666667,44.37826275,1.98608333333333,0.0782627500000004
"2019_1","수유",58,50.7764285714286,54.5228956428571,7.22357142857143,3.47710435714286
"2019_1","신림역",65.2,65.3088,67.4326442,0.108800000000002,2.2326442
"2019_1","신촌",56.7,50.04,87.1967525,6.66,30.4967525
"2019_1","압구정",55.8,45.1612857142857,64.6851227142857,10.6387142857143,8.88512271428571
"2019_1","영등포",39.3,37.1275555555556,41.854679,2.17244444444444,2.55467900000001
"2019_1","오류동역",36.7,44.4726666666667,35.128853,7.77266666666667,1.571147
"2019_1","왕십리",39.3,37.5223333333333,36.6450741666667,1.77766666666666,2.65492583333333
"2019_1","용산",25,24.9852,30.5802737333333,0.014800000000001,5.58027373333333
"2019_1","이태원",49.8,42.7634444444444,58.1536111111111,7.03655555555555,8.35361111111111
"2019_1","잠실",43.5,38.239,38.5657265,5.261,4.9342735
"2019_1","장안동",26.3,24.4209090909091,27.6613418181818,1.87909090909091,1.36134181818182
"2019_1","종로",79.7,71.04355,86.6904572,8.65645000000001,6.99045719999999
"2019_1","천호",34.9,34.5998333333333,31.8190309166667,0.300166666666662,3.08096908333333
"2019_1","청담",55.9,49.25825,65.44046425,6.64174999999999,9.54046425000001
"2019_1","청량리",46.7,42.3385,37.065982,4.36150000000001,9.634018
"2019_1","테헤란로",47.7,38.68885,51.887710925,9.01115,4.187710925
"2019_1","혜화동",67.6,64.041,72.9933866,3.559,5.3933866
"2019_1","홍대합정",67.7,50.9219230769231,79.3400648461539,16.7780769230769,11.6400648461538
"2019_1","화곡",27.6,26.73775,29.3782217777778,0.862250000000003,1.77822177777778
