총_유동인구_수,남성_유동인구_수,여성_유동인구_수,남성_상주인구_수,여성_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,지하철_역_수,버스_정거장_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,주중_매출_건수,주말_매출_건수,점포수,임대료_전체,공실률
0.036489288,0.076542584,-0.00207901,-0.772030391,-0.692616236,-0.575198333,-0.515135479,-0.489310667,-0.326597,-0.291076508,-0.367051703,-0.055220457,-0.157769664,0.102889184,-0.515870295,0.803344256,-0.28105715,-0.222359022,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,-0.211478297,0.550213438,0.178983283,0.112829576,0.172597571,0.186109369,0.348763466,0.07080181,0.096687998,0.144056122,0.110007609,-0.338364309,0.9
-0.467051948,-0.483509765,-0.447283845,0.537737099,0.662486986,0.630319956,-0.332788469,0.716660473,-0.346465322,-0.30438566,-0.397145183,-1.213602857,-0.914409492,-0.540785078,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,0.117308184,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.486753166,-0.461894488,-0.505646886,-0.419988762,-0.501002109,-0.433438477,-0.492809321,-0.368050248,-0.484768528,-0.338364309,0.9
-0.407303797,-0.414922769,-0.396495156,-0.059154781,0.019957923,-0.129115515,0.880520481,-0.310178112,-0.350673883,-0.314703991,-0.390281758,-0.423796676,-0.006441698,-0.562240887,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.434043283,-0.42045793,-0.453417208,-0.368504006,-0.460336584,-0.37176149,-0.451078617,-0.329366261,-0.464942657,-0.205562576,0.9
0.153545325,0.208091938,0.100125934,-0.377402821,-0.221158853,-0.090801654,-0.31174843,-0.030900585,-0.333546019,-0.288833392,-0.389753802,0.78723947,0.598870164,-0.240403756,2.301748771,-0.19785732,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.0673715,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.316098238,-0.171848395,-0.328681537,-0.272002761,-0.292384612,-0.299518996,-0.189716605,-0.122383511,-0.429696664,-0.205562576,0.9
-0.452298143,-0.465101598,-0.436145223,0.643819779,0.748696336,0.960092836,0.144119095,0.960675686,-0.316613903,-0.27103801,-0.375498996,-0.581757912,-0.460425595,-0.3476828,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,0.557111685,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.445554895,-0.466501958,-0.472067551,-0.362523587,-0.422770118,-0.422158911,-0.498113254,-0.370834654,-0.522217396,-0.205562576,0.9
0.656416127,0.76462129,0.547384875,-1.054917538,-1.014554278,-0.858447238,-0.515135479,-0.781282628,-0.189769839,-0.192229887,-0.172499994,0.20804827,0.901526095,0.081433375,-0.515870295,-0.19785732,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.0673715,0.462621651,-0.434919126,-0.091129144,-0.211478297,3.326176623,0.648392954,1.063284811,0.471175603,1.040657749,0.947688345,0.643317346,0.863089913,1.467442627,0.466873292,0.20467144,5.9
-0.381979297,-0.38676195,-0.374099034,-0.213328276,-0.3774133,-0.015542283,-0.515135479,0.08758079,-0.369563469,-0.324125076,-0.424598884,-0.95033413,-0.611753561,-0.047301477,-0.515870295,-0.19785732,-0.28105715,3.376151155,0.949676752,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.0673715,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,0.155784157,0.640628113,0.065504551,0.363442125,0.183011274,0.299572232,0.530695308,0.859713854,0.07696449,0.20467144,5.9
-0.429173859,-0.440020868,-0.41510376,0.486817413,0.23682832,0.50853661,-0.515135479,0.627799441,-0.365452782,-0.321283796,-0.418527393,2.998696779,1.05285406,-0.476417652,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.433214566,-0.427895151,-0.444585531,-0.386742628,-0.445646989,-0.396921712,-0.453946805,-0.346872492,-0.491377152,0.20467144,5.9
0.030688331,0.065061724,-0.00240247,-1.063404153,-1.141174261,-1.076015238,-0.515135479,-1.005550945,-0.341865267,-0.309320514,-0.376026952,0.260702015,0.750198129,-0.412050226,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.271469395,-0.231034539,-0.302586147,-0.185307596,-0.264762004,-0.226315113,-0.273799757,-0.121696836,-0.167554588,-0.247056472,5.9
-0.357570961,-0.372771279,-0.33995331,0.56744025,0.486027222,0.817784208,-0.515135479,0.94657076,-0.370052837,-0.323825994,-0.42644673,-0.265835439,-0.30909763,-0.283315374,1.362542416,-0.531591179,-0.28105715,-0.222359022,0.949676752,0.117308184,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.399476059,-0.307935305,-0.42019278,-0.332296048,-0.3925142,-0.352090603,-0.337956688,-0.223862493,-0.279901192,-0.247056472,5.9
0.73412679,0.922539569,0.547821684,-0.377402821,-0.27908076,-0.238583691,1.322361313,-0.511878548,-0.035227574,0.000977125,-0.096738338,-0.423796676,-0.157769664,0.875298298,-0.515870295,0.803344256,-0.28105715,3.376151155,1.633923197,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,2.588686602,1.591199632,0.288620531,0.592646874,0.361470341,0.102410205,0.362815179,0.135731176,0.678225942,0.367304723,0.178296721,-0.583313862,6.9
-0.368077738,-0.354172054,-0.378157484,-0.390132743,-0.335655646,-0.456151691,-0.073294648,-0.455458846,0.92226893,0.536782637,1.539924614,0.366009506,-0.611753561,-0.497873461,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.382305103,-0.374329862,-0.374095378,-0.384679962,-0.38403106,-0.373671648,-0.36192425,-0.383889408,-0.387842047,-0.583313862,6.9
-0.353593811,-0.350397207,-0.353588377,0.496718463,0.514314665,0.137713164,0.466733036,0.048086999,0.316627678,0.455581857,0.049769394,0.576624488,-0.914409492,-0.390594417,-0.515870295,0.135876539,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,0.550213438,-0.397955671,-0.405128323,-0.398391926,-0.379068565,-0.430582517,-0.378192529,-0.408477817,-0.377133801,-0.425290915,-0.583313862,6.9
-0.298818518,-0.261757786,-0.331623534,-0.494800987,-0.467663713,-0.706560144,-0.515135479,-0.624717953,-0.31906074,-0.267000402,-0.389225846,1.419084415,0.598870164,-0.133124712,0.423336061,0.803344256,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,8.73396464,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.897208836,0.683492645,0.074193324,0.766015475,0.45654877,0.805887301,0.110961059,0.118516793,-0.03083154,0.515336533,-0.583313862,6.9
-0.215744384,-0.202868441,-0.226172936,-1.069061895,-1.063047037,-1.040438081,-0.515135479,-0.968878138,-0.229800103,-0.208529859,-0.251693363,-0.476450421,-0.006441698,-0.090213095,0.423336061,-0.531591179,-0.28105715,-0.222359022,0.949676752,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.550213438,-0.245840235,-0.230565879,-0.228367363,-0.27636992,-0.246747987,-0.270357567,-0.204237295,-0.279163606,-0.306335687,-0.583313862,6.9
-0.241014909,-0.221815045,-0.257258234,-0.641902304,-0.601018802,-0.675088043,-0.101348034,-0.675495685,-0.19593587,-0.168901486,-0.230311153,0.050087034,-0.611753561,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.402957643,-0.426316183,-0.408846421,-0.370880444,-0.440294822,-0.367510925,-0.441661269,-0.369842349,-0.414276542,-0.583313862,6.9
-0.328728103,-0.327846551,-0.326708054,-0.159579718,-0.136296524,-0.546462936,3.005564481,-1.167757589,-0.320430969,-0.271337092,-0.385266178,0.418663252,-0.157769664,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,0.117308184,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.420139525,-0.45364938,-0.428825106,-0.380640274,-0.428637847,-0.381845266,-0.475437809,-0.381077218,-0.524420271,-0.583313862,6.9
-0.306252947,-0.29292343,-0.316326935,0.131794043,0.069797704,-0.146904094,1.133000956,-0.379292248,-0.353903708,-0.310666383,-0.406120432,-0.318489185,-1.065737457,-0.240403756,0.423336061,-0.19785732,-0.28105715,-0.222359022,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.0673715,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.550213438,-0.416688116,-0.403580027,-0.420875279,-0.388040579,-0.435902256,-0.380054244,-0.410589665,-0.367298081,-0.405465043,0.267031901,6.9
0.95587419,1.072465248,0.836239838,-0.494800987,-0.3774133,-0.43699476,0.066972283,-0.463921801,12.66464276,14.27212629,8.964302924,-0.792372894,-0.914409492,1.175679621,-0.515870295,5.141884423,-0.28105715,-0.222359022,1.976046419,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,2.588686602,2.632185826,0.926889174,1.174648053,1.141428615,0.375094862,0.966992403,0.671812941,1.460372065,0.462661188,0.722406743,0.267031901,6.9
0.291326572,0.408616194,0.176780333,-0.059154781,-0.021799731,-0.068908018,0.038918897,-0.078857332,-0.014086897,0.030287167,-0.09145878,-0.318489185,-0.460425595,-0.133124712,-0.515870295,0.469610397,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,1.591199632,0.106001112,0.136387727,0.182584654,-0.080886855,0.059039162,-0.091888175,0.220622726,-0.062976243,0.2928462,0.267031901,6.9
-0.183207038,-0.144288842,-0.218785892,-0.532990752,-0.320838414,-0.056592849,-0.297721737,0.001540744,0.363509087,0.414308533,0.249072705,-0.318489185,-0.611753561,0.231624036,-0.515870295,1.470811974,-0.28105715,-0.222359022,0.607553529,0.117308184,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,1.244204234,0.047304627,0.197227678,0.126573324,-0.143332495,0.055630045,-0.062083184,0.274138792,0.011547788,0.387569807,0.267031901,6.9
-0.258102448,-0.263752318,-0.250468346,0.438726598,0.448310632,0.14181822,1.111960917,-0.077446839,0.418220377,0.258038156,0.672493249,0.629278233,-0.611753561,-0.3476828,0.423336061,-0.19785732,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,0.897208836,-0.186004076,-0.150595512,-0.192256503,-0.162804726,-0.081991333,-0.254093692,-0.162075886,-0.116796838,-0.304132812,-0.132356817,6.9
-0.37469259,-0.387581184,-0.359134189,-0.186453997,-0.179401199,-0.499938962,0.677133432,-0.651517312,-0.205918968,-0.150059316,-0.290498114,0.78723947,0.144886267,-0.412050226,-0.515870295,-0.19785732,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,0.897208836,-0.266094738,-0.235189912,-0.260275815,-0.268003111,-0.320812579,-0.268542489,-0.230432198,-0.234255887,-0.376827674,-0.132356817,6.9
-0.46186887,-0.441306168,-0.47749829,-1.334975814,-1.341880404,-1.371579314,-0.515135479,-1.310217338,0.891340903,0.480405668,1.556027265,-0.265835439,0.901526095,-0.476417652,-0.515870295,0.469610397,-0.28105715,-0.222359022,0.265430307,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.360953294,-0.378230047,-0.341848596,-0.390193982,-0.378987354,-0.382513759,-0.35171496,-0.419840589,-0.480362779,-0.132356817,6.9
-0.423085979,-0.418072334,-0.424210392,-0.224643762,-0.194218431,-0.475308622,-0.452015361,-0.399039143,-0.307805287,-0.267000402,-0.358868388,0.681931979,-1.217065423,-0.390594417,0.423336061,-0.19785732,-0.28105715,-0.222359022,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.400346976,-0.465439498,-0.411369299,-0.356180028,-0.437640659,-0.3459173,-0.479480018,-0.409983039,-0.37021905,-0.132356817,6.9
0.425117887,0.545260433,0.306692219,-0.312338777,-0.398965637,0.08571578,-0.515135479,0.19195724,0.699117338,0.491770787,1.017512359,0.20804827,-0.30909763,0.574916976,-0.515870295,0.803344256,-0.28105715,6.974661332,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,1.690992096,-0.434919126,-0.091129144,-0.211478297,0.550213438,0.167247619,0.331178627,0.2112871,0.054995363,0.294460039,-0.021683448,0.38566902,0.190015684,0.506525034,-0.132356817,6.9
1.770150128,2.212686057,1.332169775,0.42458224,0.417329146,0.334755881,0.901560521,0.163747389,0.877344991,0.811339969,0.934095344,-0.318489185,-0.30909763,0.789475063,1.362542416,1.804545833,-0.28105715,-0.222359022,1.976046419,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,2.588686602,1.93819503,1.084339911,1.055177111,1.306602392,0.507110574,1.275344134,0.356017591,1.275020076,0.499757488,1.647614068,-0.132356817,6.9
-0.252439271,-0.211807648,-0.289045743,-1.368922271,-1.364779763,-1.394841301,-0.515135479,-1.334195712,0.050998984,0.066924719,0.019411936,0.155394524,-0.763081526,-0.369138608,-0.515870295,0.135876539,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.243504855,-0.219731485,-0.207324292,-0.318624164,-0.251006678,-0.318109253,-0.167011635,-0.329189631,-0.275495443,-0.132356817,6.9
3.007890235,2.900727131,3.084143151,-0.087443496,0.085961957,0.145923277,1.862388996,-0.224138066,0.161106678,0.147676876,0.173839005,-0.318489185,-0.763081526,3.449995347,0.423336061,1.804545833,-0.28105715,-0.222359022,5.055155423,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.0673715,-0.104318555,-0.434919126,-0.091129144,-0.211478297,3.673172021,3.037306829,2.917555612,3.084110307,2.822663046,3.031975759,3.296844998,3.002478619,2.576991545,1.914161893,0.05031202,6.9
-0.064271798,-0.008895165,-0.116603065,-0.401448229,-0.408394785,-0.653194408,-0.234601618,-0.626128446,0.117650841,0.08307515,0.17067127,-0.107874203,0.750198129,1.025488959,-0.515870295,0.803344256,-0.28105715,3.376151155,1.633923197,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,1.244204234,0.340119816,0.170743467,0.447076118,0.070495509,0.311610187,0.231975664,0.257868359,-0.036950088,0.209136965,0.05031202,6.9
0.539060384,0.617497799,0.459481269,0.089360971,-0.089150785,0.440119,-0.367855202,0.527654469,-0.025831718,-0.017565963,-0.038663201,-0.423796676,-1.065737457,1.132768003,0.423336061,0.803344256,-0.28105715,3.376151155,1.976046419,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.104318555,-0.434919126,-0.091129144,-0.211478297,2.285190428,0.693112429,0.945925907,0.764344788,0.492584013,0.828358036,0.577919908,1.023740575,0.720592805,0.863390717,0.759536005,1.7
0.01463201,0.028818564,0.000956534,0.430239983,0.531825939,0.849256308,-0.15044146,0.905666476,-0.234400158,-0.189538148,-0.297625517,-0.318489185,-1.217065423,-0.562240887,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.423617474,-0.426739449,-0.447844691,-0.347005807,-0.409057643,-0.39966054,-0.449204699,-0.353971436,-0.37021905,0.759536005,1.7
-0.574176474,-0.59433799,-0.549947714,-0.610784717,-0.549832,-0.657299465,-0.515135479,-0.573940221,-0.246536473,-0.202398677,-0.307656677,-0.529104166,0.144886267,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.387788658,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.35392082,-0.365649219,-0.3727302,-0.293321964,-0.380649238,-0.317893404,-0.390542741,-0.290398475,-0.315147185,0.303049985,0.9
-0.323637352,-0.348252145,-0.297309169,0.901247083,1.120474158,0.549587176,0.747266897,0.416225557,-0.308196781,-0.25369125,-0.383418333,-0.423796676,-0.006441698,-0.412050226,-0.515870295,-0.531591179,-0.28105715,-0.222359022,0.607553529,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,0.20321804,-0.378057051,-0.38487533,-0.381416116,-0.353113411,-0.40616942,-0.336122644,-0.400826711,-0.329096354,-0.354798928,0.303049985,0.9
-0.450424622,-0.469160137,-0.428625478,1.400542897,1.40604263,0.83146773,-0.515135479,0.960675686,-0.347737677,-0.305581988,-0.398465073,2.577466815,1.658165923,-0.476417652,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,1.244204234,-0.520239091,-0.543043867,-0.53864756,-0.453124831,-0.548896486,-0.460081425,-0.568763769,-0.456998412,-0.568477762,0.303049985,0.9
-0.555081894,-0.579568613,-0.526879791,1.360938697,1.517845381,1.058614195,-0.157454806,1.12288233,-0.168629162,-0.129273113,-0.226615463,-1.002987875,-0.611753561,-0.51932927,0.423336061,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.444874384,-0.449454135,-0.45104587,-0.410242615,-0.478272949,-0.388353378,-0.468347662,-0.383708808,-0.374624799,0.303049985,0.9
0.357030505,0.44282719,0.272001866,-0.766372648,-0.745150059,-0.870762408,0.480759729,-0.994267004,-0.00801874,-0.105346548,0.1643358,-0.265835439,-0.006441698,-0.025845669,1.362542416,-0.531591179,-0.28105715,-0.222359022,0.265430307,-0.593125789,7.142901142,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,2.588686602,2.285190428,0.385809538,0.202119166,0.365201686,0.417466466,0.630476693,0.064128733,0.18426803,0.232770103,0.200325467,0.303049985,0.9
-0.27305369,-0.271218061,-0.272444248,-0.439637994,-0.215770768,-0.317948119,-0.304735083,-0.266452843,-0.242034291,-0.202548218,-0.295249716,-0.95033413,-0.611753561,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.455517558,-0.503139043,-0.465599183,-0.411109979,-0.488686236,-0.409669492,-0.520456118,-0.438301417,-0.442913911,0.374846919,17.2
3.351976178,3.153717124,3.512251624,1.154431079,1.416818799,1.460909742,0.109052362,1.483968426,1.813211451,1.237980529,2.705123045,-0.581757912,-0.460425595,7.526599006,3.240955126,3.473215128,-0.28105715,-0.222359022,8.134264426,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.0673715,0.840581788,-0.434919126,-0.091129144,-0.211478297,2.285190428,5.475298964,3.541591444,5.626838309,4.855296315,4.896727086,5.803854754,3.60663296,3.215134442,5.029026553,-1.37339911,17.2
-0.27305369,-0.271218061,-0.272444248,-0.439637994,-0.215770768,-0.317948119,-0.304735083,-0.266452843,-0.242034291,-0.202548218,-0.295249716,-0.95033413,-0.611753561,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.455517558,-0.503139043,-0.465599183,-0.411109979,-0.488686236,-0.409669492,-0.520456118,-0.438301417,-0.442913911,-1.37339911,17.2
-0.284855882,-0.310946586,-0.257473873,-0.732426191,-0.613141991,-0.72298037,-0.080307994,-0.729094403,-0.112645517,-0.110730025,-0.108353366,-0.687065403,-2.125033216,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.348035824,-0.37638117,-0.357159333,-0.310733135,-0.38504896,-0.321036089,-0.383689656,-0.340781728,-0.374624799,0.374846919,17.2
-0.284855882,-0.310946586,-0.257473873,-0.732426191,-0.613141991,-0.72298037,-0.080307994,-0.729094403,-0.112645517,-0.110730025,-0.108353366,-0.687065403,-2.125033216,-0.51932927,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.348035824,-0.37638117,-0.357159333,-0.310733135,-0.38504896,-0.321036089,-0.383689656,-0.340781728,-0.374624799,-1.37339911,17.2
3.351976178,3.153717124,3.512251624,1.154431079,1.416818799,1.460909742,0.109052362,1.483968426,1.813211451,1.237980529,2.705123045,-0.581757912,-0.460425595,7.526599006,3.240955126,3.473215128,-0.28105715,-0.222359022,8.134264426,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,4.262604535,-0.0673715,0.840581788,-0.434919126,-0.091129144,-0.211478297,2.285190428,5.475298964,3.541591444,5.626838309,4.855296315,4.896727086,5.803854754,3.60663296,3.215134442,5.029026553,0.374846919,17.2
-0.4828668,-0.484696642,-0.476931544,-0.613613589,-0.497298177,-0.665509578,-0.515135479,-0.582403176,-0.246340726,-0.218250026,-0.279147064,-0.476450421,0.901526095,-0.412050226,0.423336061,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.198808589,-0.434919126,-0.091129144,-0.211478297,-0.143777359,-0.315257155,-0.445055231,-0.335409104,-0.253202063,-0.312802824,-0.305465229,-0.439050115,-0.436435885,-0.478159905,-0.016700224,1.7
-0.429511917,-0.440605622,-0.415189463,-0.473584451,-0.275039697,-0.196164773,-0.395908588,-0.122582601,-0.311426607,-0.277617815,-0.34989314,-1.160949112,-1.368393388,-0.497873461,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.076692916,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.482278692,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.422211162,-0.462423264,-0.432127702,-0.379691802,-0.464281185,-0.356166864,-0.484539074,-0.388662391,-0.401059294,-0.016700224,1.7
1.451249485,1.656906464,1.24226459,1.287388039,1.361590934,1.87004705,-0.515135479,2.03123954,0.55064323,0.346117823,0.874172361,-0.687065403,-0.914409492,1.497516752,1.362542416,0.803344256,-0.28105715,3.376151155,3.002416087,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.104318555,-0.434919126,-0.091129144,-0.211478297,1.591199632,1.545871418,1.525741437,1.588370947,1.375372211,1.768731102,1.291454207,1.575165584,1.336184596,1.909756144,-0.016700224,1.7
-0.328069033,-0.315595668,-0.337130641,-0.4240792,-0.357207983,-0.457520043,-0.49409544,-0.372239785,-0.107262474,-0.133310721,-0.053973919,-1.160949112,0.296214233,-0.476417652,-0.515870295,-0.531591179,-0.28105715,-0.222359022,-0.418816139,-0.593125789,-0.119671642,-0.064304624,-0.052468345,-0.064304624,-0.253458593,-0.20875557,-0.254457467,-0.293298623,-0.434919126,-0.091129144,-0.211478297,-0.490772757,-0.367282956,-0.478528859,-0.371632175,-0.340468667,-0.427384152,-0.325391842,-0.489932449,-0.428441882,-0.412073667,-0.016700224,1.7
