Date,상권_코드_명,총_상주인구_수
2015_3,서울 동대문구 신설동역_1,78
2015_3,서울 종로구 광화문역_2,1867
2015_3,동묘앞역,693
2015_3,장안동사거리,2609
2015_3,서울 종로구 동대문역_2,1056
2015_3,서울 종로구 동대문역_1,158
2015_3,동대문시장_2,8
2015_3,서울 종로구 종로5가역_1,8
2015_3,서울 종로구 종로3가역_1,236
2015_3,종각역 젊음의 거리,6
2015_3,서대문구 서대문역_1,399
2015_3,동대문시장_1,6
2015_3,시청역_2,79
2015_3,서울시청,50
2015_3,서울 중구 을지로3가역_2,672
2015_3,서울 중구 신당역_2,86
2015_3,서대문구 서대문역_2,1039
2015_3,동대문역사문화공원역,394
2015_3,서울 중구 을지로3가역_1,160
2015_3,명동거리,62
2015_3,롯데백화점,100
2015_3,서울 중구 신당역_1,900
2015_3,북창동,200
2015_3,서울 중구 충무로역_2,623
2015_3,서울 강서구 송정역,1934
2015_3,장한평역_2,1090
2015_3,시청역_1,348
2015_3,왕십리역_2,419
2015_3,서울 강서구 발산역,504
2015_3,장한평역_1,160
2015_3,서울 중구 충무로역_1,630
2015_3,장한평역,198
2015_3,서울 중구 명동역,667
2015_3,장충동 족발거리,241
2015_3,한양시장,318
2015_3,서울 서대문구 이대역,904
2015_3,서울 서대문구 신촌역,1529
2015_3,서울 마포구 홍대입구역_3,62
2015_3,서울 마포구 홍대입구역_2,712
2015_3,홍익대학교 주변,8286
2015_3,서울 광진구 군자역,2014
2015_3,신촌역,1050
2015_3,강서구청,3563
2015_3,서울 마포구 홍대입구역_1,704
2015_3,서울 중구 약수역_2,14
2015_3,서울 중구 약수역_1,115
2015_3,서울 강동구 고덕역,2669
2015_3,등촌역,1018
2015_3,서울 강동구 명일역,3620
2015_3,어린이대공원역,660
2015_3,서울 마포구 공덕역_2,85
2015_3,공덕역,141
2015_3,서울 용산구 숙대입구역,868
2015_3,남영역,11
2015_3,서울 마포구 마포역_2,4465
2015_3,서울 광진구 건대입구역_2,2875
2015_3,서울 마포구 마포역_1,833
2015_3,서울 강동구 천호역_2,2112
2015_3,서울 광진구 건대입구역_1,2184
2015_3,서울 광진구 구의역,2054
2015_3,서울 강동구 천호역,295
2015_3,당산역_2,1179
2015_3,서울 강동구 천호역_1,364
2015_3,서울 강동구 길동역,3784
2015_3,용산 전자상가_5,990
2015_3,용산 전자상가_4,316
2015_3,당산역_1,1536
2015_3,서울 광진구 강변역,140
2015_3,용산 전자상가_3,516
2015_3,서울 용산구 이태원역,1363
2015_3,한남오거리,464
2015_3,용산 전자상가_2,113
2015_3,용산구청,221
2015_3,용산 전자상가_1,209
2015_3,국회의사당역_2,1116
2015_3,서울 용산구 신용산역,492
2015_3,국회의사당역_1,314
2015_3,압구정 로데오거리_2,3298
2015_3,서울 강남구 압구정역,3612
2015_3,서울 영등포구 영등포구청역,1173
2015_3,압구정 로데오거리_1,827
2015_3,서울 강동구 둔촌동역,911
2015_3,오목교역,1137
2015_3,신사동 가로수길,6154
2015_3,서울 영등포구 여의도역_2,1224
2015_3,청담사거리_3,245
2015_3,영등포유통상가,683
2015_3,청담역_2,441
2015_3,청담역_1,167
2015_3,청담사거리_2,307
2015_3,청담사거리_1,730
2015_3,서울 영등포구 여의도역_1,2430
2015_3,서울 양천구 신정네거리역_2,383
2015_3,학동사거리_2,457
2015_3,서울 영등포구 영등포시장역,1220
2015_3,학동사거리_1,542
2015_3,여의도 시범아파트앞,877
2015_3,영등포역_3,619
2015_3,도산공원사거리_1,507
2015_3,영등포역_2,666
2015_3,문래동 주민센터,206
2015_3,강남구 신사역_2,1081
2015_3,영등포역_1,209
2015_3,서울 강남구 강남구청역_2,183
2015_3,강남구 신사역_1,1743
2015_3,서울 동작구 노량진1동_1,26
2015_3,서울 강남구 학동역_3,169
2015_3,서울 강남구 강남구청역_1,515
2015_3,잠실역,3894
2015_3,강남구 논현역_4,3733
2015_3,학동역,721
2015_3,방이동 먹자골목,3175
2015_3,서울 강남구 학동역_2,135
2015_3,서울 동작구 노량진역,1610
2015_3,삼성역_3,3
2015_3,서울 강남구 학동역_1,1082
2015_3,선정릉역_2,1925
2015_3,강남구 논현역_3,125
2015_3,포스코사거리_2,807
2015_3,포스코사거리_1,3641
2015_3,잠실역 롯데월드,4157
2015_3,신도림역,1023
2015_3,강남구 논현역_2,4487
2015_3,선정릉역_1,738
2015_3,신천역,2788
2015_3,강남구 논현역_1,5075
2015_3,삼성역_2,493
2015_3,삼정역_2,741
2015_3,삼정역_1,68
2015_3,삼성역_1,4554
2015_3,서울 강남구 선릉역_2,2250
2015_3,서울 서초구 강남역,3321
2015_3,서울 강남구 선릉역_1,1693
2015_3,서울 송파구 석촌역_2,484
2015_3,선릉역_2,5143
2015_3,서울 강남구 역삼역_2,958
2015_3,서울 송파구 석촌역_1,258
2015_3,서울 강남구 강남역_2,3214
2015_3,선릉역_1,1435
2015_3,구로역,384
2015_3,역삼역_2,367
2015_3,대림역_2,523
2015_3,서울 강남구 역삼역_1,3423
2015_3,신대방삼거리역,1349
2015_3,서울 강남구 한티역,1984
2015_3,은마아파트입구사거리_4,549
2015_3,은마아파트입구사거리_3,293
2015_3,은마아파트입구사거리_2,129
2015_3,오류동역,1307
2015_3,서울 강남구 강남역,860
2015_3,은마아파트입구사거리_1,181
2015_3,대림역_1,481
2015_3,교대역_4,880
2015_3,서울 강남구 강남역_1,2465
2015_3,방배동카페골목,2767
2015_3,교대역_3,193
2015_3,역삼역_1,2597
2015_3,교대역_2,1861
2015_3,서울 송파구 가락시장역,423
2015_3,서울 서초구 서초역,219
2015_3,서울 강남구 대치역_2,204
2015_3,서울 강남구 대치역_1,530
2015_3,뱅뱅사거리_2,1191
2015_3,보라매공원,2557
2015_3,교대역_1,2768
2015_3,개봉동 현대아파트 인근,2688
2015_3,뱅뱅사거리,1838
2015_3,뱅뱅사거리_1,2130
2015_3,서울 관악구 신림역_4,2966
2015_3,동작구 총신대입구역_1,1551
2015_3,양재역_3,2534
2015_3,동작구 총신대입구역_2,2178
2015_3,서울 서초구 남부터미널역_3,872
2015_3,서울 강남구 수서역,2243
2015_3,서울 관악구 신림역_3,1012
2015_3,서울 서초구 남부터미널역_2,3543
2015_3,구로디지탈1단지,2297
2015_3,양재역,2642
2015_3,문정역,489
2015_3,매봉역,1680
2015_3,서울 서초구 방배역,1286
2015_3,서울 서초구 남부터미널역_1,1033
2015_3,서울 관악구 신림역_2,1992
2015_3,서울 관악구 신림역_1,221
2015_3,양재역_2,1157
2015_3,양재역_1,17
2015_3,서울 관악구 서울대입구역_2,1020
2015_3,가산디지털단지역_3,2071
2015_3,구로디지털단지역,369
2015_3,서울 관악구 서울대입구역_1,3719
2015_3,관악구 사당역_1,701
2015_3,가산디지털단지역_2,899
2015_3,관악구 사당역_2,933
2015_3,가산디지털단지역_1,538
2015_3,포이사거리_1,185
2015_3,포이사거리_2,3238
2015_3,관악구 사당역_3,773
2015_3,서울 관악구 대학동_1,2581
2015_3,서울 금천구 독산1동_1,976
2015_3,양재동 꽃시장,148
2015_3,양재 화물트럭터미널앞_2,204
2015_3,양재 화물트럭터미널앞_1,31
2015_3,서울 금천구 시흥1동_4,1024
2015_3,풍성로37가길,3048
2015_3,천호옛길,4447
2015_3,천호옛14길,2700
2015_3,천호대로219길,3691
2015_3,천호대로197길,4080
2015_3,천호대로187길,3268
2015_3,천호대로170길,3676
2015_3,천호대로162길,2191
2015_3,천중로51길,4411
2015_3,천중로39길,5750
2015_3,진황도로47길,2265
2015_3,진황도로27길,8355
2015_3,올림픽로98길,2772
2015_3,올림픽로80길,3078
2015_3,올림픽로78길,1700
2015_3,올림픽로77길,3241
2015_3,올림픽로71길,4027
2015_3,올림픽로48길,1841
2015_3,양재대로96길,3266
2015_3,양재대로95길,3971
2015_3,양재대로91길,3847
2015_3,양재대로133길,5182
2015_3,양재대로124길,5541
2015_3,양재대로116길,1765
2015_3,양재대로101길,5237
2015_3,암사길,7199
2015_3,성안로3길,3752
2015_3,성내로5길,3545
2015_3,상일로5길,2246
2015_3,상암로5길,2434
2015_3,상암로51길,4064
2015_3,상암로4길,4926
2015_3,상암로14길,2923
2015_3,명일로13길,2353
2015_3,동남로85길,4245
2015_3,동남로82길,2124
2015_3,동남로65길,4604
2015_3,구천면로42길,4832
2015_3,구천면로41길,5190
2015_3,구천면로36길,3490
2015_3,고덕로61길,1476
2015_3,고덕로25길,1623
2015_3,고덕로10길,2177
2015_3,강동대로53길,3155
2015_3,풍성로25길,2691
2015_3,오금로46길,2892
2015_3,오금로36길,3384
2015_3,오금로11길,4734
2015_3,양재대로72길,2180
2015_3,양재대로71길,2059
2015_3,양재대로64길,3422
2015_3,양재대로62길,1842
2015_3,송파대로30길,3220
2015_3,송이로36길,3909
2015_3,송이로32길,5997
2015_3,송이로23길,6115
2015_3,삼전로13길,7388
2015_3,백제고분로50길,7200
2015_3,백제고분로46길,3666
2015_3,백제고분로45길,5154
2015_3,백제고분로42길,4813
2015_3,백제고분로39길,3955
2015_3,백제고분로34길,8338
2015_3,백제고분로33길,6822
2015_3,백제고분로32길,6399
2015_3,백제고분로31길,7105
2015_3,백제고분로22길,6981
2015_3,백제고분로21길,2926
2015_3,마천로51길,4523
2015_3,동남로20길,3711
2015_3,거마로20길,3233
2015_3,학동로77길,1904
2015_3,학동로6길,1733
2015_3,학동로56길,412
2015_3,학동로38길,1742
2015_3,테헤란로81길,1031
2015_3,일원로9길,4124
2015_3,일원로3길,3103
2015_3,영동대로65길,2355
2015_3,영동대로112길,2718
2015_3,언주로81길,5906
2015_3,압구정로2길,1205
2015_3,선릉로18길,1596
2015_3,선릉로146길,3316
2015_3,선릉로133길,1762
2015_3,선릉로132길,2161
2015_3,선릉로121길,1375
2015_3,삼성로75길,2664
2015_3,삼성로69길,3341
2015_3,삼성로64길,2917
2015_3,삼성로63길,4488
2015_3,삼성로57길,1824
2015_3,삼성로147길,1609
2015_3,삼성로115길,2980
2015_3,봉은사로68길,2187
2015_3,봉은사로57길,538
2015_3,봉은사로43길,2970
2015_3,봉은사로29길,1545
2015_3,봉은사로109길,2327
2015_3,도산대로89길,884
2015_3,도산대로81길,797
2015_3,도산대로50길,1981
2015_3,도산대로38길,1438
2015_3,도산대로30길,1280
2015_3,도산대로23길,2179
2015_3,도산대로15길,1102
2015_3,도곡로37길,7409
2015_3,논현로8길,4058
2015_3,논현로63길,1987
2015_3,논현로28길,741
2015_3,논현로26길,2818
2015_3,논현로159길,864
2015_3,논현로139길,1798
2015_3,논현로123길,1768
2015_3,논현로115길,3323
2015_3,논현로10길,1713
2015_3,논현로106길,2389
2015_3,남부순환로365길,2358
2015_3,개포로28길,2159
2015_3,개포로20길,2966
2015_3,개포로17길,3623
2015_3,강남대로140길,1831
2015_3,강남대로136길,1206
2015_3,강남대로118길,1697
2015_3,서초중앙로8길,3001
2015_3,방배중앙로21길,2407
2015_3,효령로72길,1804
2015_3,효령로34길,1506
2015_3,효령로31길,1821
2015_3,효령로23길,4541
2015_3,청두곶길,3159
2015_3,주흥길,5403
2015_3,주흥15길,3982
2015_3,언남길,2163
2015_3,신반포로45길,4498
2015_3,서초대로8길,5434
2015_3,서초대로64길,1106
2015_3,서초대로4길,3265
2015_3,서초대로25길,1389
2015_3,서초대로23길,2771
2015_3,서초대로15길,4242
2015_3,사평대로57길,2318
2015_3,사평대로26길,303
2015_3,사평대로22길,1886
2015_3,사임당로17길,1128
2015_3,방배로42길,1308
2015_3,방배로35길,2164
2015_3,방배로18길,1964
2015_3,반포대로9길,1454
2015_3,바우뫼로39길,1741
2015_3,마방로2길,1641
2015_3,방배천로4안길,1088
2015_3,동산로19길,2023
2015_3,동산로10길,2975
2015_3,동광로39길,1275
2015_3,동광로1길,4238
2015_3,동광로12길,1280
2015_3,논현로27길,2988
2015_3,논현로1길,2935
2015_3,남부순환로339길,1459
2015_3,남부순환로325길,2259
2015_3,남부순환로317길,1543
2015_3,고무래로8길,1369
2015_3,강남대로8길,3559
2015_3,강남대로34길,3227
2015_3,강남대로23길,1458
2015_3,소담길,4709
2015_3,원신길,1932
2015_3,양지길,2064
2015_3,양산길,1263
2015_3,호암로24길,2823
2015_3,호암로20길,3169
2015_3,행운길,6977
2015_3,행운1길,3366
2015_3,청림3길,4142
2015_3,청룡길,2056
2015_3,청룡8길,2101
2015_3,중앙길,3741
2015_3,조원중앙로2길,4357
2015_3,조원로18길,1597
2015_3,조원로10길,1959
2015_3,장군봉2길,2135
2015_3,장군봉1길,1006
2015_3,인헌길,3703
2015_3,은천로25길,2220
2015_3,양녕로6길,4600
2015_3,신원로3길,2833
2015_3,신사로20길,2315
2015_3,신림로65길,2210
2015_3,신림로64길,2320
2015_3,신림로48길,2761
2015_3,신림로38길,1902
2015_3,신림로28길,3703
2015_3,신림로11길,4445
2015_3,신림동길,3504
2015_3,승방길,3697
2015_3,서림7길,6175
2015_3,봉천로33길,4842
2015_3,봉천로13길,4839
2015_3,복은길,4126
2015_3,법원단지길,1727
2015_3,법원단지9길,5110
2015_3,미성5길,4246
2015_3,대학길,2068
2015_3,대학14길,2627
2015_3,당곡길,2163
2015_3,남현길,1867
2015_3,남현3길,1479
2015_3,남현2길,2761
2015_3,남부순환로248길,1954
2015_3,남부순환로234길,2146
2015_3,남부순환로172길,2639
2015_3,남부순환로161길,3809
2015_3,남부순환로151길,3107
2015_3,남부순환로142길,3899
2015_3,난향길,2670
2015_3,난우길,2945
2015_3,난곡로74길,2037
2015_3,난곡로34길,2678
2015_3,난곡로26길,3783
2015_3,난곡로24길,3133
2015_3,낙성대역길,4349
2015_3,국회단지길,5942
2015_3,구암길,3923
2015_3,관천로22길,3076
2015_3,관천로15길,4963
2015_3,관악로30길,2333
2015_3,관악로28길,1761
2015_3,관악로14길,1552
2015_3,관악로10길,4295
2015_3,흑석로9길,2594
2015_3,흑석로13길,2615
2015_3,장승배기로27길,2810
2015_3,장승배기로19길,2302
2015_3,장승배기로10길,366
2015_3,여의대방로46길,2268
2015_3,여의대방로24길,2915
2015_3,여의대방로22카길,3884
2015_3,여의대방로22나길,3309
2015_3,여의대방로22길,2369
2015_3,양녕로26길,1582
2015_3,신대방길,6825
2015_3,성대로29길,2327
2015_3,성대로1길,1080
2015_3,서달로8가길,637
2015_3,서달로15길,499
2015_3,서달로14길,405
2015_3,서달로10길,4077
2015_3,상도로62길,2405
2015_3,상도로61길,4098
2015_3,상도로47길,4267
2015_3,상도로37길,1647
2015_3,상도로15길,4354
2015_3,사당로8길,2731
2015_3,사당로30길,1344
2015_3,사당로2차길,2383
2015_3,사당로29길,4358
2015_3,사당로26길,3363
2015_3,사당로23나길,2189
2015_3,사당로23길,1832
2015_3,사당로20길,3101
2015_3,사당로16길,3468
2015_3,사당로16가길,2401
2015_3,만양로8길,4415
2015_3,만양로14길,1768
2015_3,등용로14길,3010
2015_3,동작대로7길,3835
2015_3,동작대로35길,3657
2015_3,동작대로33길,3865
2015_3,동작대로29길,841
2015_3,동작대로17길,2224
2015_3,대방동2길,4187
2015_3,대방동27길,5079
2015_3,노량진로6길,3664
2015_3,국사봉길,4206
2015_3,국사봉2길,1831
2015_3,국사봉1길,3197
2015_3,영신로9길,3904
2015_3,영등포로84길,2210
2015_3,영등포로80길,2654
2015_3,영등포로62길,2072
2015_3,영등포로35길,1643
2015_3,영등포로27길,3229
2015_3,영등포로25길,2952
2015_3,여의대방로61길,2908
2015_3,여의대방로43나길,3108
2015_3,여의대방로39길,1046
2015_3,여의대방로35길,2817
2015_3,양평로28길,3036
2015_3,양평로22라길,1191
2015_3,양평로19길,3478
2015_3,신길로60길,4668
2015_3,신길로42길,3342
2015_3,신길로42가길,5679
2015_3,신길로39길,1675
2015_3,신길로17길,3725
2015_3,선유서로28길,1714
2015_3,선유서로25길,3687
2015_3,선유서로24길,1926
2015_3,선유로55길,4128
2015_3,디지털로74길,1076
2015_3,디지털로57길,1532
2015_3,디지털로37길,2680
2015_3,도신로62길,1773
2015_3,도신로60길,998
2015_3,도신로29길,2496
2015_3,도신로15길,3149
2015_3,도림천로21길,2597
2015_3,도림로63길,2013
2015_3,도림로147길,3080
2015_3,도림로112길,4448
2015_3,대림로8길,3630
2015_3,대림로7길,1340
2015_3,대림로44길,2399
2015_3,대림로34길,2639
2015_3,대림로31길,2746
2015_3,대림로29길,3774
2015_3,대림로22길,3394
2015_3,당산로46길,4167
2015_3,당산로38길,2628
2015_3,당산로37길,1502
2015_3,당산로31길,928
2015_3,국회대로56길,2563
2015_3,경인로90길,454
2015_3,경인로80길,1004
2015_3,경인로77길,1877
2015_3,가마산로61길,1728
2015_3,시흥대로94길,4676
2015_3,시흥대로84길,6863
2015_3,시흥대로68길,2819
2015_3,시흥대로63길,1164
2015_3,시흥대로62가길,4567
2015_3,시흥대로36길,2405
2015_3,시흥대로22길,3064
2015_3,시흥대로153길,1933
2015_3,시흥대로150길,3713
2015_3,시흥대로141길,4895
2015_3,시흥대로138길,848
2015_3,시흥대로120길,3849
2015_3,벚꽃로56길,1690
2015_3,범안로17길,1623
2015_3,범안로11길,962
2015_3,문성로5길,4131
2015_3,독산로85길,750
2015_3,독산로78다길,3820
2015_3,독산로70길,2939
2015_3,독산로64길,2564
2015_3,독산로50길,1732
2015_3,독산로40길,2842
2015_3,독산로108길,2124
2015_3,남부순환로112길,2335
2015_3,금하로24길,5868
2015_3,금하로1길,2492
2015_3,금하로14길,2436
2015_3,가산로5길,2194
2015_3,가산로3길,1232
2015_3,중앙로1길,841
2015_3,중앙로15길,1369
2015_3,우마길,1639
2015_3,오류로8길,3918
2015_3,신도림로13길,1796
2015_3,새말로18길,2866
2015_3,부일로1길,785
2015_3,부일로15길,1610
2015_3,부일로11길,1473
2015_3,디지털로32길,2642
2015_3,디지털로32가길,4177
2015_3,디지털로27길,1384
2015_3,도림로6길,1944
2015_3,도림로12길,1982
2015_3,남부순환로97길,1252
2015_3,구로중앙로8길,4146
2015_3,구로중앙로7길,1330
2015_3,구로중앙로42길,2404
2015_3,구로중앙로34길,2191
2015_3,구로중앙로28길,4335
2015_3,구로중앙로19길,1063
2015_3,구로동로8길,7884
2015_3,구로동로7길,4206
2015_3,구로동로42길,3191
2015_3,구로동로41길,1909
2015_3,구로동로38길,2449
2015_3,구로동로28길,1918
2015_3,구로동로15길,1534
2015_3,공원로6가길,1279
2015_3,고척로52길,3478
2015_3,고척로27다길,5589
2015_3,고척로27길,2965
2015_3,고척로21나길,3194
2015_3,경인로47길,1028
2015_3,경인로35길,4314
2015_3,경인로31길,2297
2015_3,경인로15길,5461
2015_3,개봉로3길,2885
2015_3,개봉로2길,2560
2015_3,개봉로23가길,1010
2015_3,개봉로20길,3222
2015_3,개봉로1길,2419
2015_3,개봉로17다길,4372
2015_3,개봉로17길,6879
2015_3,개봉로11길,5407
2015_3,화곡로64길,4478
2015_3,화곡로59길,2204
2015_3,화곡로44나길,3140
2015_3,화곡로31길,4584
2015_3,화곡로20길,2540
2015_3,화곡로13길,3281
2015_3,초원로16길,6181
2015_3,초록마을로8길,4953
2015_3,초록마을로3길,2874
2015_3,월정로20길,1810
2015_3,우장산로6길,4982
2015_3,양천로73가길,2580
2015_3,양천로71길,4320
2015_3,양천로49길,1408
2015_3,양천로26길,1530
2015_3,양천로24길,4822
2015_3,양천로24가길,3092
2015_3,양천로14길,3899
2015_3,방화대로6라길,4053
2015_3,방화대로21길,2547
2015_3,등촌로5길,1566
2015_3,등촌로55길,3278
2015_3,등촌로51길,2359
2015_3,등촌로39길,3243
2015_3,등촌로13길,3952
2015_3,남부순환로11길,3757
2015_3,까치산로4길,4113
2015_3,국회대로7길,2663
2015_3,공항대로8길,3775
2015_3,공항대로61길,3110
2015_3,공항대로59다길,3851
2015_3,공항대로59길,3232
2015_3,공항대로55길,3012
2015_3,공항대로42길,1003
2015_3,공항대로38길,246
2015_3,곰달래로60길,2080
2015_3,곰달래로53길,3749
2015_3,곰달래로47길,3853
2015_3,곰달래로31길,3117
2015_3,곰달래로25길,2790
2015_3,개화동로25길,2942
2015_3,개화동로23길,5200
2015_3,강서로8길,3575
2015_3,강서로5라길,3497
2015_3,강서로5나길,1838
2015_3,강서로5가길,1425
2015_3,강서로47라길,3859
2015_3,강서로47길,2878
2015_3,강서로45다길,3415
2015_3,강서로45길,861
2015_3,강서로35길,6271
2015_3,강서로29길,2340
2015_3,강서로18길,7289
2015_3,강서로17가길,3255
2015_3,강서로15길,4750
2015_3,가로공원로80길,3078
2015_3,가로공원로76가길,3794
2015_3,화곡로4길,1565
2015_3,화곡로3길,2505
2015_3,지양로7길,4083
2015_3,중앙로55길,3848
2015_3,중앙로51길,3823
2015_3,중앙로47길,10206
2015_3,중앙로45길,5279
2015_3,중앙로36길,760
2015_3,중앙로32길,622
2015_3,중앙로25길,4051
2015_3,은행정로7길,3696
2015_3,은행정로5길,619
2015_3,오목로5길,2681
2015_3,오목로3길,3739
2015_3,오목로30길,4291
2015_3,오목로23길,5618
2015_3,신월로20길,2235
2015_3,신월로15길,5674
2015_3,신목로6길,3884
2015_3,신목로5길,2156
2015_3,신목로2길,2638
2015_3,목동중앙서로8가길,1892
2015_3,목동중앙서로7길,4478
2015_3,목동중앙북로8길,2543
2015_3,목동중앙북로16길,4162
2015_3,목동중앙본로7길,2424
2015_3,목동중앙로3길,2320
2015_3,목동중앙로13나길,1304
2015_3,목동중앙남로3가길,2293
2015_3,목동로9길,3104
2015_3,목동로19길,2505
2015_3,목동동로8길,1176
2015_3,목동동로12길,3560
2015_3,목동남로4길,1439
2015_3,남부순환로88길,611
2015_3,남부순환로79길,2667
2015_3,남부순환로70길,4942
2015_3,남부순환로58길,1704
2015_3,남부순환로40길,3192
2015_3,남부순환로33길,4036
2015_3,곰달래로5길,3861
2015_3,곰달래로3길,3506
2015_3,곰달래로2길,3926
2015_3,곰달래로10길,4042
2015_3,가로공원로58길,3261
2015_3,효창원로93길,3994
2015_3,토정로37길,834
2015_3,월드컵로8길,1988
2015_3,월드컵로7길,2500
2015_3,월드컵로36길,3808
2015_3,월드컵로25길,3299
2015_3,월드컵로19길,2251
2015_3,월드컵로16길,2516
2015_3,월드컵로11길,2773
2015_3,월드컵로10길,1858
2015_3,와우산로3길,2716
2015_3,와우산로29길,1085
2015_3,와우산로29가길,783
2015_3,양화진길,1668
2015_3,양화로1길,3066
2015_3,양화로11길,818
2015_3,신촌로30길,866
2015_3,신촌로28가길,1662
2015_3,신촌로12길,1877
2015_3,숭문길,2846
2015_3,숭문8길,2502
2015_3,성지3길,1514
2015_3,성산로4길,3183
2015_3,성미산로32길,1431
2015_3,성미산로1길,3359
2015_3,성미산로11길,3905
2015_3,백범로16길,1496
2015_3,방울내로9안길,5021
2015_3,모래내로7길,3162
2015_3,매봉산로2길,5307
2015_3,망원로2길,4590
2015_3,망원로11길,1713
2015_3,만리재옛길,3441
2015_3,마포대로4길,1198
2015_3,마포대로20길,1477
2015_3,마포대로12길,448
2015_3,동교로38길,2313
2015_3,동교로27길,3098
2015_3,동교로25길,1628
2015_3,동교로19길,1979
2015_3,동교로17길,1826
2015_3,독막로8길,1716
2015_3,독막로32길,3261
2015_3,독막로22길,881
2015_3,도화길,1011
2015_3,도화4길,4134
2015_3,대흥로28길,2760
2015_3,대흥로21길,7380
2015_3,광성로6길,1875
2015_3,홍제내길,3543
2015_3,홍연길,1457
2015_3,통일로39길,1727
2015_3,통일로37길,1520
2015_3,통일로11길,416
2015_3,충정로6길,603
2015_3,충정로4길,240
2015_3,증가로6길,4149
2015_3,증가로23나길,5253
2015_3,증가로20가길,4120
2015_3,증가로10길,4062
2015_3,응암로1길,3315
2015_3,연희로10길,2475
2015_3,신촌로37길,771
2015_3,수색로8길,8864
2015_3,세무서길,4676
2015_3,세무서2길,3079
2015_3,세검정로1길,1158
2015_3,북아현로4길,3241
2015_3,모래내로15길,3096
2015_3,명지대길,2694
2015_3,독립문로8길,4233
2015_3,가재울로6길,3292
2015_3,통일로92길,4243
2015_3,통일로87길,1845
2015_3,통일로78길,3325
2015_3,통일로69길,1561
2015_3,진흥로1길,3826
2015_3,진흥로12길,6120
2015_3,증산서길,2701
2015_3,증산로9길,3513
2015_3,증산로5길,2586
2015_3,증산로21길,5752
2015_3,증산로17길,1602
2015_3,증산로15길,2204
2015_3,증산로13길,2538
2015_3,응암로34길,5792
2015_3,응암로22길,4652
2015_3,응암로14길,1966
2015_3,응암로13길,1396
2015_3,응암로12길,1251
2015_3,은평로8길,2468
2015_3,은평로3길,2419
2015_3,은평로20길,2304
2015_3,은평로13길,2904
2015_3,은평로10길,3422
2015_3,연서로5길,2793
2015_3,연서로41길,2686
2015_3,연서로3길,3648
2015_3,연서로34길,2048
2015_3,연서로33길,1469
2015_3,연서로29길,1192
2015_3,연서로28길,4024
2015_3,연서로27길,2812
2015_3,연서로21길,4237
2015_3,연서로17길,1988
2015_3,연서로16길,5229
2015_3,연서로13길,4591
2015_3,연서로11길,3565
2015_3,역말로9길,5418
2015_3,수색로18길,2656
2015_3,서오릉로8길,2837
2015_3,서오릉로21길,4263
2015_3,불광천길,3758
2015_3,갈현로7길,2901
2015_3,갈현로41길,3451
2015_3,갈현로33길,3795
2015_3,갈현로1길,2316
2015_3,가좌로7길,2864
2015_3,한글비석로44길,4105
2015_3,한글비석로24길,3282
2015_3,한글비석로22길,2008
2015_3,석계로1길,1405
2015_3,상계로9가길,2930
2015_3,상계로1길,1087
2015_3,상계로12길,3699
2015_3,동일로242길,2842
2015_3,동일로192길,2986
2015_3,동일로173가길,3675
2015_3,공릉로58길,2111
2015_3,해등로16길,823
2015_3,우이천로4다길,2325
2015_3,우이천로32길,2802
2015_3,시루봉로23길,3656
2015_3,삼양로144길,1543
2015_3,방학로6가길,2242
2015_3,방학로5길,3699
2015_3,방학로15길,3460
2015_3,방학로10길,2159
2015_3,도봉산길,1753
2015_3,도봉산4길,516
2015_3,도봉로181길,2019
2015_3,도봉로169나길,2241
2015_3,도봉로156길,2246
2015_3,도봉로152가길,1301
2015_3,도봉로147길,5055
2015_3,도봉로143길,1945
2015_3,도봉로114길,7651
2015_3,도봉로109길,2138
2015_3,도당로29길,2894
2015_3,도당로19길,4177
2015_3,도당로13바길,3363
2015_3,도당로13가길,1410
2015_3,덕릉로60길,2100
2015_3,노해로63다길,1897
2015_3,노해로60길,2272
2015_3,한천로140길,1903
2015_3,한천로139가길,1625
2015_3,한천로132길,1781
2015_3,한천로130길,3574
2015_3,한천로124나길,1890
2015_3,한천로109길,1831
2015_3,인수봉로79길,3225
2015_3,인수봉로72길,3857
2015_3,인수봉로56길,2235
2015_3,오패산로67길,2272
2015_3,오패산로52길,2759
2015_3,오패산로30길,1189
2015_3,수유로12길,2285
2015_3,솔샘로65길,2923
2015_3,솔매로50길,2473
2015_3,솔매로45길,2427
2015_3,솔매로41길,4039
2015_3,삼양로93길,3048
2015_3,삼양로77길,3701
2015_3,삼양로54길,4325
2015_3,삼양로41길,5569
2015_3,삼양로27길,575
2015_3,삼양로24길,2792
2015_3,삼양로20길,2717
2015_3,삼각산로28길,3929
2015_3,도봉로99길,2542
2015_3,도봉로8길,276
2015_3,도봉로76길,3163
2015_3,도봉로67길,1964
2015_3,도봉로45길,3809
2015_3,도봉로18길,3597
2015_3,도봉로13길,1754
2015_3,덕릉로41길,2543
2015_3,덕릉로40길,3086
2015_3,노해로33길,2981
2015_3,노해로23길,1369
2015_3,노해로17길,2601
2015_3,화랑로40길,1630
2015_3,화랑로32길,4126
2015_3,화랑로1길,2583
2015_3,화랑로19길,3053
2015_3,화랑로14길,1953
2015_3,화랑로13길,920
2015_3,한천로76길,2139
2015_3,한천로101가길,4460
2015_3,창경궁로43길,1292
2015_3,지봉로20길,2930
2015_3,종암로5길,1959
2015_3,종암로24가길,2730
2015_3,종암로21길,1362
