"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","당월_매출_건수","점포수","공실률","임대료"
"2018_4","서초",11650530,"서울 서초구 남부터미널역_2",760266,1764,10724,108,49,32082112560,1707482,483,5.6,27.8
"2018_4","서초",11650530,"교대역_1",1950382,2611,13316,96,48,65361444003,2709084,1010,5.6,27.8
"2018_4","서초",11650530,"교대역_3",285367,24,4422,106,48,12509825988,671194,147,5.6,27.8
"2018_4","서초",11650530,"남부순환로325길",413325,2444,8261,110,49,15016392655,712790,137,5.6,27.8
"2018_4","성신여대",11290575,"동소문로15길",233385,1084,128,85,55,3979226377,217328,71,9.4,43.9
"2018_4","성신여대",11290575,"동소문로26가길",367098,2278,230,98,47,6072910795,372144,124,9.4,43.9
"2018_4","성신여대",11290575,"동소문로13길",312941,2936,435,85,57,5801335815,169501,87,9.4,43.9
"2018_4","성신여대",11290575,"아리랑로4길",199308,3084,558,92,53,7950225440,332620,183,9.4,43.9
"2018_4","성신여대",11290575,"보문로32길",929578,1295,1017,78,43,5408384415,540524,128,9.4,43.9
"2018_4","성신여대",11290575,"서울 성북구 성신여대입구역",1690995,1091,5286,98,49,56693011252,2962915,691,9.4,43.9
"2018_4","성신여대",11290600,"인촌로24길",576590,701,236,96,56,18667205778,1498267,248,9.4,43.9
"2018_4","성신여대",11290600,"인촌로17가길",235238,1621,3323,113,59,2402226477,263457,40,9.4,43.9
"2018_4","성신여대",11290600,"서울 성북구 안암역",456853,371,112,94,49,13710275476,817040,124,9.4,43.9
"2018_4","성신여대",11290600,"개운사길",299449,1012,3713,85,51,13203549583,1595406,131,9.4,43.9
"2018_4","성신여대",11290600,"인촌로5길",167557,1509,26,82,53,1861040252,116657,45,9.4,43.9
"2018_4","성신여대",11290600,"안암로5길",99096,2233,612,106,53,2577699914,234175,39,9.4,43.9
"2018_4","수유",11305610,"수유로12길",378411,3271,236,104,43,4777337988,300426,130,1.8,56.1
"2018_4","수유",11305610,"삼양로77길",101330,3122,419,85,54,1260621877,78737,57,1.8,56.1
"2018_4","수유",11305610,"수유전통시장",114153,628,411,129,62,22985445568,774659,312,1.8,56.1
"2018_4","수유",11305620,"노해로33길",124287,2646,32,89,56,549328714,44702,40,1.8,56.1
"2018_4","수유",11305620,"우이시장",80547,1669,157,90,55,5077262074,290641,114,1.8,56.1
"2018_4","수유",11305630,"한천로140길",298817,1767,111,90,43,4412141555,153850,121,1.8,56.1
"2018_4","수유",11305630,"도봉로99길",74684,2302,217,73,46,1976380665,112888,48,1.8,56.1
"2018_4","수유",11305630,"서울 강북구 수유역_3",214558,730,64,111,50,13867396187,416007,248,1.8,56.1
"2018_4","수유",11305630,"삼각산로28길",94756,3869,833,88,41,2990705008,220206,93,1.8,56.1
"2018_4","수유",11305630,"강북종합시장",103774,734,65,113,54,5556975889,220560,92,1.8,56.1
"2018_4","수유",11305630,"수유중앙시장",3334,49,127,115,45,318960932,15999,17,1.8,56.1
"2018_4","수유",11305630,"서울 강북구 수유역_2",1964772,2128,4370,96,49,53091286698,2721253,560,1.8,56.1
"2018_4","수유",11305630,"한천로139가길",220299,1543,50,87,37,2506871522,128227,60,1.8,56.1
"2018_4","수유",11305630,"노해로17길",145160,2608,252,103,44,3724583782,134679,142,1.8,56.1
"2018_4","신림역",11620645,"서울 관악구 신림역_2",174308,1647,34,86,47,27602302608,2066147,307,3.1,72.3
"2018_4","신림역",11620645,"서울 관악구 신림역_1",1023520,687,1979,103,58,49952971152,2794767,488,3.1,72.3
"2018_4","신림역",11620645,"신림로48길",123731,2604,69,159,58,8244725615,535411,53,3.1,72.3
"2018_4","신림역",11620655,"신원시장",580113,418,330,108,55,10335536714,613237,200,3.1,72.3
"2018_4","신림역",11620655,"신원로3길",169241,2830,25,93,50,5652269842,529938,154,3.1,72.3
"2018_4","신촌",11410585,"서울 서대문구 이대역",1363876,1753,1395,110,47,41453795824,3145987,1050,10.8,57.7
"2018_4","신촌",11410585,"서울 서대문구 신촌역",5939181,2715,3278,112,52,128390540776,6910434,1692,10.8,57.7
"2018_4","압구정",11680510,"신사동 가로수길",2647457,3852,22466,91,47,264300990722,7492994,2571,6.5,56.1
"2018_4","압구정",11680510,"도산대로15길",60196,694,1632,69,43,7784171360,262955,94,6.5,56.1
"2018_4","압구정",11680510,"압구정로2길",236676,1001,2822,87,36,6440204813,295010,108,6.5,56.1
"2018_4","압구정",11680510,"도산대로23길",236941,1506,1448,79,49,3268405287,111993,68,6.5,56.1
"2018_4","압구정",11680545,"서울 강남구 압구정역",837899,1865,10265,100,50,84401888382,2068761,903,6.5,56.1
"2018_4","압구정",11680545,"도산공원사거리_1",184553,274,10355,108,44,25805319831,710635,198,6.5,56.1
"2018_4","압구정",11680545,"압구정 로데오거리_2",1906237,1313,16443,97,46,184480000707,2983915,1753,6.5,56.1
"2018_4","영등포",11560515,"영등포로62길",93370,1623,7,90,59,1071696335,62378,17,7.5,39.2
"2018_4","영등포",11560515,"영신로9길",280558,2590,344,94,54,6427181496,426860,99,7.5,39.2
"2018_4","영등포",11560515,"신길로60길",319665,2997,497,118,44,4020428517,213424,79,7.5,39.2
"2018_4","영등포",11560535,"영등포로35길",156110,1332,89,123,48,6903124164,275860,173,7.5,39.2
"2018_4","영등포",11560535,"국회대로56길",240964,2712,1741,153,58,5460745432,358884,172,7.5,39.2
"2018_4","영등포",11560535,"영등포역_3",802363,484,906,127,50,5964144959,296585,97,7.5,39.2
"2018_4","영등포",11560535,"서울 영등포구 영등포시장역",379872,1593,334,154,57,7353918270,395460,175,7.5,39.2
"2018_4","영등포",11560535,"영등포역_2",1138863,789,1259,119,60,35569701601,1194374,508,7.5,39.2
"2018_4","영등포",11560535,"영등포전통시장",1815523,2332,4063,108,56,196025330234,7424332,1982,7.5,39.2
"2018_4","오류동역",11530770,"경인로15길",85896,3435,143,108,56,2569592581,202746,73,7,46.9
"2018_4","오류동역",11530770,"오류동역",450650,3851,1589,113,58,34986488052,2284486,360,7,46.9
"2018_4","오류동역",11530780,"오류로8길",330868,2099,224,108,49,9015188276,488500,188,7,46.9
"2018_4","왕십리",11200520,"왕십리로31길",302746,2870,81,95,61,3367558260,284590,78,5.8,39.1
"2018_4","왕십리",11200520,"무학봉길",129326,2274,5,97,63,1574786045,72864,46,5.8,39.1
"2018_4","왕십리",11200520,"무학봉28길",133834,1004,134,99,50,7065918408,347256,129,5.8,39.1
"2018_4","왕십리",11200535,"무학로6길",439948,1814,387,108,57,17063336895,296962,147,5.8,39.1
"2018_4","왕십리",11200535,"왕십리로26길",446358,2882,4069,114,55,11347185388,521765,202,5.8,39.1
"2018_4","왕십리",11200535,"왕십리역_2",116935,531,668,107,55,14238672058,509615,119,5.8,39.1
"2018_4","용산",11170520,"서울 용산구 숙대입구역",152356,487,2707,113,58,16372840248,539876,226,9.7,25.1
"2018_4","용산",11170520,"소월로20길",207777,2227,136,76,51,1877245523,97057,93,9.7,25.1
"2018_4","용산",11170530,"한강대로104길",232625,2701,11313,106,61,11444835592,616074,181,9.7,25.1
"2018_4","용산",11170530,"두텁바위로1길",145422,3185,2758,115,57,4708714072,213034,97,9.7,25.1
"2018_4","용산",11170530,"남영역",122276,238,12311,125,56,19016725256,1406992,225,9.7,25.1
"2018_4","용산",11170625,"한강대로43길",332728,1590,5969,96,51,13595630153,732082,246,9.7,25.1
"2018_4","용산",11170625,"용산 전자상가_2",22770,178,479,133,47,40287531365,239581,427,9.7,25.1
"2018_4","용산",11170625,"한강대로52길",254701,666,1146,100,54,4225943428,186760,102,9.7,25.1
"2018_4","용산",11170625,"서울 용산구 신용산역",200930,390,505,103,55,10080765696,581708,148,9.7,25.1
"2018_4","용산",11170625,"한강대로15길",51585,474,1230,128,66,4416170004,191978,59,9.7,25.1
"2018_4","용산",11170625,"용산 전자상가_1",84993,1447,13047,119,58,182298796787,4645932,1149,9.7,25.1
"2018_4","용산",11170625,"한강대로7길",80438,751,491,104,61,3767479139,129214,58,9.7,25.1
"2018_4","용산",11170625,"한강대로62길",144231,901,742,125,61,6118410419,315223,142,9.7,25.1
"2018_4","용산",11170690,"서빙고로71길",91896,2522,469,140,77,1994140635,57927,22,9.7,25.1
"2018_4","용산",11170690,"녹사평대로11길",9668,418,267,129,43,598600274,7380,16,9.7,25.1
"2018_4","이태원",11170650,"서울 용산구 이태원역",1009615,876,661,128,61,70772085491,3229204,679,21.6,47.5
"2018_4","이태원",11170650,"이태원로27길",315847,636,629,109,62,27540274238,852555,178,21.6,47.5
"2018_4","이태원",11170650,"용산구청",25903,107,33,68,54,4386409131,111326,44,21.6,47.5
"2018_4","이태원",11170650,"이태원 관광특구",2345615,5396,5857,114,59,151371321843,5821029,1751,21.6,47.5
"2018_4","이태원",11170650,"녹사평대로32길",229534,534,389,124,59,11055088213,346976,169,21.6,47.5
"2018_4","이태원",11170660,"회나무로13길",169771,2228,85,84,47,9287269528,502284,159,21.6,47.5
"2018_4","이태원",11170660,"녹사평대로46길",114332,850,74,82,44,6412026342,389995,119,21.6,47.5
"2018_4","이태원",11170650,"녹사평대로26길",158822,955,2081,90,56,4841571365,355529,133,21.6,47.5
"2018_4","이태원",11170660,"녹사평대로40나길",145446,771,65,88,54,6552023314,243542,99,21.6,47.5
"2018_4","잠실",11710650,"신천역",1489823,2803,5931,103,48,89868257621,4198518,1037,8.9,43.5
"2018_4","잠실",11710650,"새마을시장",302031,2387,385,104,53,20907140926,845141,306,8.9,43.5
"2018_4","잠실",11710650,"삼전로13길",388979,6562,1633,98,46,34592354413,1550664,403,8.9,43.5
"2018_4","잠실",11710710,"잠실역",361282,1787,5868,91,51,40816301700,3016219,328,8.9,43.5
"2018_4","장안동",11230650,"천호대로97길",165834,2761,343,140,56,4180495295,108795,94,5.9,20.9
"2018_4","장안동",11230650,"장한로5길",344840,2085,3043,104,47,6618136314,359727,168,5.9,20.9
"2018_4","장안동",11230650,"천호대로77길",147684,2360,2055,127,43,879101661,37947,32,5.9,20.9
"2018_4","장안동",11230650,"답십리로72길",150735,1142,4,95,47,3943440155,161801,91,5.9,20.9
"2018_4","장안동",11230650,"장한평역_1",137114,206,2508,106,47,17037828530,837897,197,5.9,20.9
"2018_4","장안동",11230650,"장한로26길",321517,2624,533,90,49,7927736723,513360,90,5.9,20.9
"2018_4","장안동",11230650,"장한로25길",151654,602,1042,119,51,4959611396,191948,103,5.9,20.9
"2018_4","장안동",11230650,"장한로14길",45059,1457,184,110,47,2681726659,156832,68,5.9,20.9
"2018_4","장안동",11230650,"장한평역_2",316081,1406,5325,113,49,6463687598,333435,245,5.9,20.9
"2018_4","장안동",11230650,"한천로14길",293562,3130,584,103,43,7598520952,363466,138,5.9,20.9
"2018_4","장안동",11230650,"장한로8길",158644,2291,802,115,46,2273545048,76662,66,5.9,20.9
"2018_4","장안동",11230650,"답십리로64길",196634,2831,355,112,51,4106810439,293554,118,5.9,20.9
"2018_4","장안동",11230650,"답십리로68길",271384,3318,97,83,42,6232292432,430597,132,5.9,20.9
"2018_4","장안동",11230660,"사가정로23가길",124604,2021,98,95,55,4384046262,292908,109,5.9,20.9
"2018_4","장안동",11230660,"답십리로63길",58616,1374,81,129,52,1088784357,56053,45,5.9,20.9
"2018_4","장안동",11230660,"한천로46길",72523,2386,323,94,46,7581693281,480209,79,5.9,20.9
"2018_4","장안동",11230660,"장안동사거리",511032,4026,503,93,46,48703269923,2137029,592,5.9,20.9
"2018_4","장안동",11230660,"장한로27길",233218,932,140,114,47,5375355223,155114,85,5.9,20.9
"2018_4","장안동",11230660,"한천로40길",87289,1844,302,117,50,4198968380,324857,76,5.9,20.9
"2018_4","장안동",11230660,"답십리로69길",140582,1795,926,98,47,12011971932,409573,154,5.9,20.9
"2018_4","장안동",11230660,"장한로27가길",72160,974,422,124,45,4061940433,168503,74,5.9,20.9
"2018_4","장안동",11230660,"장한로26가길",121009,1417,328,111,44,4345374788,192633,59,5.9,20.9
"2018_4","종로",11110615,"광장시장",135386,61,204,207,86,14970376489,270740,478,5.5,84.9
"2018_4","종로",11110615,"돈화문로11가길",143080,1214,1048,107,54,7710858368,429059,162,5.5,84.9
"2018_4","종로",11110615,"서울 종로구 종로5가역_4",56482,290,635,149,67,7105126984,318398,213,5.5,84.9
"2018_4","종로",11110615,"서울 종로구 종로3가역_1",328181,193,4034,125,56,26209193575,1522653,357,5.5,84.9
"2018_4","종로",11110615,"율곡로10길",72142,249,2228,113,51,2990950713,117187,83,5.5,84.9
"2018_4","종로",11110615,"서울 종로구 종로3가역_3",265596,147,3411,122,53,12470305520,375164,350,5.5,84.9
"2018_4","종로",11110615,"종각역",63509,3,20751,144,56,7291722554,351987,96,5.5,84.9
"2018_4","종로",11110615,"종로구청",370680,550,18495,110,59,91934942223,4284039,867,5.5,84.9
"2018_4","종로",11110615,"서울 종로구 종로3가역_2",1458591,2251,1922,107,57,58041107435,2435096,904,5.5,84.9
"2018_4","종로",11110615,"인사동",582842,769,21052,143,64,76656014899,2962786,1226,5.5,84.9
"2018_4","종로",11110615,"종로·청계 관광특구",4524906,1930,31692,142,64,197829460989,7014480,4024,5.5,84.9
"2018_4","종로",11110615,"종각역 젊음의 거리",1995801,164,2712,103,56,64750524740,2492925,591,5.5,84.9
"2018_4","종로",11110630,"동대문종합시장",99963,2,320,134,66,14094312937,326176,567,5.5,84.9
"2018_4","종로",11110630,"동대문시장_2",231975,27,500,140,68,13729167592,219581,152,5.5,84.9
"2018_4","종로",11110630,"서울 종로구 종로5가역_1",166940,23,50,124,75,6292487129,312224,71,5.5,84.9
"2018_4","종로",11110630,"서울 종로구 종로5가역_2",690277,2044,17391,103,57,37491716108,1879153,589,5.5,84.9
"2018_4","종로",11110630,"서울 종로구 종로5가역_3",591861,715,4960,134,56,23942142066,921320,435,5.5,84.9
"2018_4","종로",11110630,"율곡로16길",98507,469,103,149,59,1848001207,120391,33,5.5,84.9
"2018_4","종로",11110630,"종로신진시장",309478,110,39,147,68,15553487175,374027,300,5.5,84.9
"2018_4","종로",11110630,"충신시장",73572,171,297,151,75,371209849,8365,12,5.5,84.9
"2018_4","천호",11740600,"구천면로36길",147206,2602,40,91,51,3031850225,181624,97,6.6,35.4
"2018_4","천호",11740600,"구천면로42길",231071,4286,347,121,56,2365345530,187482,88,6.6,35.4
"2018_4","천호",11740600,"양재대로133길",323074,4987,358,104,48,2979765695,201773,111,6.6,35.4
"2018_4","천호",11740600,"천중로39길",653372,6690,564,89,51,3994456502,269254,116,6.6,35.4
"2018_4","천호",11740610,"올림픽로77길",199132,2618,21,116,53,1641184855,87742,67,6.6,35.4
"2018_4","천호",11740610,"상암로4길",271579,3269,204,89,46,8323819892,371134,178,6.6,35.4
"2018_4","천호",11740610,"올림픽로71길",310735,2561,353,84,48,2372487914,63923,74,6.6,35.4
"2018_4","천호",11740610,"천호시장",123897,139,9,152,61,6264377479,189333,129,6.6,35.4
"2018_4","천호",11740610,"상암로14길",305888,3651,407,98,44,9798570229,469050,142,6.6,35.4
"2018_4","천호",11740610,"구천면로41길",294266,5439,583,89,45,4810552887,307729,165,6.6,35.4
"2018_4","천호",11740610,"서울 강동구 천호역_2",1082113,4607,4128,96,50,90550912429,4546318,1477,6.6,35.4
"2018_4","천호",11740620,"진황도로27길",478993,7755,579,91,50,5024917763,300995,137,6.6,35.4
"2018_4","청담",11680565,"청담역_1",101740,213,194,94,45,9536814292,303070,101,11.2,66.4
"2018_4","청담",11680565,"도산대로81길",139271,941,4192,83,48,14400055870,153710,113,11.2,66.4
"2018_4","청담",11680565,"학동로77길",232233,3038,2922,94,52,18922444640,391505,134,11.2,66.4
"2018_4","청담",11680565,"압구정 로데오거리_1",592519,604,9087,96,46,88993806742,963710,702,11.2,66.4
"2018_4","청담",11680565,"청담역_2",206079,1060,1317,94,52,12290675967,596812,157,11.2,66.4
"2018_4","청담",11680565,"선릉로132길",203730,2042,1089,92,53,9300213949,340490,174,11.2,66.4
"2018_4","청담",11680565,"청담사거리_2",95329,373,1189,101,54,14093957476,332381,126,11.2,66.4
"2018_4","청담",11680565,"삼성로147길",54949,1246,874,85,50,2822632369,82709,72,11.2,66.4
"2018_4","청담",11680565,"도산대로89길",106082,1944,2258,76,46,11132405285,300139,138,11.2,66.4
"2018_4","청담",11680565,"선릉로146길",419491,2058,1923,73,43,16050045700,522622,204,11.2,66.4
"2018_4","청담",11680565,"청담사거리_3",64980,922,1143,91,49,28500995240,789785,247,11.2,66.4
"2018_4","청담",11680565,"학동사거리_2",115786,447,2997,78,45,13637250806,234186,102,11.2,66.4
"2018_4","청량리",11230705,"왕산로43길",420170,3473,897,104,49,5782932444,274129,141,6.6,46.6
"2018_4","청량리",11230705,"제기로21길",162936,3144,232,131,62,1089160188,88132,43,6.6,46.6
"2018_4","테헤란로",11680580,"영동대로112길",657513,2663,628,112,55,13244925800,548035,108,11.8,46.9
"2018_4","테헤란로",11680580,"봉은사로109길",54243,2173,329,88,51,675361841,2467,17,11.8,46.9
"2018_4","테헤란로",11680580,"삼성역_3",134661,65,10170,101,57,13317115624,747400,151,11.8,46.9
"2018_4","테헤란로",11680580,"강남 마이스 관광특구",56902,26,22562,93,61,175109071516,5363033,835,11.8,46.9
"2018_4","테헤란로",11680580,"포스코사거리_2",797496,700,7881,98,51,45711845241,1665207,351,11.8,46.9
"2018_4","테헤란로",11680580,"테헤란로81길",188890,415,524,86,49,33881288754,974206,208,11.8,46.9
"2018_4","테헤란로",11680580,"코엑스",56902,26,22562,93,61,175109071516,5363033,835,11.8,46.9
"2018_4","테헤란로",11680590,"선정릉역_1",58511,643,1924,76,44,5366086211,301271,77,11.8,46.9
"2018_4","테헤란로",11680590,"삼성로115길",151754,2821,256,89,50,6238097373,335433,153,11.8,46.9
"2018_4","테헤란로",11680590,"포스코사거리_1",735491,2118,43841,87,46,31946967515,1321149,498,11.8,46.9
"2018_4","테헤란로",11680590,"봉은사로57길",269632,1646,1141,92,40,3042912024,149963,47,11.8,46.9
"2018_4","테헤란로",11680590,"봉은사로68길",64583,1490,204,92,42,3816214882,173039,68,11.8,46.9
"2018_4","테헤란로",11680590,"선정릉역_2",349618,3129,6911,85,45,13700220612,656785,194,11.8,46.9
"2018_4","테헤란로",11680590,"학동로56길",355753,1007,893,99,50,17890870464,673425,208,11.8,46.9
"2018_4","테헤란로",11680590,"서울 강남구 선릉역_1",276122,676,19964,89,49,25969150398,1158832,321,11.8,46.9
"2018_4","테헤란로",11680610,"삼성역_1",646148,1511,35413,85,48,38936756777,1554563,513,11.8,46.9
"2018_4","테헤란로",11680610,"삼성역_2",148182,9,18975,96,57,16534766025,664486,100,11.8,46.9
"2018_4","테헤란로",11680610,"은마아파트입구사거리_4",126370,370,105,88,43,19366865383,350843,102,11.8,46.9
"2018_4","테헤란로",11680610,"영동대로65길",142502,2065,3214,92,49,8414112894,289166,115,11.8,46.9
"2018_4","테헤란로",11680610,"삼성로64길",263220,2924,522,102,45,10814330667,290425,120,11.8,46.9
"2018_4","테헤란로",11680630,"삼성로75길",399699,2533,2635,84,41,8143572078,245117,104,11.8,46.9
"2018_4","테헤란로",11680630,"삼성로63길",479566,4355,245,85,44,15855618254,444638,256,11.8,46.9
"2018_4","테헤란로",11680630,"선릉역_2",2575649,4251,20789,79,46,94685574929,4426398,1181,11.8,46.9
"2018_4","테헤란로",11680630,"삼성로69길",306750,3460,357,81,45,22181974002,598035,283,11.8,46.9
"2018_4","테헤란로",11680630,"서울 강남구 한티역",418857,2102,1139,86,50,47178413619,2122258,655,11.8,46.9
"2018_4","테헤란로",11680640,"서울 서초구 강남역",3893803,3214,33758,86,46,213576123308,9674445,2113,11.8,46.9
"2018_4","테헤란로",11680640,"역삼역_1",312989,2795,1540,92,44,13697386485,934358,262,11.8,46.9
"2018_4","테헤란로",11680640,"서울 강남구 선릉역_2",799792,2167,7288,88,43,67438980588,2549914,859,11.8,46.9
"2018_4","테헤란로",11680640,"논현로106길",236030,2107,2765,93,43,8495559577,494505,137,11.8,46.9
"2018_4","테헤란로",11680640,"서울 강남구 강남역",1453963,2548,41280,71,44,121213260804,6287090,1108,11.8,46.9
"2018_4","테헤란로",11680640,"논현로63길",192995,2571,3203,97,48,9325903423,445748,155,11.8,46.9
"2018_4","테헤란로",11680640,"서울 강남구 역삼역_2",845867,1035,27706,84,47,52242222920,2074650,511,11.8,46.9
"2018_4","테헤란로",11680640,"서울 강남구 역삼역_1",889249,5470,24525,83,43,87634269184,4742511,1124,11.8,46.9
"2018_4","테헤란로",11680640,"뱅뱅사거리_2",599516,2197,29870,88,44,25577103462,1480238,552,11.8,46.9
"2018_4","테헤란로",11680640,"삼정역_1",250545,86,3329,102,46,7218132846,293832,61,11.8,46.9
"2018_4","테헤란로",11680650,"도곡시장",56883,235,484,118,56,7854147200,380552,75,11.8,46.9
"2018_4","테헤란로",11680650,"언주로81길",652122,3491,9998,81,45,18629672416,1026247,264,11.8,46.9
"2018_4","테헤란로",11680650,"도곡로37길",408371,6062,4197,93,45,18311258696,953861,289,11.8,46.9
"2018_4","테헤란로",11680650,"역삼역_2",227302,393,4513,100,54,14952581008,976708,111,11.8,46.9
"2018_4","테헤란로",11680650,"선릉역_1",937116,1337,55373,80,40,26303267161,1453606,437,11.8,46.9
"2018_4","혜화동",11110650,"창경궁로35길",116250,924,1114,99,63,3865155638,164028,51,9.6,69.3
"2018_4","혜화동",11110650,"혜화역 대학로_2",387989,804,1513,108,49,6930858109,535702,129,9.6,69.3
"2018_4","혜화동",11110650,"성균관로5길",275147,947,133,104,47,4090195997,343746,126,9.6,69.3
"2018_4","혜화동",11110650,"명륜길",371765,1453,18,86,56,4164935701,558197,87,9.6,69.3
"2018_4","혜화동",11110650,"혜화역 대학로_3",1227135,628,1727,96,54,42624670403,2168560,506,9.6,69.3
"2018_4","홍대합정",11440660,"월드컵로10길",439175,2393,1552,63,42,7797740807,457120,139,4.6,68.4
"2018_4","홍대합정",11440660,"동교로19길",291405,1803,4045,93,48,10219660435,572526,180,4.6,68.4
"2018_4","홍대합정",11440660,"양화로11길",212283,759,395,74,50,7761293664,490522,90,4.6,68.4
"2018_4","홍대합정",11440660,"동교로17길",227345,1852,690,83,44,2868638910,185971,81,4.6,68.4
"2018_4","홍대합정",11440660,"월드컵로16길",316379,2463,3917,95,48,7630063188,347907,124,4.6,68.4
"2018_4","홍대합정",11440660,"신촌로12길",380189,1917,1598,83,47,9564451174,442725,222,4.6,68.4
"2018_4","홍대합정",11440660,"와우산로29가길",238300,502,28,55,45,14332484696,409370,166,4.6,68.4
"2018_4","홍대합정",11440660,"서울 마포구 홍대입구역_3",1137256,191,342,77,49,13167822204,679810,235,4.6,68.4
"2018_4","홍대합정",11440660,"홍익대학교 주변",7562865,4775,16818,72,45,342581198301,17270019,3727,4.6,68.4
"2018_4","홍대합정",11440660,"월드컵로8길",337684,1609,1704,85,47,11776472448,279334,102,4.6,68.4
"2018_4","홍대합정",11440660,"서울 마포구 홍대입구역_1",467726,657,871,87,47,18056629549,840859,173,4.6,68.4
"2018_4","홍대합정",11440660,"와우산로29길",201614,786,171,57,41,7191172420,570158,141,4.6,68.4
"2018_4","홍대합정",11440660,"서울 마포구 홍대입구역_2",358515,504,3328,80,49,11239465014,437259,155,4.6,68.4
"2018_4","화곡",11500540,"월정로20길",252174,2545,4,119,48,3646658426,270196,102,6.9,27
"2018_4","화곡",11500540,"강서로29길",153055,3091,410,82,45,4391146257,313559,90,6.9,27
"2018_4","화곡",11500540,"가로공원로80길",66355,2881,60,95,47,2233325614,133960,68,6.9,27
"2018_4","화곡",11500540,"가로공원로76가길",143614,3221,28,100,47,2434327687,166218,85,6.9,27
"2018_4","화곡",11500540,"강서로5나길",289077,2911,95,86,48,7363325464,301931,131,6.9,27
"2018_4","화곡",11500540,"강서로5가길",682075,2094,51,98,51,17907823740,985498,207,6.9,27
"2018_4","화곡",11500540,"강서로17가길",98320,3205,132,103,50,1452329372,63120,40,6.9,27
"2018_4","화곡",11500540,"강서로15길",206371,5446,305,108,43,5079167275,442533,138,6.9,27
"2018_4","화곡",11500540,"화곡로20길",212404,3353,535,97,47,5781193654,325013,137,6.9,27
"2018_4","화곡",11500540,"화곡중앙골목시장",104910,1056,2,132,55,8215527355,374430,140,6.9,27
"2018_4","화곡",11500550,"곰달래로31길",134247,3131,11,86,48,2402500126,103162,75,6.9,27
"2018_4","화곡",11500550,"국회대로7길",38202,2331,412,110,44,1726561937,77701,42,6.9,27
"2018_4","화곡",11500550,"강서로5라길",349457,2805,314,115,46,1971488628,74549,87,6.9,27
"2018_4","화곡",11500550,"곰달래로47길",140710,4075,38,85,46,1173262185,101982,39,6.9,27
"2018_4","화곡",11500560,"강서로45길",166024,908,153,81,47,13848809445,503611,205,6.9,27
"2018_4","화곡",11500560,"강서로35길",152387,3923,164,90,50,1307816030,88863,75,6.9,27
"2018_4","화곡",11500560,"강서로45다길",217578,2720,554,85,44,4507357721,375492,98,6.9,27
"2018_4","화곡",11500570,"등촌로5길",93892,1439,13,108,46,10645269097,420772,153,6.9,27
"2018_4","화곡",11500570,"남부골목시장",100169,1877,217,107,50,15158533561,808022,278,6.9,27
"2018_4","화곡",11500570,"곰달래로53길",87867,3732,53,102,53,1028492189,108226,43,6.9,27
"2018_4","화곡",11500570,"등촌로13길",90000,3936,188,69,45,3722642830,202151,49,6.9,27
"2018_4","화곡",11500570,"곰달래로60길",149238,1988,587,90,48,9869503268,437662,176,6.9,27
"2018_4","화곡",11500590,"초록마을로8길",138803,4948,184,108,55,1153443233,93089,55,6.9,27
"2018_4","화곡",11500590,"초록마을로3길",185430,2874,42,117,55,6604429735,348115,137,6.9,27
"2018_4","화곡",11500590,"까치산로4길",225551,4286,152,105,46,6685636042,439054,119,6.9,27
"2018_4","화곡",11500591,"강서구청",816463,2954,3558,86,45,32692287334,1657728,548,6.9,27
"2018_4","화곡",11500591,"화곡로44나길",534988,3088,757,92,45,9762016710,398464,193,6.9,27
"2018_4","화곡",11500591,"화곡로59길",345674,2633,480,76,54,8161886030,498852,91,6.9,27
"2018_4","화곡",11500593,"곰달래로25길",184328,2962,796,86,44,3662701529,233202,99,6.9,27
"2018_4","화곡",11500593,"까치산시장",412650,1150,46,99,52,23148356625,1448867,263,6.9,27
"2018_4","화곡",11500593,"강서로18길",174777,6868,30,91,47,5927840744,435439,145,6.9,27
"2018_4","화곡",11500593,"강서로8길",999490,3410,159,92,45,6151931218,284392,141,6.9,27
"2018_4","화곡",11500615,"공항대로38길",169623,382,273,96,50,3949036115,74086,53,6.9,27
"2018_4","화곡",11500615,"공항대로42길",144879,1139,9,88,47,3793375039,153699,93,6.9,27
"2018_4","화곡",11500615,"우장산로6길",359496,5368,311,80,52,5358171881,242107,118,6.9,27
"2018_4","화곡",11500615,"화곡로31길",303403,3946,1208,100,49,7650525141,374771,225,6.9,27
"2019_1","건대입구",11215710,"광나루로12길",292511,2765,1047,123,48,6728875079,707056,146,6.1,64.2
"2019_1","건대입구",11215710,"한아름시장",75479,12,174,118,49,1621344814,57568,15,6.1,64.2
"2019_1","건대입구",11215710,"서울 광진구 건대입구역_2",2292113,2009,2990,79,52,66966339698,3722109,674,6.1,64.2
"2019_1","건대입구",11215710,"능동로19길",359622,2317,324,92,45,3904165825,308204,100,6.1,64.2
"2019_1","건대입구",11215710,"광나루로24길",235135,1289,83,90,57,3814849241,405547,111,6.1,64.2
"2019_1","건대입구",11215710,"능동로13길",456022,3647,332,93,45,6241782081,555908,150,6.1,64.2
"2019_1","건대입구",11215710,"동일로24길",374347,2973,16,84,46,935507211,81154,49,6.1,64.2
"2019_1","건대입구",11215820,"아차산로40길",136852,3042,536,109,54,1682257850,73131,60,6.1,64.2
