총_유동인구_수,총_상주인구_수,총_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,점포수,임대료,공실률
10362,491,259,108,42,3717561060,11,23.7,9.4
1684973,1680,5599,108,53,1.17E+11,1712,45.1,9.8
88775,125,385,123,56,5275088671,137,45.1,9.8
684714,210,843,114,55,57201911639,734,45.1,9.8
83385,166,2026,88,52,5847101948,105,45.1,9.8
220256,173,477,110,54,19395842340,170,45.1,9.8
108920,392,38,78,41,7641338356,136,45.1,9.8
225473,97,20,101,55,4393778003,72,45.1,9.8
12204,33,79,57,53,1928197794,39,45.1,9.8
129706,209,32,82,44,7446257328,97,45.1,9.8
280811,6818,1628,87,40,26432046145,438,40.3,10.1
158932,4076,319,92,47,16163377859,350,40.3,10.1
652624,2586,6115,92,43,87843528592,1154,40.3,10.1
26966,4188,2770,83,75,30270115356,625,40.3,10.1
451254,4046,4525,78,44,27197835164,320,40.3,10.1
278019,2039,746,101,37,2376849822,66,26.1,2.6
197005,1770,2011,110,36,526972588,31,26.1,2.6
539332,3208,550,87,39,5713779842,130,26.1,2.6
328388,2070,342,118,45,2652665419,105,26.1,2.6
237329,1560,8,83,42,2700226578,93,26.1,2.6
194081,157,2525,97,41,15511556942,208,26.1,2.6
356744,1032,11959,98,44,8903743661,275,26.1,2.6
104969,893,930,107,41,6145366226,108,26.1,2.6
336904,4153,358,105,42,4557982866,140,26.1,2.6
220358,1551,208,94,39,2518374710,71,26.1,2.6
563139,2182,507,82,43,8242245249,103,26.1,2.6
172769,2504,144,77,35,3750351812,130,26.1,2.6
242183,2013,3554,93,40,6647005946,168,26.1,2.6
695369,2003,479,80,40,32189651444,618,26.1,2.6
113934,2624,67,89,47,1111959712,58,26.1,2.6
93756,1259,292,90,38,4283941696,87,26.1,2.6
183310,1588,663,85,39,12735030958,149,26.1,2.6
99118,1978,358,107,38,3514414234,70,26.1,2.6
151249,2095,143,92,41,4265597288,103,26.1,2.6
275117,2003,357,78,42,3540741285,83,26.1,2.6
157600,2500,102,88,46,3353653371,115,26.1,2.6
345939,2415,280,104,44,2673844947,84,26.1,2.6
632371,113,14961,107,56,57341063819,813,90.3,10.5
362721,80,3295,107,50,19280101626,393,90.3,10.5
101661,166,620,131,57,7172966959,210,90.3,10.5
7090097,1553,29620,129,57,1.89E+11,4177,90.3,10.5
1660534,371,1873,109,51,34364463746,836,90.3,10.5
903616,151,2839,114,48,11993066571,333,90.3,10.5
268042,0,200,173,74,13266428861,550,90.3,10.5
489275,249,21645,127,56,76482387622,1348,90.3,10.5
1132556,0,1736,98,50,72732763365,648,90.3,10.5
112965,761,1028,99,45,6430414687,162,90.3,10.5
53577,65,2100,114,46,1650276852,59,90.3,10.5
1234101,78,5125,121,49,20006981884,463,90.3,10.5
460864,0,49,127,65,4247441548,73,90.3,10.5
32967,19,334,145,62,1158219805,19,90.3,10.5
190955,4,20,129,59,12105985142,303,90.3,10.5
434908,0,461,130,63,13239089454,153,90.3,10.5
1335452,537,14491,94,51,32216857744,608,90.3,10.5
132966,219,69,133,55,977400145,32,90.3,10.5
546580,5697,652,72,49,2543551941,112,38.3,4
117996,5263,265,87,43,2267135057,112,38.3,4
154411,3261,36,80,45,2098570903,110,38.3,4
478794,4877,323,103,48,2693621925,107,38.3,4
41011,14,6,128,53,4944109915,138,38.3,4
579142,3083,8,98,46,1720267260,81,38.3,4
1136521,1938,3669,83,43,78072922944,1591,38.3,4
156845,3544,246,82,42,2277808451,61,38.3,4
451600,4951,540,75,38,4191579159,188,38.3,4
196497,4549,209,75,42,6947463878,180,38.3,4
179315,2855,398,91,40,6592856060,138,38.3,4
455317,7911,375,79,45,4132305478,128,38.3,4
279136,455,2804,81,37,11838118726,111,69,10.6
233839,307,1014,85,49,13077272019,129,69,10.6
65976,438,1746,90,43,10223428117,159,69,10.6
73001,771,4344,76,42,9961058853,121,69,10.6
142604,1972,2948,88,45,14691216631,138,69,10.6
413006,3381,1651,72,39,13101731594,155,69,10.6
97040,1624,956,81,45,3185685429,63,69,10.6
63110,893,2540,67,43,6007858598,119,69,10.6
751914,768,7296,81,41,86890016346,773,69,10.6
110626,166,205,78,42,11784521758,98,69,10.6
253597,255,1333,79,45,23661452612,204,69,10.6
502211,2176,947,86,44,8474049688,167,69,10.6
136466,249,221,110,58,984320980,44,43.1,6.7
477459,2359,932,91,44,5234518792,144,43.1,6.7
679029,259,2676,103,53,24802020322,457,28.8,7.3
1217087,352,16168,131,51,33436993429,807,28.8,7.3
452262,2470,451,99,47,11939737165,109,46.4,5.3
188335,0,8740,103,47,17276024575,173,46.4,5.3
187383,2026,322,75,45,990111456,28,46.4,5.3
791401,829,7834,87,47,31567635289,357,46.4,5.3
172016,1036,520,87,42,24685507122,214,46.4,5.3
288712,1392,5629,81,40,13830924464,179,46.4,5.3
106867,461,1363,79,40,2692979954,53,46.4,5.3
106305,393,682,75,39,1885992226,49,46.4,5.3
169850,1556,190,76,38,4996982910,94,46.4,5.3
638132,1784,18377,84,43,24623519404,318,46.4,5.3
1348212,2747,33834,77,40,26209146752,493,46.4,5.3
228064,2258,313,81,41,5478322686,142,46.4,5.3
268296,389,847,77,42,9590412934,231,46.4,5.3
192786,2494,546,79,39,9010933234,134,46.4,5.3
302274,1977,2781,92,41,7837716380,118,46.4,5.3
269693,408,17519,91,48,10082692449,101,46.4,5.3
130677,465,59,75,38,10712725831,103,46.4,5.3
1147295,4267,26418,86,41,35406132393,523,46.4,5.3
249073,1738,1366,72,44,37236035423,679,46.4,5.3
598799,2385,2533,67,37,6799492678,117,46.4,5.3
3576342,4705,19698,73,40,81299118012,1183,46.4,5.3
377601,3921,152,74,38,9917344464,205,46.4,5.3
551302,2850,238,73,40,12516004050,268,46.4,5.3
1901037,694,39667,77,39,84908842318,872,46.4,5.3
1231191,1807,6703,77,37,57513862439,958,46.4,5.3
3114870,2680,31373,75,40,1.86E+11,2254,46.4,5.3
263989,1666,9551,86,42,9305193733,171,46.4,5.3
737990,1074,25221,77,38,22217733706,502,46.4,5.3
277943,1949,3228,81,35,6540365696,140,46.4,5.3
131488,55,3012,92,40,9393734184,78,46.4,5.3
217479,2117,1760,82,39,15128446539,351,46.4,5.3
1597171,2761,25259,76,38,70954874768,1087,46.4,5.3
839508,781,26074,82,41,42262908890,539,46.4,5.3
485978,5132,3326,80,38,14247319348,349,46.4,5.3
78659,259,525,107,48,7832929788,68,46.4,5.3
896125,1358,70195,64,37,25932220313,439,46.4,5.3
885026,213,4401,105,47,9772901138,114,46.4,5.3
884807,4295,9138,73,39,17010539382,298,46.4,5.3
118818,715,7,84,54,5515600362,79,69.9,3
845714,383,10153,93,48,45765835038,553,69.9,3
131937,623,113,90,39,4072683131,144,69.9,3
291702,526,1393,89,45,5431710692,146,69.9,3
310451,373,1305,94,57,3362076062,58,69.9,3
286268,1263,1137,78,40,7432656534,201,44.6,7.7
203560,1318,779,70,42,2894895291,92,44.6,7.7
545112,495,748,78,45,11653269988,170,44.6,7.7
286196,542,2837,70,46,11364883264,138,44.6,7.7
785670,32,778,76,48,10111617528,186,44.6,7.7
327552,1776,2268,74,44,5460890903,128,44.6,7.7
217598,1679,4753,87,44,10068551199,161,44.6,7.7
118978,809,128,57,41,6841662517,105,44.6,7.7
4815704,5831,16924,65,41,3.18E+11,3871,44.6,7.7
263822,1361,2051,73,47,4015403236,75,44.6,7.7
119040,540,371,76,41,3281849881,62,44.6,7.7
488785,1260,1688,79,39,4816554528,69,44.6,7.7
180721,550,13,46,43,10484890652,164,44.6,7.7
192474,1043,44,91,45,13805309365,221,22.8,18.4
206849,2735,112,86,45,1760496173,62,22.8,18.4
179499,3217,15,95,40,1760879668,79,22.8,18.4
94066,1275,103,84,41,5564356691,140,22.8,18.4
84706,1109,5,99,42,3806379622,134,22.8,18.4
385709,1814,290,79,36,3217220774,100,22.8,18.4
377320,3887,282,89,37,5006244861,162,22.8,18.4
246517,2187,473,88,42,7512040584,152,22.8,18.4
83160,1164,2,114,47,7437878824,165,22.8,18.4
212848,2933,96,90,40,1751596537,46,22.8,18.4
142503,2046,332,88,37,1491425433,46,22.8,18.4
173436,3088,35,75,37,611293746,43,22.8,18.4
262731,2715,266,96,40,2982539724,88,22.8,18.4
208196,2516,13,82,44,1476340485,72,22.8,18.4
163096,860,100,77,44,9260728925,185,22.8,18.4
196809,3292,495,74,42,3481755594,89,22.8,18.4
164825,6000,170,86,43,1073501083,85,22.8,18.4
189851,1426,9,88,42,10173266192,179,22.8,18.4
275933,3345,58,93,45,507707945,40,22.8,18.4
295453,3409,241,70,37,3023723042,59,22.8,18.4
297517,1986,171,92,45,11769173886,299,22.8,18.4
115525,1840,543,82,43,11936082383,211,22.8,18.4
251546,4254,182,96,45,862949210,60,22.8,18.4
335374,2578,41,105,47,8055019558,167,22.8,18.4
247600,3717,119,92,42,5403874024,120,22.8,18.4
260034,2483,793,78,40,5160882404,199,22.8,18.4
222122,1981,451,75,46,6821467135,112,22.8,18.4
678983,2721,3408,78,40,34194243693,670,22.8,18.4
371994,1159,33,92,46,17268894791,251,22.8,18.4
123963,2441,538,74,38,3206923743,99,22.8,18.4
239550,2050,123,82,42,8495445275,216,22.8,18.4
480181,6347,31,77,40,4072312667,147,22.8,18.4
315750,7971,1321,87,42,4544189582,270,22.8,18.4
129908,303,248,91,41,4311821487,48,22.8,18.4
175833,1352,11,71,42,3189654561,108,22.8,18.4
546002,6084,290,76,47,4519175960,113,22.8,18.4
510970,1101,9,75,36,1564904657,56,49.9,4.1
337330,1192,898,113,40,7428113546,172,49.9,4.1
1105279,1570,2579,70,48,79135127212,721,49.9,4.1
26561,99,74,100,49,2078436795,19,49.9,4.1
86362,580,94,89,49,5701847591,108,49.9,4.1
225077,1332,326,83,40,4982726858,112,49.9,4.1
429863,1465,286,86,36,7121244394,169,49.9,4.1
147032,1778,337,96,46,6689704223,120,49.9,4.1
516152,3872,1230,89,42,7583421354,224,49.9,4.1
373528,3213,96,94,40,2340634217,94,49.9,4.1
235283,2369,210,61,38,2156089180,73,49.9,4.1
52108,590,266,89,50,743427847,40,49.9,4.1
367599,4280,76,116,49,2113817209,83,49.9,4.1
189769,2619,478,96,50,2818029917,65,49.9,4.1
171538,2088,97,99,45,4717967139,142,49.9,4.1
48740,722,247,81,41,7126543098,101,49.6,2.8
283250,479,336,86,41,20895705460,294,49.6,2.8
143499,390,126,103,49,4815461034,140,49.6,2.8
416547,432,19,111,66,239830829,30,49.6,2.8
729937,1015,190,94,54,8277472729,182,49.6,2.8
244984,733,6,91,46,10720655570,276,49.6,2.8
160681,824,1294,89,55,4546972558,59,49.6,2.8
431014,2616,99,116,49,1392427299,62,37.2,4.2
533836,2078,1087,104,46,5567299738,136,37.2,4.2
268324,1005,1838,108,48,5065734345,109,37.2,4.2
419524,179,189,91,55,16006989005,191,69,2.3
1196053,1479,50793,112,49,52403947137,983,69,2.3
178014,147,504,92,49,6539909486,161,69,2.3
471907,2837,1429,79,39,15249514691,357,37.3,8.8
283959,3533,152,86,44,6506598913,173,37.3,8.8
191770,2517,742,76,50,7388169317,110,37.3,8.8
220881,2527,827,89,44,1842894770,66,37.3,8.8
311291,2833,499,97,46,7427813624,159,37.3,8.8
607370,1088,159,93,45,26269530459,334,37.3,8.8
265117,503,99,86,46,8010825707,194,37.3,8.8
356770,2160,454,99,47,7815798822,197,37.3,8.8
165664,544,124,101,47,10348294656,209,37.3,8.8
387487,2544,230,99,37,1268498846,75,37.3,8.8
300022,1913,301,101,47,9120269551,148,37.3,8.8
1116978,351,769,94,44,12784695087,366,34.6,11.2
155145,518,58,104,42,10131222601,137,34.6,11.2
54276,986,2637,92,47,4020318440,71,268.1,6.4
231851,92,34330,150,54,11770530430,152,268.1,6.4
736313,2,28092,117,55,41509062883,393,268.1,6.4
693902,431,2745,99,46,14701191202,292,268.1,6.4
4525283,37,18466,128,49,2.74E+11,2390,268.1,6.4
427584,3279,387,81,39,20885610576,333,30.5,2.3
221797,1109,234,74,46,10622919636,107,30.5,2.3
224167,688,171,104,48,9183718057,184,30.5,2.3
127640,3820,235,70,51,721817846,43,30.5,2.3
37259,1198,230,86,38,520047319,13,30.5,2.3
127659,2531,445,74,40,1944862787,73,30.5,2.3
215567,1047,522,100,41,18946531933,299,30.5,2.3
85815,2292,557,89,41,4331431064,136,30.5,2.3
131686,2288,85,81,50,3859658552,135,30.5,2.3
72461,1258,225,88,40,1744889206,89,30.5,2.3
290454,4408,225,83,39,3720410764,186,30.5,2.3
184602,2233,102,78,40,1353306125,48,30.5,2.3
147076,1881,206,90,39,3353441598,91,30.5,2.3
164260,878,317,81,39,3969086951,124,52.5,3
283818,599,398,94,44,25235804412,333,52.5,3
143357,1882,160,104,47,1353173625,45,52.5,3
491432,2482,1518,87,46,11383769677,259,52.5,3
275258,1364,1292,94,40,12828879228,114,52.5,3
145336,2196,236,81,36,1315624792,48,52.5,3
405994,970,675,95,50,5600404615,88,52.5,3
251521,1428,230,87,45,3517710663,67,52.5,3
118810,3050,479,78,46,3337882417,50,52.5,3
91211,928,1801,85,46,3574784493,137,52.5,3
361143,3038,790,86,46,7007186906,107,52.5,3
99938,4722,242,114,58,280378501,14,52.5,3
443972,702,4260,84,46,33491727022,388,52.5,3
366679,2796,2076,71,43,2150855964,85,52.5,3
114040,1084,512,97,43,3083495339,46,29.5,5.1
585558,894,1797,90,43,11956785969,157,29.5,5.1
366716,2949,5818,95,41,5485462915,93,29.5,5.1
276463,1194,1474,86,44,5005048016,90,29.5,5.1
394282,1022,675,113,48,34069364147,537,29.5,5.1
1293073,1956,3036,83,44,34991016813,437,29.5,5.1
177576,1410,11036,96,40,6827466446,120,29.5,5.1
1796687,1393,13593,88,42,73890917031,1058,29.5,5.1
181150,799,709,94,40,4648704811,107,29.5,5.1
386734,60,4450,85,42,9574624607,154,29.5,5.1
892802,3364,9774,91,41,28211089621,442,29.5,5.1
377922,1110,1564,110,44,7108780469,107,29.5,5.1
234469,71,10956,87,52,7042947593,75,29.5,5.1
2089877,3154,6649,87,41,1.51E+11,1080,29.5,5.1
869312,520,4800,86,49,32815655977,392,29.5,5.1
206397,1886,209,90,35,6296633000,105,29.5,5.1
870653,2028,3225,87,41,27627315192,513,29.5,5.1
712428,1569,10410,87,41,23853757416,401,29.5,5.1
1084208,2413,136211,76,41,46657217039,646,29.5,5.1
692928,1676,7835,100,43,11927993540,148,29.5,5.1
295088,1526,763,88,47,4052516246,87,41.6,6.4
323657,670,63,90,49,4164662947,70,41.6,6.4
335975,2322,673,86,48,6614091400,197,41.6,6.4
1077937,437,4894,93,44,47151165967,758,41.6,6.4
384772,1262,890,72,41,4212773377,120,41.6,6.4
294025,1356,262,88,41,4328060704,141,41.6,6.4
238398,1143,2881,95,59,2582327012,46,41.6,6.4
125122,1625,564,96,50,1592063084,35,41.6,6.4
249923,255,64,89,44,10701989483,124,41.6,6.4
338879,566,287,90,50,20670219848,271,41.6,6.4
166028,826,2651,82,44,10695646955,143,41.6,6.4
214649,1204,25,84,48,1917463133,51,41.6,6.4
195206,1010,230,86,38,3763620195,147,58.6,6.2
219488,292,461,118,54,14043912057,304,58.6,6.2
224869,1732,347,84,47,1630174754,51,58.6,6.2
334640,706,151,87,50,3262850219,120,58.6,6.2
303729,974,27,112,44,432292636,40,58.6,6.2
250607,748,124,89,36,2885062228,141,58.6,6.2
1220553,814,3838,84,44,46646920205,636,58.6,6.2
184599,488,44,71,34,2037736735,68,58.6,6.2
292178,203,50,103,46,12180832061,280,58.6,6.2
164959,1260,177,95,38,3890186565,150,58.6,6.2
74619,316,50,92,52,4845617964,104,58.6,6.2
111808,1839,761,76,37,1592060211,91,58.6,6.2
8907,17,143,105,33,396979480,17,58.6,6.2
130151,1240,163,78,34,1140925126,46,58.6,6.2
3754188,979,2694,91,48,1.24E+11,1919,60.2,8.3
1092292,701,1239,96,42,44536235600,1237,60.2,8.3
610359,2308,240,86,46,6345824800,110,33.8,11.9
651132,2519,421,100,34,2743993652,87,33.8,11.9
455675,1319,2,90,46,1312252078,22,33.8,11.9
526954,561,360,130,50,7067601919,209,33.8,11.9
489493,1762,1656,123,50,5606397847,182,33.8,11.9
1330047,273,1036,104,53,30631159828,583,33.8,11.9
457332,404,867,108,46,4415789859,103,33.8,11.9
515998,871,60,109,41,10430502007,174,33.8,11.9
2725604,890,4144,92,51,1.25E+11,1954,33.8,11.9
225276,260,4154,119,54,14207215262,215,23.8,12.3
442393,645,124,80,47,885830000,61,23.8,12.3
226618,882,2374,114,51,3092109488,81,23.8,12.3
105684,0,14157,113,49,15144479199,232,23.8,12.3
286608,807,4903,107,54,7539570428,167,23.8,12.3
458219,120,298,111,45,6291434459,133,23.8,12.3
361726,238,5995,99,46,3458148147,68,23.8,12.3
305289,150,384,100,55,1977351577,45,23.8,12.3
417786,172,693,111,54,5827419130,141,23.8,12.3
464798,806,4766,80,47,10677042863,202,23.8,12.3
56769,110,444,118,41,32310238590,497,23.8,12.3
196806,104,1801,125,55,3905455930,67,23.8,12.3
67283,201,8984,102,51,1.46E+11,1316,23.8,12.3
28486,491,259,111,42,2850520985,13,23.8,12.3
256817,1712,476,119,64,838724983,31,23.8,12.3
18378,33,79,52,58,2123568008,42,45.1,9.8
261744,173,477,111,54,19539450403,171,45.1,9.8
1892140,1680,5599,108,54,1.17E+11,1711,45.1,9.8
97561,166,2026,85,53,6231315475,108,45.1,9.8
142326,125,385,120,57,4517040197,141,45.1,9.8
231387,97,20,100,56,4219675920,70,45.1,9.8
104965,392,38,77,42,8582293302,137,45.1,9.8
726633,210,843,114,56,57102101629,731,45.1,9.8
175388,209,32,74,48,8189253533,102,45.1,9.8
366414,6818,1628,88,40,27857440006,433,40.6,9.2
922536,2586,6115,93,44,89151882362,1134,40.6,9.2
215812,4076,319,92,48,16966243378,346,40.6,9.2
30270,4188,2770,82,75,32536680880,635,40.6,9.2
475679,4046,4525,78,45,27836205770,318,40.6,9.2
184193,1551,208,97,39,2375068069,70,26.1,2.6
428872,4153,358,108,41,4812727177,139,26.1,2.6
152147,2504,144,80,36,4124187724,122,26.1,2.6
119152,893,930,108,41,5657014737,110,26.1,2.6
503409,3208,550,88,39,6635328728,131,26.1,2.6
276524,2039,746,101,38,2403125200,62,26.1,2.6
327884,1560,8,83,42,2549761443,92,26.1,2.6
512556,2182,507,84,44,8616236602,105,26.1,2.6
332764,1032,11959,99,45,9137863370,277,26.1,2.6
197058,1770,2011,112,36,535308222,30,26.1,2.6
265928,2013,3554,96,40,6703508044,166,26.1,2.6
224370,157,2525,98,41,15924848290,208,26.1,2.6
260158,2070,342,120,45,2429428894,103,26.1,2.6
348802,2003,357,78,42,3803788349,85,26.1,2.6
759906,2003,479,82,41,33204857671,614,26.1,2.6
112660,1978,358,107,39,3794271520,73,26.1,2.6
164520,2095,143,94,42,4436084419,98,26.1,2.6
104276,1259,292,93,39,4416074852,86,26.1,2.6
211347,2500,102,88,48,3182459699,107,26.1,2.6
242153,1588,663,87,39,11834075704,147,26.1,2.6
100031,2624,67,90,47,1080586657,57,26.1,2.6
243197,2415,280,106,44,2777347987,79,26.1,2.6
950111,151,2839,116,48,12700071562,329,89.3,8.8
663969,80,3295,109,50,20455974908,382,89.3,8.8
8061102,1553,29620,131,57,1.88E+11,4139,89.3,8.8
287628,0,200,176,74,12894355037,545,89.3,8.8
109279,166,620,131,57,7703462688,212,89.3,8.8
1291523,0,1736,99,50,74199066612,639,89.3,8.8
47952,65,2100,115,47,1459199511,59,89.3,8.8
745339,113,14961,109,57,58963633573,800,89.3,8.8
2342215,371,1873,109,52,36374477541,831,89.3,8.8
108091,761,1028,100,46,9239779486,159,89.3,8.8
498581,249,21645,128,56,76902026109,1340,89.3,8.8
1323731,537,14491,95,51,29130992974,622,89.3,8.8
79287,219,69,134,55,1013226220,32,89.3,8.8
250327,4,20,130,59,10969526437,300,89.3,8.8
1118015,78,5125,123,49,20373609784,454,89.3,8.8
587137,0,49,126,65,4126785829,68,89.3,8.8
11011,19,334,143,62,1734221585,20,89.3,8.8
403880,0,461,130,64,11137874658,148,89.3,8.8
137379,5263,265,89,43,2248986681,108,38.4,3.3
401129,4877,323,103,49,2794584939,108,38.4,3.3
172743,3261,36,81,45,2280560738,105,38.4,3.3
602294,5697,652,72,49,2694541174,113,38.4,3.3
172162,3083,8,101,47,1659680889,80,38.4,3.3
192246,3544,246,85,42,2553177299,59,38.4,3.3
176786,2855,398,89,41,6828060806,138,38.4,3.3
1408515,1938,3669,83,43,79815364932,1583,38.4,3.3
263281,4549,209,77,41,6603674617,198,38.4,3.3
402517,4951,540,77,38,4233062078,185,38.4,3.3
62266,14,6,132,53,4882948375,138,38.4,3.3
408690,7911,375,79,45,4726207514,143,38.4,3.3
236074,307,1014,87,49,13479544280,128,69,4.5
140430,1972,2948,91,45,16034976778,131,69,4.5
276336,455,2804,84,38,11320562503,104,69,4.5
94088,771,4344,76,43,10263317915,119,69,4.5
99261,1624,956,83,44,3195292760,63,69,4.5
41339,893,2540,66,44,6007407234,117,69,4.5
154487,166,205,79,43,12381338273,94,69,4.5
65149,438,1746,90,44,10120966329,154,69,4.5
718476,768,7296,81,41,84079690726,761,69,4.5
388310,3381,1651,72,39,13135597777,153,69,4.5
303979,255,1333,80,45,23640476921,204,69,4.5
716909,2176,947,89,44,8533804505,166,69,4.5
163128,249,221,111,58,1242899665,41,43.2,8.1
529581,2359,932,93,44,5021652460,137,43.2,8.1
764871,259,2676,104,53,23229301740,453,28.9,4
1364247,352,16168,132,52,32120090841,800,28.9,4
750205,829,7834,86,49,32548413545,342,46.4,5.3
279785,0,8740,104,48,17210938161,168,46.4,5.3
239993,2026,322,78,45,1043907177,29,46.4,5.3
660898,2470,451,102,47,12311372529,112,46.4,5.3
143394,1036,520,88,43,24750080209,211,46.4,5.3
147685,1556,190,80,39,4883775810,77,46.4,5.3
79038,393,682,76,39,1838807733,48,46.4,5.3
266138,1392,5629,82,40,13455971176,169,46.4,5.3
104316,461,1363,78,42,3274981342,48,46.4,5.3
197633,2258,313,83,41,5033829039,139,46.4,5.3
741825,1784,18377,83,44,25383662754,326,46.4,5.3
990948,2747,33834,79,41,27716942450,494,46.4,5.3
350174,389,847,79,42,9607025610,230,46.4,5.3
1272054,4267,26418,86,42,36177171799,519,46.4,5.3
203115,465,59,72,39,12967103290,107,46.4,5.3
345430,1977,2781,93,41,9257276910,116,46.4,5.3
278884,408,17519,92,49,10104740924,97,46.4,5.3
222275,2494,546,80,39,9748534332,130,46.4,5.3
3092825,4705,19698,73,40,86474679287,1176,46.4,5.3
412303,1738,1366,72,45,40761169991,681,46.4,5.3
579481,2850,238,75,40,14233438170,270,46.4,5.3
411193,3921,152,75,38,13247222001,210,46.4,5.3
732877,2385,2533,69,37,8436107996,118,46.4,5.3
230256,1949,3228,84,35,7898301739,139,46.4,5.3
704936,781,26074,83,41,40352005699,552,46.4,5.3
1616639,2761,25259,77,38,71401053009,1076,46.4,5.3
1482016,694,39667,76,39,87844003550,881,46.4,5.3
715609,1074,25221,77,39,22000450293,484,46.4,5.3
3392456,2680,31373,76,41,1.96E+11,2234,46.4,5.3
258947,1666,9551,89,43,9523814976,165,46.4,5.3
131155,55,3012,94,41,9808456454,82,46.4,5.3
1266606,1807,6703,77,38,61889374748,938,46.4,5.3
218467,2117,1760,84,39,15228521062,342,46.4,5.3
74211,259,525,110,48,8463320057,67,46.4,5.3
1000942,213,4401,105,48,9617768579,114,46.4,5.3
916014,4295,9138,74,39,15144794453,284,46.4,5.3
799926,1358,70195,66,37,22606984863,428,46.4,5.3
497534,5132,3326,82,39,16565650882,338,46.4,5.3
361773,526,1393,92,45,5222865698,147,69.9,3.1
385741,373,1305,97,57,3404565573,58,69.9,3.1
96327,715,7,84,54,4356311956,77,69.9,3.1
1190834,383,10153,92,49,42826678943,547,69.9,3.1
117992,623,113,91,39,3724843112,137,69.9,3.1
140861,540,371,74,41,3700359581,68,45.2,5.5
252787,1679,4753,87,45,9425059509,160,45.2,5.5
284535,1361,2051,75,47,4967824230,74,45.2,5.5
150167,809,128,54,41,6702846148,110,45.2,5.5
163005,1318,779,71,42,3133340684,83,45.2,5.5
5320888,5831,16924,66,41,3.29E+11,3850,45.2,5.5
426029,1260,1688,80,39,4900341173,70,45.2,5.5
313808,1263,1137,78,42,7985952345,206,45.2,5.5
225763,550,13,47,43,11870964368,161,45.2,5.5
334696,1776,2268,75,45,5432604846,122,45.2,5.5
314173,542,2837,70,46,10875969849,137,45.2,5.5
501131,495,748,80,45,11530519287,158,45.2,5.5
990269,32,778,76,48,11253590285,188,45.2,5.5
152043,3217,15,93,41,1846329093,80,22.8,17.9
309615,1043,44,92,45,14688852943,221,22.8,17.9
90757,1109,5,98,43,3842763362,128,22.8,17.9
222201,2735,112,84,46,1700303146,61,22.8,17.9
337228,3887,282,92,37,4731735387,164,22.8,17.9
246705,2187,473,88,42,7583696887,154,22.8,17.9
89962,1164,2,113,49,6951257841,164,22.8,17.9
131423,1275,103,85,42,6201136708,138,22.8,17.9
215759,2933,96,90,41,1730092962,46,22.8,17.9
448870,1814,290,79,37,3440353894,97,22.8,17.9
260525,2516,13,82,46,1487668817,71,22.8,17.9
290996,2715,266,98,40,2612766208,87,22.8,17.9
170561,3088,35,76,37,688656046,44,22.8,17.9
199373,2046,332,88,38,1577322602,39,22.8,17.9
245090,860,100,77,44,10210023686,187,22.8,17.9
206326,3292,495,74,42,3776774339,90,22.8,17.9
227225,6000,170,87,43,1087010678,84,22.8,17.9
345700,3345,58,92,45,481040587,41,22.8,17.9
455332,1986,171,94,45,12141807353,286,22.8,17.9
292541,3409,241,72,37,3303993928,58,22.8,17.9
261092,1426,9,90,42,9441261242,176,22.8,17.9
240028,1840,543,84,43,11764316082,210,22.8,17.9
314201,3717,119,93,41,5452522180,118,22.8,17.9
435198,2578,41,105,48,8522768404,165,22.8,17.9
308206,4254,182,98,46,907346567,56,22.8,17.9
361667,1981,451,75,46,6217533698,112,22.8,17.9
351246,2483,793,80,40,6138075620,201,22.8,17.9
1037601,2721,3408,80,41,35597922444,660,22.8,17.9
243481,2441,538,74,39,3401698930,95,22.8,17.9
535830,1159,33,92,47,16686324996,249,22.8,17.9
343462,2050,123,84,43,8472915247,211,22.8,17.9
608777,6347,31,77,41,4070655424,146,22.8,17.9
258345,1352,11,74,42,3101457765,106,22.8,17.9
195016,303,248,91,41,4468548001,48,22.8,17.9
664413,6084,290,78,47,4607669027,112,22.8,17.9
441180,7971,1321,89,42,4403444053,268,22.8,17.9
96225,578,105,90,50,7134508779,109,50,4.1
407727,1066,9,77,38,1295468843,55,50,4.1
378891,1457,300,87,37,7155561536,166,50,4.1
1012584,1577,2593,70,48,85222885299,725,50,4.1
208999,1314,351,81,41,5323079265,111,50,4.1
21459,100,86,97,52,2520523819,19,50,4.1
350937,1241,876,116,40,8030626690,168,50,4.1
116509,1686,372,100,46,7836588282,118,50,4.1
161796,2009,83,101,45,4856621430,144,50,4.1
68359,599,272,92,49,785825636,39,50,4.1
559047,4292,92,116,50,2026810287,82,50,4.1
302830,3254,90,93,42,2832761097,91,50,4.1
190897,2540,206,62,40,2057460402,73,50,4.1
309038,2514,516,95,53,3488763227,66,50,4.1
494221,3743,1261,91,42,8206230582,222,50,4.1
52251,733,255,81,41,7669443616,101,49.5,4.4
294752,490,310,88,42,22957954333,289,49.5,4.4
137720,390,135,103,49,4912123015,142,49.5,4.4
341223,262,16,119,63,215456472,29,49.5,4.4
690630,700,176,97,53,8619464841,180,49.5,4.4
180498,744,1329,92,55,6030688358,62,49.5,4.4
314817,625,7,92,47,12314585768,280,49.5,4.4
517155,2066,1166,108,46,5887412794,118,37.2,4.8
365470,2642,99,119,51,1499910053,62,37.2,4.8
