Date,상권_코드_명,총_유동인구_수
2017_1,아차산로55길,381214
2017_1,아차산로65길,230005
2017_1,아차산로78길,98193
2017_1,용마산로21길,326867
2017_1,용마산로3길,106961
2017_1,자양로11길,489505
2017_1,자양로15길,232060
2017_1,자양로26길,222169
2017_1,자양로45길,423022
2017_1,자양로50길,137039
2017_1,자양로53길,226480
2017_1,자양번영로3길,215271
2017_1,천호대로109길,535795
2017_1,천호대로123길,228196
2017_1,천호대로129길,220428
2017_1,경희대로3길,81952
2017_1,경희대로4길,757875
2017_1,난계로30길,62299
2017_1,답십리로23길,146483
2017_1,답십리로56길,180779
2017_1,답십리로60길,38020
2017_1,답십리로63길,64980
2017_1,답십리로64길,213562
2017_1,답십리로68길,220406
2017_1,답십리로69길,109412
2017_1,답십리로72길,98327
2017_1,망우로18가길,151109
2017_1,망우로18길,484726
2017_1,망우로21길,168109
2017_1,무학로16길,88607
2017_1,무학로45길,203918
2017_1,사가정로13길,78138
2017_1,사가정로23가길,116061
2017_1,사가정로2길,178716
2017_1,서울시립대로16길,171460
2017_1,서울시립대로29길,518793
2017_1,서울시립대로4길,75709
2017_1,약령시로17길,298948
2017_1,왕산로32길,60519
2017_1,왕산로33길,64379
2017_1,왕산로43길,335344
2017_1,이문로42길,39094
2017_1,장한로14길,62715
2017_1,장한로25길,148123
2017_1,장한로26가길,55344
2017_1,장한로26길,122498
2017_1,장한로27가길,86625
2017_1,장한로27길,200121
2017_1,장한로5길,207508
2017_1,장한로8길,71907
2017_1,전농로29길,165327
2017_1,전농로3길,43649
2017_1,전농로4길,66744
2017_1,제기로21길,109648
2017_1,제기로5길,237750
2017_1,천장산로7길,162204
2017_1,천호대로12길,58343
2017_1,천호대로17길,349233
2017_1,천호대로45길,74883
2017_1,천호대로77길,127497
2017_1,천호대로97길,80434
2017_1,한천로14길,322735
2017_1,한천로33길,92710
2017_1,한천로40길,96187
2017_1,한천로46길,93323
2017_1,휘경로14길,112314
2017_1,휘경로23길,95544
2017_1,휘경로2길,397774
2017_1,휘경로3길,417599
2017_1,겸재로29길,258869
2017_1,겸재로36길,150357
2017_1,겸재로54길,233755
2017_1,공릉로12가길,89288
2017_1,공릉로2길,259384
2017_1,답십리로75길,163447
2017_1,동일로100길,204850
2017_1,동일로101길,377771
2017_1,동일로112길,348315
2017_1,동일로123길,267494
2017_1,동일로130길,221578
2017_1,동일로139가길,300562
2017_1,동일로139길,93732
2017_1,동일로140길,152323
2017_1,동일로149길,63663
2017_1,동일로157길,329145
2017_1,동일로163길,179438
2017_1,망우로68길,133099
2017_1,망우로73길,115367
2017_1,면목로21길,188511
2017_1,면목로33길,266442
2017_1,면목로45길,232050
2017_1,면목로48길,161554
2017_1,면목로49길,266732
2017_1,면목로55길,173216
2017_1,면목로56길,247249
2017_1,면목로78길,269365
2017_1,봉우재로33길,261705
2017_1,봉화산로30길,211547
2017_1,봉화산로4길,62931
2017_1,봉화산로56길,291814
2017_1,사가정로42길,176439
2017_1,사가정로54길,279140
2017_1,신내로7가길,155814
2017_1,용마산로100길,104361
2017_1,용마산로112길,154857
2017_1,용마산로118길,125773
2017_1,용마산로94길,96347
2017_1,중랑천로10길,206089
2017_1,길음로7길,213414
2017_1,돌곶이로14길,74679
2017_1,돌곶이로22길,110980
2017_1,돌곶이로27길,138312
2017_1,돌곶이로28길,140791
2017_1,돌곶이로41길,20377
2017_1,돌곶이로8길,72024
2017_1,동소문로13길,207344
2017_1,동소문로15길,137228
2017_1,동소문로26가길,410016
2017_1,동소문로2길,136694
2017_1,동소문로6길,148421
2017_1,보국문로16길,121837
2017_1,보문로13길,199450
2017_1,보문로26길,29219
2017_1,보문로31길,298985
2017_1,보문로32길,530331
2017_1,삼선교로10길,323026
2017_1,삼선교로10다길,101905
2017_1,삼선교로16가길,400302
2017_1,삼양로8길,78659
2017_1,성북로8길,54001
2017_1,솔샘로6길,102141
2017_1,아리랑로4길,222649
2017_1,안암로5길,128671
2017_1,오패산로19길,220395
2017_1,오패산로3길,179269
2017_1,오패산로4길,271969
2017_1,인촌로17가길,244236
2017_1,인촌로1길,317302
2017_1,개운사길,299731
2017_1,인촌로24길,560386
2017_1,인촌로5길,194654
2017_1,인촌로6길,123547
2017_1,장월로1길,252164
2017_1,장위로50길,56567
2017_1,정릉로26길,77089
2017_1,정릉로27길,68151
2017_1,정릉로8길,71188
2017_1,종암로16길,156535
2017_1,종암로19길,161186
2017_1,종암로21길,268125
2017_1,종암로24가길,117655
2017_1,종암로5길,94399
2017_1,지봉로20길,149072
2017_1,창경궁로43길,171043
2017_1,한천로101가길,35042
2017_1,한천로76길,185189
2017_1,화랑로13길,147510
2017_1,화랑로14길,372024
2017_1,화랑로19길,161239
2017_1,화랑로1길,54353
2017_1,화랑로32길,87813
2017_1,화랑로40길,134914
2017_1,노해로17길,138360
2017_1,노해로23길,144861
2017_1,노해로33길,136297
2017_1,덕릉로40길,30990
2017_1,덕릉로41길,161771
2017_1,도봉로13길,191669
2017_1,도봉로18길,142775
2017_1,도봉로45길,236517
2017_1,도봉로67길,99719
2017_1,도봉로76길,444863
2017_1,도봉로8길,87512
2017_1,도봉로99길,124031
2017_1,삼각산로28길,75646
2017_1,삼양로20길,124282
2017_1,삼양로24길,255773
2017_1,삼양로27길,239372
2017_1,삼양로41길,411984
2017_1,삼양로54길,74077
2017_1,삼양로77길,95123
2017_1,삼양로93길,108087
2017_1,솔매로41길,67044
2017_1,솔매로45길,140206
2017_1,솔매로50길,329784
2017_1,솔샘로65길,321511
2017_1,수유로12길,279175
2017_1,오패산로30길,81968
2017_1,오패산로52길,189497
2017_1,오패산로67길,371348
2017_1,인수봉로56길,113230
2017_1,인수봉로72길,118341
2017_1,인수봉로79길,41361
2017_1,한천로109길,182958
2017_1,한천로124나길,278008
2017_1,한천로130길,87236
2017_1,한천로132길,269712
2017_1,한천로139가길,197933
2017_1,한천로140길,225397
2017_1,노해로60길,379201
2017_1,노해로63다길,111494
2017_1,덕릉로60길,44148
2017_1,도당로13가길,46454
2017_1,도당로13바길,70119
2017_1,도당로19길,190941
2017_1,도당로29길,128516
2017_1,도봉로109길,169557
2017_1,도봉로114길,600258
2017_1,도봉로143길,112366
2017_1,도봉로147길,244085
2017_1,도봉로152가길,19768
2017_1,도봉로156길,88683
2017_1,도봉로169나길,64413
2017_1,도봉로181길,70999
2017_1,도봉산4길,2571
2017_1,도봉산길,48417
2017_1,방학로10길,97880
2017_1,방학로15길,66677
2017_1,방학로5길,165625
2017_1,방학로6가길,200140
2017_1,삼양로144길,82156
2017_1,시루봉로23길,112159
2017_1,우이천로32길,220346
2017_1,우이천로4다길,51035
2017_1,해등로16길,149994
2017_1,공릉로58길,75496
2017_1,동일로173가길,376591
2017_1,동일로192길,444170
2017_1,동일로242길,52856
2017_1,상계로12길,225765
2017_1,상계로1길,237399
2017_1,상계로9가길,525957
2017_1,석계로1길,226800
2017_1,한글비석로22길,399936
2017_1,한글비석로24길,185902
2017_1,한글비석로44길,304907
2017_1,가좌로7길,238363
2017_1,갈현로1길,175840
2017_1,갈현로33길,270940
2017_1,갈현로41길,116859
2017_1,갈현로7길,299754
2017_1,불광천길,295456
2017_1,서오릉로21길,138656
2017_1,서오릉로8길,102947
2017_1,수색로18길,18257
2017_1,역말로9길,86468
2017_1,연서로11길,264153
2017_1,연서로13길,165582
2017_1,연서로16길,458620
2017_1,연서로17길,225447
2017_1,연서로21길,122887
2017_1,연서로27길,60770
2017_1,연서로28길,768778
2017_1,연서로29길,138670
2017_1,연서로33길,71581
2017_1,연서로34길,138822
2017_1,연서로3길,235859
2017_1,연서로41길,160239
2017_1,연서로5길,162081
2017_1,은평로10길,288515
2017_1,은평로13길,102188
2017_1,은평로20길,18012
2017_1,은평로3길,250385
2017_1,은평로8길,95122
2017_1,응암로12길,117936
2017_1,응암로13길,128983
2017_1,응암로14길,216674
2017_1,응암로22길,156830
2017_1,응암로34길,152841
2017_1,증산로13길,86703
2017_1,증산로15길,30587
2017_1,증산로17길,78695
2017_1,증산로21길,308984
2017_1,증산로5길,82356
2017_1,증산로9길,29256
2017_1,증산서길,83491
2017_1,진흥로12길,173027
2017_1,진흥로1길,259195
2017_1,통일로69길,73288
2017_1,통일로78길,103859
2017_1,통일로87길,448172
2017_1,통일로92길,199207
2017_1,가재울로6길,339379
2017_1,독립문로8길,315414
2017_1,명지대길,120737
2017_1,모래내로15길,108563
2017_1,북아현로4길,126922
2017_1,세검정로1길,107728
2017_1,세무서2길,66089
2017_1,세무서길,137638
2017_1,수색로8길,101861
2017_1,신촌로37길,97785
2017_1,연희로10길,168565
2017_1,응암로1길,103862
2017_1,증가로10길,308698
2017_1,증가로20가길,182058
2017_1,증가로23나길,398597
2017_1,증가로6길,169266
2017_1,충정로4길,224821
2017_1,충정로6길,162518
2017_1,통일로11길,112606
2017_1,통일로37길,136064
2017_1,통일로39길,273444
2017_1,홍연길,55963
2017_1,홍제내길,87734
2017_1,광성로6길,208022
2017_1,대흥로21길,326305
2017_1,대흥로28길,192064
2017_1,도화4길,190149
2017_1,도화길,341538
2017_1,독막로22길,103336
2017_1,독막로32길,129045
2017_1,독막로8길,235673
2017_1,동교로17길,186948
2017_1,동교로19길,240850
2017_1,동교로25길,105247
2017_1,동교로27길,208502
2017_1,동교로38길,213060
2017_1,마포대로12길,146443
2017_1,마포대로20길,314824
2017_1,마포대로4길,132953
2017_1,만리재옛길,533577
2017_1,망원로11길,101529
2017_1,망원로2길,251447
2017_1,매봉산로2길,360357
2017_1,모래내로7길,103650
2017_1,방울내로9안길,494254
2017_1,백범로16길,363298
2017_1,성미산로11길,93629
2017_1,성미산로1길,153747
2017_1,성미산로32길,81797
2017_1,성산로4길,125973
2017_1,성지3길,237028
2017_1,숭문8길,98121
2017_1,숭문길,258234
2017_1,신촌로12길,298115
2017_1,신촌로28가길,240006
2017_1,신촌로30길,308513
2017_1,양화로11길,194777
2017_1,양화로1길,148988
2017_1,양화진길,189341
2017_1,와우산로29가길,236495
2017_1,와우산로29길,158772
2017_1,와우산로3길,158891
2017_1,월드컵로10길,361271
2017_1,월드컵로11길,189316
2017_1,월드컵로16길,173401
2017_1,월드컵로19길,226106
2017_1,월드컵로25길,348384
2017_1,월드컵로36길,108566
2017_1,월드컵로7길,105256
2017_1,월드컵로8길,187071
2017_1,토정로37길,189938
2017_1,효창원로93길,299082
2017_1,가로공원로58길,60266
2017_1,곰달래로10길,172164
2017_1,곰달래로2길,71957
2017_1,곰달래로3길,164047
2017_1,곰달래로5길,114276
2017_1,남부순환로33길,179132
2017_1,남부순환로40길,73860
2017_1,남부순환로58길,15781
2017_1,남부순환로70길,93686
2017_1,남부순환로79길,77698
2017_1,남부순환로88길,107140
2017_1,목동남로4길,94619
2017_1,목동동로12길,279429
2017_1,목동동로8길,86625
2017_1,목동로19길,444776
2017_1,목동로9길,274776
2017_1,목동중앙남로3가길,161304
2017_1,목동중앙로13나길,17529
2017_1,목동중앙로3길,76590
2017_1,목동중앙본로7길,83663
2017_1,목동중앙북로16길,81324
2017_1,목동중앙북로8길,81341
2017_1,목동중앙서로7길,162007
2017_1,목동중앙서로8가길,135638
2017_1,신목로2길,130225
2017_1,신목로5길,126542
2017_1,신목로6길,272605
2017_1,신월로15길,340936
2017_1,신월로20길,221696
2017_1,오목로23길,211450
2017_1,오목로30길,154633
2017_1,오목로3길,89800
2017_1,오목로5길,79481
2017_1,은행정로5길,92134
2017_1,은행정로7길,212328
2017_1,중앙로25길,59658
2017_1,중앙로32길,236507
2017_1,중앙로36길,69448
2017_1,중앙로45길,334826
2017_1,중앙로47길,135453
2017_1,중앙로51길,126227
2017_1,중앙로55길,93489
2017_1,지양로7길,105038
2017_1,화곡로3길,68130
2017_1,화곡로4길,82612
2017_1,가로공원로76가길,143212
2017_1,가로공원로80길,133439
2017_1,강서로15길,442224
2017_1,강서로17가길,99753
2017_1,강서로18길,326895
2017_1,강서로29길,340400
2017_1,강서로35길,96174
2017_1,강서로45길,187373
2017_1,강서로45다길,165414
2017_1,강서로47길,111577
2017_1,강서로47라길,189390
2017_1,강서로5가길,455170
2017_1,강서로5나길,270705
2017_1,강서로5라길,319840
2017_1,강서로8길,588545
2017_1,개화동로23길,40853
2017_1,개화동로25길,131363
2017_1,곰달래로25길,233908
2017_1,곰달래로31길,129733
2017_1,곰달래로47길,83475
2017_1,곰달래로53길,27244
2017_1,곰달래로60길,244139
2017_1,공항대로38길,95671
2017_1,공항대로42길,83907
2017_1,공항대로55길,38536
2017_1,공항대로59길,101702
2017_1,공항대로59다길,258607
2017_1,공항대로61길,224529
2017_1,공항대로8길,107188
2017_1,국회대로7길,200527
2017_1,까치산로4길,169294
2017_1,남부순환로11길,45301
2017_1,등촌로13길,50053
2017_1,등촌로39길,89822
2017_1,등촌로51길,65965
2017_1,등촌로55길,59145
2017_1,등촌로5길,78534
2017_1,방화대로21길,146703
2017_1,방화대로6라길,45356
2017_1,양천로14길,123766
2017_1,양천로24가길,143949
2017_1,양천로24길,131409
2017_1,양천로26길,11605
2017_1,양천로49길,58894
2017_1,양천로71길,287213
2017_1,양천로73가길,109421
2017_1,우장산로6길,156706
2017_1,월정로20길,193979
2017_1,초록마을로3길,286901
2017_1,초록마을로8길,96645
2017_1,초원로16길,165928
2017_1,화곡로13길,165741
2017_1,화곡로20길,361673
2017_1,화곡로31길,256964
2017_1,화곡로44나길,328861
2017_1,화곡로59길,349036
2017_1,화곡로64길,138393
2017_1,개봉로11길,80321
2017_1,개봉로17길,222724
2017_1,개봉로17다길,150138
2017_1,개봉로1길,201086
2017_1,개봉로20길,125581
2017_1,개봉로23가길,134916
2017_1,개봉로2길,181761
2017_1,개봉로3길,187837
2017_1,경인로15길,123802
2017_1,경인로31길,111746
2017_1,경인로35길,126154
2017_1,경인로47길,281728
2017_1,고척로21나길,86614
2017_1,고척로27길,259537
2017_1,고척로27다길,115663
2017_1,고척로52길,125483
2017_1,공원로6가길,208821
2017_1,구로동로15길,20412
2017_1,구로동로28길,64773
2017_1,구로동로38길,275370
2017_1,구로동로41길,134607
2017_1,구로동로42길,152150
2017_1,구로동로7길,75143
2017_1,구로동로8길,368496
2017_1,구로중앙로19길,105974
2017_1,구로중앙로28길,205821
2017_1,구로중앙로34길,116606
2017_1,구로중앙로42길,53090
2017_1,구로중앙로7길,93864
2017_1,구로중앙로8길,170633
2017_1,남부순환로97길,45571
2017_1,도림로12길,256709
2017_1,도림로6길,244613
2017_1,디지털로27길,215695
2017_1,디지털로32가길,209284
2017_1,디지털로32길,586597
2017_1,부일로11길,27547
2017_1,부일로15길,136233
2017_1,부일로1길,58535
2017_1,새말로18길,178536
2017_1,신도림로13길,27285
2017_1,오류로8길,226994
2017_1,우마길,46244
2017_1,중앙로15길,74976
2017_1,중앙로1길,152242
2017_1,가산로3길,61168
2017_1,가산로5길,66151
2017_1,금하로14길,67062
2017_1,금하로1길,227952
2017_1,금하로24길,14214
2017_1,남부순환로112길,157787
2017_1,독산로108길,145457
2017_1,독산로40길,111683
2017_1,독산로50길,33490
2017_1,독산로64길,53552
2017_1,독산로70길,111744
2017_1,독산로78다길,126387
2017_1,독산로85길,35473
2017_1,문성로5길,137091
2017_1,범안로11길,122504
2017_1,범안로17길,158344
2017_1,벚꽃로56길,74966
2017_1,시흥대로120길,54850
2017_1,시흥대로138길,109081
2017_1,시흥대로141길,140394
2017_1,시흥대로150길,167860
2017_1,시흥대로153길,223939
2017_1,시흥대로22길,19028
2017_1,시흥대로36길,47894
2017_1,시흥대로62가길,62588
2017_1,시흥대로63길,119518
2017_1,시흥대로68길,73172
2017_1,시흥대로84길,149675
2017_1,시흥대로94길,110334
2017_1,가마산로61길,214696
2017_1,경인로77길,88535
2017_1,경인로80길,98323
2017_1,경인로90길,34950
2017_1,국회대로56길,259174
2017_1,당산로31길,143475
2017_1,당산로37길,66756
2017_1,당산로38길,180640
2017_1,당산로46길,400248
2017_1,대림로22길,395736
2017_1,대림로29길,479698
2017_1,대림로31길,111226
2017_1,대림로34길,339335
2017_1,대림로44길,152473
2017_1,대림로7길,79895
2017_1,대림로8길,432523
2017_1,도림로112길,215851
2017_1,도림로147길,103197
2017_1,도림로63길,113000
2017_1,도림천로21길,278167
2017_1,도신로15길,348476
2017_1,도신로29길,137506
2017_1,도신로60길,140449
2017_1,도신로62길,101673
2017_1,디지털로37길,204566
2017_1,디지털로57길,107188
2017_1,디지털로74길,114699
2017_1,선유로55길,233467
2017_1,선유서로24길,163365
2017_1,선유서로25길,70421
2017_1,선유서로28길,175319
2017_1,신길로17길,187160
2017_1,신길로39길,136987
2017_1,신길로42가길,366697
2017_1,신길로42길,174351
2017_1,신길로60길,369853
2017_1,양평로19길,218472
2017_1,양평로22라길,315881
2017_1,양평로28길,61450
2017_1,여의대방로35길,221711
2017_1,여의대방로39길,109987
2017_1,여의대방로43나길,224073
2017_1,여의대방로61길,136288
2017_1,영등포로25길,217083
2017_1,영등포로27길,138527
2017_1,영등포로35길,160285
2017_1,영등포로62길,141775
2017_1,영등포로80길,344891
2017_1,영등포로84길,481625
2017_1,영신로9길,310458
2017_1,국사봉1길,263595
2017_1,국사봉2길,120272
2017_1,국사봉길,204937
2017_1,노량진로6길,85749
2017_1,대방동27길,184616
2017_1,대방동2길,147840
2017_1,동작대로17길,286948
2017_1,동작대로29길,115115
2017_1,동작대로33길,352858
2017_1,동작대로35길,63404
2017_1,동작대로7길,386634
2017_1,등용로14길,219794
2017_1,만양로14길,291823
2017_1,만양로8길,504457
2017_1,사당로16가길,81078
2017_1,사당로16길,213887
2017_1,사당로20길,102128
2017_1,사당로23길,110338
2017_1,사당로23나길,76202
2017_1,사당로26길,124049
2017_1,사당로29길,88000
2017_1,사당로2차길,77961
2017_1,사당로30길,187459
2017_1,사당로8길,114332
2017_1,상도로15길,276691
2017_1,상도로37길,54112
2017_1,상도로47길,130986
2017_1,상도로61길,263513
2017_1,상도로62길,538309
2017_1,서달로10길,240638
2017_1,서달로14길,57351
2017_1,서달로15길,524656
2017_1,서달로8가길,233039
2017_1,성대로1길,112327
2017_1,성대로29길,58489
2017_1,신대방길,204852
2017_1,양녕로26길,247734
2017_1,여의대방로22길,59651
2017_1,여의대방로22나길,73161
2017_1,여의대방로22카길,113196
2017_1,여의대방로24길,120625
2017_1,여의대방로46길,298929
2017_1,장승배기로10길,124578
2017_1,장승배기로19길,141125
2017_1,장승배기로27길,253036
2017_1,흑석로13길,324039
2017_1,흑석로9길,312418
2017_1,관악로10길,366795
2017_1,관악로14길,462988
2017_1,관악로28길,75416
2017_1,관악로30길,94193
2017_1,관천로15길,181633
2017_1,관천로22길,187328
2017_1,구암길,122654
2017_1,국회단지길,265966
2017_1,낙성대역길,558861
2017_1,난곡로24길,22170
2017_1,난곡로26길,59717
2017_1,난곡로34길,176348
2017_1,난곡로74길,309794
2017_1,난우길,134141
2017_1,난향길,10312
2017_1,남부순환로142길,99934
2017_1,남부순환로151길,401302
2017_1,남부순환로161길,121372
2017_1,남부순환로172길,155517
2017_1,남부순환로234길,216824
2017_1,남부순환로248길,91386
2017_1,남현2길,209288
2017_1,남현3길,318211
2017_1,남현길,152407
2017_1,당곡길,314161
2017_1,대학14길,114142
2017_1,대학길,307533
2017_1,미성5길,93135
2017_1,법원단지9길,232102
2017_1,법원단지길,215625
2017_1,복은길,247295
2017_1,봉천로13길,101850
2017_1,봉천로33길,240082
2017_1,서림7길,365032
2017_1,승방길,89542
2017_1,신림동길,308410
2017_1,신림로11길,303692
2017_1,신림로28길,218589
2017_1,신림로38길,161621
2017_1,신림로48길,129620
2017_1,신림로64길,377044
2017_1,신림로65길,371011
2017_1,신사로20길,101464
2017_1,신원로3길,484295
2017_1,양녕로6길,269811
2017_1,은천로25길,202333
2017_1,인헌길,248700
2017_1,장군봉1길,201978
2017_1,장군봉2길,87670
2017_1,조원로10길,162912
2017_1,조원로18길,113029
2017_1,조원중앙로2길,156570
2017_1,중앙길,439592
2017_1,청룡8길,163214
2017_1,청룡길,347819
2017_1,청림3길,130664
2017_1,행운1길,369197
2017_1,행운길,308000
2017_1,호암로20길,530610
2017_1,호암로24길,580688
2017_1,양산길,74728
2017_1,양지길,71609
2017_1,원신길,104508
2017_1,소담길,69848
2017_1,강남대로23길,53857
2017_1,강남대로34길,166996
2017_1,강남대로8길,232583
2017_1,고무래로8길,286228
2017_1,남부순환로317길,225642
2017_1,남부순환로325길,367064
2017_1,남부순환로339길,70950
2017_1,논현로1길,82908
2017_1,논현로27길,189406
2017_1,동광로12길,192714
2017_1,동광로1길,169901
2017_1,동광로39길,193007
2017_1,동산로10길,79726
2017_1,동산로19길,158440
2017_1,방배천로4안길,155305
2017_1,마방로2길,89438
2017_1,바우뫼로39길,143146
2017_1,반포대로9길,153072
2017_1,방배로18길,300375
2017_1,방배로35길,271337
2017_1,방배로42길,161784
2017_1,사임당로17길,159828
2017_1,사평대로22길,167529
2017_1,사평대로26길,53467
2017_1,사평대로57길,189798
2017_1,서초대로15길,166640
2017_1,서초대로23길,199173
2017_1,서초대로25길,199404
2017_1,서초대로4길,337390
2017_1,서초대로64길,92260
2017_1,서초대로8길,153289
2017_1,신반포로45길,220226
2017_1,언남길,85457
2017_1,주흥15길,241910
2017_1,주흥길,277006
2017_1,청두곶길,42525
2017_1,효령로23길,169253
2017_1,효령로31길,119523
2017_1,효령로34길,110887
2017_1,효령로72길,199941
2017_1,방배중앙로21길,103185
2017_1,서초중앙로8길,106369
2017_1,강남대로118길,185866
2017_1,강남대로136길,180769
2017_1,강남대로140길,143131
2017_1,개포로17길,271420
2017_1,개포로20길,132591
2017_1,개포로28길,96501
2017_1,개포로82길,18416
2017_1,남부순환로365길,124639
2017_1,논현로106길,348993
2017_1,논현로10길,111118
2017_1,논현로115길,362556
2017_1,논현로123길,80940
2017_1,논현로139길,266461
2017_1,논현로159길,85137
2017_1,논현로26길,181832
2017_1,논현로28길,126704
2017_1,논현로63길,262517
2017_1,논현로8길,22506
2017_1,도곡로37길,642680
2017_1,도산대로15길,56265
2017_1,도산대로23길,185419
2017_1,도산대로30길,370171
2017_1,도산대로38길,172158
2017_1,도산대로50길,202533
2017_1,도산대로81길,106673
2017_1,도산대로89길,132613
2017_1,봉은사로109길,29937
2017_1,봉은사로29길,161665
2017_1,봉은사로43길,332456
2017_1,봉은사로57길,325443
2017_1,봉은사로68길,65204
2017_1,삼성로115길,141035
2017_1,삼성로147길,65154
2017_1,삼성로57길,274821
2017_1,삼성로63길,443569
2017_1,삼성로64길,217079
2017_1,삼성로69길,297529
2017_1,삼성로75길,344367
2017_1,선릉로121길,100277
2017_1,선릉로132길,352979
2017_1,선릉로133길,433680
2017_1,선릉로146길,324515
2017_1,선릉로18길,38743
2017_1,압구정로2길,233897
2017_1,언주로81길,607863
2017_1,영동대로112길,531618
2017_1,영동대로65길,196938
2017_1,일원로3길,98400
2017_1,일원로9길,213702
2017_1,테헤란로81길,179745
2017_1,학동로38길,300197
2017_1,학동로56길,260484
2017_1,학동로6길,79386
2017_1,학동로77길,213739
2017_1,거마로20길,171032
2017_1,동남로20길,241960
2017_1,마천로51길,170253
2017_1,백제고분로21길,447668
2017_1,백제고분로22길,227771
2017_1,백제고분로31길,380974
2017_1,백제고분로32길,164956
2017_1,백제고분로33길,273823
2017_1,백제고분로34길,271629
2017_1,백제고분로39길,245449
2017_1,백제고분로42길,212656
2017_1,백제고분로45길,236371
2017_1,백제고분로46길,195453
2017_1,백제고분로50길,314358
2017_1,삼전로13길,395125
2017_1,송이로23길,395182
2017_1,송이로32길,296476
2017_1,송이로36길,322627
2017_1,송파대로30길,362686
2017_1,양재대로62길,132818
2017_1,양재대로64길,327214
2017_1,양재대로71길,103602
2017_1,양재대로72길,213972
2017_1,오금로11길,327394
2017_1,오금로36길,314672
2017_1,오금로46길,173276
2017_1,풍성로25길,222769
2017_1,강동대로53길,247072
2017_1,고덕로10길,179202
2017_1,고덕로25길,43782
2017_1,고덕로61길,99051
2017_1,구천면로36길,112169
2017_1,구천면로41길,203322
2017_1,구천면로42길,178629
2017_1,동남로65길,100236
2017_1,동남로82길,1443
2017_1,동남로85길,82841
2017_1,명일로13길,237138
2017_1,상암로14길,325903
2017_1,상암로4길,215605
2017_1,상암로51길,228300
2017_1,상암로5길,149588
2017_1,상일로5길,80495
2017_1,성내로5길,303642
2017_1,성안로3길,310827
2017_1,암사길,328418
2017_1,양재대로101길,666536
2017_1,양재대로116길,156971
2017_1,양재대로124길,296269
2017_1,양재대로133길,221953
2017_1,양재대로91길,192129
2017_1,양재대로95길,280079
2017_1,양재대로96길,316153
2017_1,올림픽로48길,197452
2017_1,올림픽로71길,227017
2017_1,올림픽로77길,216261
2017_1,올림픽로78길,165760
2017_1,올림픽로80길,132260
2017_1,올림픽로98길,175861
2017_1,진황도로27길,545140
2017_1,진황도로47길,355131
2017_1,천중로39길,695841
2017_1,천중로51길,664427
2017_1,천호대로162길,216750
2017_1,천호대로170길,311472
2017_1,천호대로187길,242770
2017_1,천호대로197길,267081
2017_1,천호대로219길,83472
2017_1,천호옛14길,298339
2017_1,천호옛길,621617
2017_1,풍성로37가길,166311
2017_1,서울 금천구 시흥1동_4,251968
2017_1,양재 화물트럭터미널앞_1,19697
2017_1,양재 화물트럭터미널앞_2,19695
2017_1,양재동 꽃시장,6049
2017_1,서울 금천구 독산1동_1,100309
2017_1,서울 관악구 대학동_1,442364
2017_1,관악구 사당역_3,304081
2017_1,포이사거리_2,183589
2017_1,포이사거리_1,60556
2017_1,장지역,60388
2017_1,가산디지털단지역_1,42486
2017_1,관악구 사당역_2,482048
2017_1,가산디지털단지역_2,86317
2017_1,관악구 사당역_1,443386
2017_1,서울 관악구 서울대입구역_1,1861912
2017_1,구로디지털단지역,36882
2017_1,가산디지털단지역_3,426325
2017_1,서울 관악구 서울대입구역_2,216169
2017_1,양재역_1,23386
2017_1,양재역_2,366536
2017_1,서울 관악구 신림역_1,832761
2017_1,서울 관악구 신림역_2,193132
2017_1,서울 서초구 남부터미널역_1,193426
2017_1,서울 서초구 방배역,395861
2017_1,매봉역,86056
2017_1,문정역,71596
2017_1,양재역,450190
2017_1,구로디지탈1단지,693845
2017_1,서울 서초구 남부터미널역_2,712726
2017_1,서울 관악구 신림역_3,616684
2017_1,서울 강남구 수서역,281535
2017_1,서울 서초구 남부터미널역_3,369598
2017_1,동작구 총신대입구역_2,914733
2017_1,양재역_3,572366
2017_1,동작구 총신대입구역_1,1450010
2017_1,서울 관악구 신림역_4,811500
2017_1,뱅뱅사거리_1,222507
2017_1,뱅뱅사거리,426167
2017_1,개봉동 현대아파트 인근,375426
2017_1,교대역_1,1400811
2017_1,보라매공원,443245
2017_1,뱅뱅사거리_2,452987
2017_1,서울 강남구 대치역_1,97137
2017_1,서울 강남구 대치역_2,204174
2017_1,서울 서초구 서초역,132340
2017_1,서울 송파구 가락시장역,345808
2017_1,교대역_2,804518
2017_1,역삼역_1,280804
2017_1,교대역_3,314985
2017_1,가락시장,8646
2017_1,방배동카페골목,142682
2017_1,서울 강남구 강남역_1,1254300
2017_1,교대역_4,429319
2017_1,대림역_1,37958
2017_1,은마아파트입구사거리_1,59646
2017_1,서울 강남구 강남역,1663753
2017_1,오류동역,304328
2017_1,은마아파트입구사거리_2,51252
2017_1,은마아파트입구사거리_3,46038
2017_1,은마아파트입구사거리_4,89085
2017_1,서울 강남구 한티역,351886
2017_1,신대방삼거리역,237027
2017_1,서울 강남구 역삼역_1,984013
2017_1,대림역_2,166113
2017_1,역삼역_2,539951
2017_1,구로역,331530
2017_1,선릉역_1,381096
2017_1,서울 강남구 강남역_2,2762110
2017_1,석촌역,45062
2017_1,서울 송파구 석촌역_1,49189
2017_1,서울 강남구 역삼역_2,797289
2017_1,선릉역_2,2360444
