"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","점포수","공실률","임대료"
"2015_4","용산",11170530,"남영역",105665,11,14337,116,52,15757734111,222,6.2,23.7
"2015_4","용산",11170625,"서울 용산구 신용산역",226053,369,311,114,47,8244701373,139,6.2,23.7
"2015_4","용산",11170625,"용산 전자상가_2",30818,114,494,124,43,41463523134,472,6.2,23.7
"2015_4","용산",11170625,"한강대로43길",197418,1089,4631,84,48,11205396112,201,6.2,23.7
"2015_4","용산",11170625,"한강대로7길",293366,597,425,96,56,3698603488,54,6.2,23.7
"2015_4","용산",11170625,"한강대로62길",169753,883,685,115,55,7633928070,151,6.2,23.7
"2015_4","용산",11170625,"한강대로15길",157952,546,1910,127,59,4688330639,62,6.2,23.7
"2015_4","용산",11170625,"용산 전자상가_1",41876,201,8205,111,53,139327321468,1200,6.2,23.7
"2015_4","용산",11170625,"한강대로52길",233638,585,1178,97,50,3859310920,84,6.2,23.7
"2015_4","용산",11170690,"서빙고로71길",52512,3367,426,120,73,1015055847,27,6.2,23.7
"2015_4","용산",11170690,"녹사평대로11길",4528,783,288,108,43,2447610452,11,6.2,23.7
"2015_4","이태원",11170650,"녹사평대로26길",56457,1225,2122,88,54,6648443546,117,10.4,46
"2015_4","이태원",11170650,"이태원로27길",155765,1143,501,108,57,20642673954,175,10.4,46
"2015_4","이태원",11170650,"이태원 관광특구",1170727,7461,5551,107,55,115853315181,1777,10.4,46
"2015_4","이태원",11170650,"서울 용산구 이태원역",497408,1197,703,116,57,54637956181,759,10.4,46
"2015_4","이태원",11170650,"녹사평대로32길",105809,614,301,120,56,6243992412,155,10.4,46
"2015_4","이태원",11170660,"녹사평대로46길",73889,1010,42,68,47,7773152549,128,10.4,46
"2015_4","이태원",11170660,"회나무로13길",62981,1661,56,69,48,9815819182,157,10.4,46
"2015_4","이태원",11170650,"용산구청",16418,200,101,57,53,2648787689,46,10.4,46
"2015_4","이태원",11170660,"녹사평대로40나길",94509,892,34,76,59,6594963432,93,10.4,46
"2015_4","잠실",11710650,"새마을시장",210100,3914,311,91,51,19455964738,343,8.2,40.7
"2015_4","잠실",11710650,"삼전로13길",435306,7169,1777,91,42,25837054605,418,8.2,40.7
"2015_4","잠실",11710650,"신천역",982545,2644,5911,94,46,84971444107,1083,8.2,40.7
"2015_4","잠실",11710680,"잠실역 롯데월드",27394,4145,3297,85,72,34683267496,683,8.2,40.7
"2015_4","잠실",11710710,"잠실역",526618,3845,5964,84,47,27439304372,303,8.2,40.7
"2015_4","장안동",11230650,"장한로25길",105434,855,1000,112,43,4774612981,111,4.8,26.1
"2015_4","장안동",11230650,"답십리로64길",311535,4296,334,113,44,4606611065,144,4.8,26.1
"2015_4","장안동",11230650,"한천로14길",343046,3273,610,94,41,6123631832,132,4.8,26.1
"2015_4","장안동",11230650,"장한로14길",149935,1534,187,103,39,2828822370,67,4.8,26.1
"2015_4","장안동",11230650,"장한로8길",145973,2055,804,103,42,2535025113,62,4.8,26.1
"2015_4","장안동",11230650,"천호대로97길",100178,2503,328,126,50,2928974967,98,4.8,26.1
"2015_4","장안동",11230650,"장한로26길",403621,2043,568,82,46,8552780143,103,4.8,26.1
"2015_4","장안동",11230650,"천호대로77길",161560,2048,2002,103,41,579516007,30,4.8,26.1
"2015_4","장안동",11230650,"장한로5길",217692,1982,2857,97,44,6436555523,161,4.8,26.1
"2015_4","장안동",11230650,"장한평역_2",249635,989,12116,101,46,7411650118,252,4.8,26.1
"2015_4","장안동",11230650,"답십리로72길",165139,1264,14,87,45,3068702723,88,4.8,26.1
"2015_4","장안동",11230650,"장한평역_1",206480,129,2460,102,43,18172510138,201,4.8,26.1
"2015_4","장안동",11230650,"답십리로68길",173732,2361,172,80,39,6857446001,128,4.8,26.1
"2015_4","장안동",11230660,"한천로40길",156449,1909,278,104,49,3352932088,81,4.8,26.1
"2015_4","장안동",11230660,"사가정로23가길",143966,2375,116,95,51,3562964007,104,4.8,26.1
"2015_4","장안동",11230660,"장한로27가길",89171,1680,394,110,41,3134659582,73,4.8,26.1
"2015_4","장안동",11230660,"한천로46길",199622,1984,387,84,43,6032629006,84,4.8,26.1
"2015_4","장안동",11230660,"장한로26가길",63775,1214,389,91,42,4293868291,78,4.8,26.1
"2015_4","장안동",11230660,"답십리로69길",151326,1427,854,88,44,11898355591,151,4.8,26.1
"2015_4","장안동",11230660,"장한로27길",113221,1791,170,101,44,4609952967,96,4.8,26.1
"2015_4","장안동",11230660,"장안동사거리",569624,2549,552,82,43,34237829116,608,4.8,26.1
"2015_4","장안동",11230660,"답십리로63길",60632,2079,109,109,47,1566902203,43,4.8,26.1
"2015_4","종로",11110615,"광장시장",238121,3,213,188,77,14163519639,526,9.8,90.2
"2015_4","종로",11110615,"서울 종로구 종로3가역_2",1758090,1595,1812,110,54,38074411376,841,9.8,90.2
"2015_4","종로",11110615,"종로·청계 관광특구",5599568,3909,30380,136,59,198324688227,4036,9.8,90.2
"2015_4","종로",11110615,"서울 종로구 종로3가역_1",621274,203,3427,113,53,24392693313,372,9.8,90.2
"2015_4","종로",11110615,"종각역 젊음의 거리",703679,47,2020,100,53,73702641067,619,9.8,90.2
"2015_4","종로",11110615,"종로구청",539065,286,14751,107,58,71616809965,832,9.8,90.2
"2015_4","종로",11110615,"서울 종로구 종로3가역_3",578758,546,3114,117,50,10716079458,331,9.8,90.2
"2015_4","종로",11110615,"인사동",392073,444,21966,134,59,77413992115,1296,9.8,90.2
"2015_4","종로",11110615,"돈화문로11가길",74971,1180,1085,105,48,7574811247,171,9.8,90.2
"2015_4","종로",11110615,"율곡로10길",36774,460,2294,118,48,2228595957,60,9.8,90.2
"2015_4","종로",11110615,"서울 종로구 종로5가역_4",83825,540,662,135,60,7775475822,214,9.8,90.2
"2015_4","종로",11110630,"동대문시장_2",347865,6,496,135,65,12384768467,146,9.8,90.2
"2015_4","종로",11110630,"서울 종로구 종로5가역_2",834446,1232,14106,99,54,31138654459,576,9.8,90.2
"2015_4","종로",11110630,"서울 종로구 종로5가역_3",942033,340,5333,125,52,22613832865,444,9.8,90.2
"2015_4","종로",11110630,"서울 종로구 종로5가역_1",434177,6,51,143,67,3498329381,67,9.8,90.2
"2015_4","종로",11110630,"율곡로16길",88516,368,11,151,53,1089341789,31,9.8,90.2
"2015_4","종로",11110630,"충신시장",48054,69,340,155,68,253295642,16,9.8,90.2
"2015_4","종로",11110630,"종로신진시장",189052,156,31,138,62,13502043597,288,9.8,90.2
"2015_4","천호",11740600,"구천면로42길",173953,4265,338,110,51,2683440352,101,3.8,38.6
"2015_4","천호",11740600,"천중로39길",307124,5452,616,81,50,3203909035,108,3.8,38.6
"2015_4","천호",11740600,"양재대로133길",221751,4816,311,90,46,3206141932,113,3.8,38.6
"2015_4","천호",11740600,"구천면로36길",79147,3179,67,89,47,2385471553,99,3.8,38.6
"2015_4","천호",11740610,"상암로14길",115676,2794,418,86,43,6551229741,146,3.8,38.6
"2015_4","천호",11740610,"천호시장",78788,65,18,129,55,5298891310,135,3.8,38.6
"2015_4","천호",11740610,"구천면로41길",200735,4892,609,82,41,4415441660,169,3.8,38.6
"2015_4","천호",11740610,"올림픽로77길",216088,3041,8,106,49,1537854181,78,3.8,38.6
"2015_4","천호",11740610,"올림픽로71길",154255,3694,408,87,42,3017269494,63,3.8,38.6
"2015_4","천호",11740610,"상암로4길",209043,4664,227,80,43,7688263280,174,3.8,38.6
"2015_4","천호",11740610,"서울 강동구 천호역_2",1024822,1674,3676,86,46,78477698592,1548,3.8,38.6
"2015_4","천호",11740610,"올림픽로80길",120349,2817,5,103,50,4293531721,110,3.8,38.6
"2015_4","천호",11740620,"진황도로27길",236511,7474,444,80,48,4752046735,138,3.8,38.6
"2015_4","청담",11680565,"청담사거리_3",312936,204,1274,83,47,24696861570,206,11,69.6
"2015_4","청담",11680565,"도산대로89길",38205,799,2731,66,45,6943838313,132,11,69.6
"2015_4","청담",11680565,"학동로77길",157511,1904,2957,89,49,17507832662,135,11,69.6
"2015_4","청담",11680565,"청담역_1",106431,161,245,77,45,12377178875,105,11,69.6
"2015_4","청담",11680565,"도산대로81길",46147,705,4613,86,44,11928437744,101,11,69.6
"2015_4","청담",11680565,"청담사거리_2",227163,300,1026,89,53,13127472890,129,11,69.6
"2015_4","청담",11680565,"삼성로147길",106244,1354,907,89,47,4151062430,75,11,69.6
"2015_4","청담",11680565,"학동사거리_2",149104,441,2822,87,40,10840204897,88,11,69.6
"2015_4","청담",11680565,"청담역_2",63666,443,1365,93,46,12394181150,142,11,69.6
"2015_4","청담",11680565,"선릉로132길",540129,2019,1004,90,48,8759334462,163,11,69.6
"2015_4","청담",11680565,"압구정 로데오거리_1",644202,759,7548,86,43,90660429773,740,11,69.6
"2015_4","청담",11680565,"선릉로146길",351603,2860,1832,75,40,12968602473,175,11,69.6
"2015_4","청량리",11230705,"왕산로43길",537006,2823,990,102,44,4645654399,137,9.3,43.2
"2015_4","청량리",11230705,"제기로21길",325319,4755,216,114,60,1156639571,45,9.3,43.2
"2015_4","충무로",11140570,"서울 중구 충무로역_2",1138845,619,16829,139,54,33214581410,787,7.8,29.1
"2015_4","충무로",11140570,"서울 중구 충무로역_1",652967,584,3092,111,55,27486158036,448,7.8,29.1
"2015_4","테헤란로",11680580,"포스코사거리_2",386356,668,7212,89,51,38899124479,332,12.4,46.4
"2015_4","테헤란로",11680580,"봉은사로109길",92466,2062,295,83,48,1062276499,27,12.4,46.4
"2015_4","테헤란로",11680580,"삼성역_3",182086,2,8416,103,54,16479016007,130,12.4,46.4
"2015_4","테헤란로",11680580,"영동대로112길",338745,2632,758,109,50,14005020600,110,12.4,46.4
"2015_4","테헤란로",11680580,"테헤란로81길",148749,788,665,87,44,26457736906,213,12.4,46.4
"2015_4","테헤란로",11680590,"봉은사로57길",81140,525,590,80,42,2022560988,47,12.4,46.4
"2015_4","테헤란로",11680590,"삼성로115길",167470,2928,246,84,47,5412595982,137,12.4,46.4
"2015_4","테헤란로",11680590,"선정릉역_2",227005,1960,6466,80,42,11951314387,190,12.4,46.4
"2015_4","테헤란로",11680590,"봉은사로68길",181839,2169,231,83,41,4172127122,70,12.4,46.4
"2015_4","테헤란로",11680590,"선정릉역_1",100322,728,1602,76,42,5236951996,54,12.4,46.4
"2015_4","테헤란로",11680590,"포스코사거리_1",597245,3565,51969,83,43,30117046343,471,12.4,46.4
"2015_4","테헤란로",11680590,"학동로56길",243402,403,948,85,45,15338574856,237,12.4,46.4
"2015_4","테헤란로",11680590,"서울 강남구 선릉역_1",452648,1666,19188,86,45,27437604381,295,12.4,46.4
"2015_4","테헤란로",11680610,"삼성로64길",138170,2879,628,86,41,9853331470,135,12.4,46.4
"2015_4","테헤란로",11680610,"삼성역_1",661112,4310,28464,88,44,39113951188,516,12.4,46.4
"2015_4","테헤란로",11680610,"삼성역_2",165120,487,17660,96,52,11364049886,93,12.4,46.4
"2015_4","테헤란로",11680610,"은마아파트입구사거리_4",164105,525,82,73,41,14333352931,106,12.4,46.4
"2015_4","테헤란로",11680610,"영동대로65길",265573,2319,3256,98,43,6564917257,118,12.4,46.4
"2015_4","테헤란로",11680630,"서울 강남구 한티역",282790,1676,1236,74,47,39035413189,672,12.4,46.4
"2015_4","테헤란로",11680630,"삼성로75길",359744,2549,2547,74,39,8757959680,106,12.4,46.4
"2015_4","테헤란로",11680630,"삼성로69길",375572,3085,273,78,42,14915676232,263,12.4,46.4
"2015_4","테헤란로",11680630,"선릉역_2",2618596,4902,20279,76,42,85932706441,1149,12.4,46.4
"2015_4","테헤란로",11680630,"삼성로63길",459299,4015,152,74,42,11654419424,234,12.4,46.4
"2015_4","테헤란로",11680640,"서울 강남구 선릉역_2",799187,2051,7162,80,40,60096364822,885,12.4,46.4
"2015_4","테헤란로",11680640,"서울 서초구 강남역",2218676,2983,33448,77,43,191092791831,2233,12.4,46.4
"2015_4","테헤란로",11680640,"뱅뱅사거리_2",648373,1131,23374,76,42,24762296379,516,12.4,46.4
"2015_4","테헤란로",11680640,"역삼역_1",262376,2425,1760,86,41,14410135535,342,12.4,46.4
"2015_4","테헤란로",11680640,"서울 강남구 강남역",829747,779,38860,72,41,90628252050,976,12.4,46.4
"2015_4","테헤란로",11680640,"논현로106길",392550,2245,2763,90,37,8647432852,141,12.4,46.4
"2015_4","테헤란로",11680640,"논현로63길",317516,1873,9719,89,45,8592926523,170,12.4,46.4
"2015_4","테헤란로",11680640,"서울 강남구 역삼역_1",1441066,3269,25489,78,41,74639949562,1039,12.4,46.4
"2015_4","테헤란로",11680640,"삼정역_1",171685,61,2956,104,41,8718334556,70,12.4,46.4
"2015_4","테헤란로",11680640,"서울 강남구 역삼역_2",653258,872,27201,81,44,47315115441,530,12.4,46.4
"2015_4","테헤란로",11680650,"도곡시장",57130,266,502,117,51,11477544653,69,12.4,46.4
"2015_4","테헤란로",11680650,"선릉역_1",512552,1430,57431,67,40,25512587030,429,12.4,46.4
"2015_4","테헤란로",11680650,"도곡로37길",691637,6912,3274,83,41,18786983092,326,12.4,46.4
"2015_4","테헤란로",11680650,"언주로81길",824095,5549,8439,75,41,17535780110,295,12.4,46.4
"2015_4","테헤란로",11680650,"역삼역_2",769355,309,3939,105,49,11429170844,109,12.4,46.4
"2015_4","혜화동",11110650,"혜화역 대학로_2",209142,839,1393,93,46,6646966003,140,3.7,70.2
"2015_4","혜화동",11110650,"혜화역 대학로_3",624181,844,1690,89,52,46700455583,524,3.7,70.2
"2015_4","혜화동",11110650,"성균관로5길",79311,1146,121,100,40,4249824887,142,3.7,70.2
"2015_4","혜화동",11110650,"창경궁로35길",344302,684,1375,93,60,4163156905,61,3.7,70.2
"2015_4","혜화동",11110650,"명륜길",111241,1283,15,81,57,4856222450,84,3.7,70.2
"2015_4","홍대합정",11440660,"서울 마포구 홍대입구역_3",794427,43,722,71,49,13251966837,224,4.3,47.4
"2015_4","홍대합정",11440660,"신촌로12길",237439,1596,1235,80,44,8988741268,187,4.3,47.4
"2015_4","홍대합정",11440660,"서울 마포구 홍대입구역_1",316458,647,720,87,44,12141895391,159,4.3,47.4
"2015_4","홍대합정",11440660,"서울 마포구 홍대입구역_2",152676,668,2801,77,46,10597706276,139,4.3,47.4
"2015_4","홍대합정",11440660,"월드컵로16길",283741,2397,3859,79,46,7300039315,125,4.3,47.4
"2015_4","홍대합정",11440660,"홍익대학교 주변",3408847,7397,14466,65,43,322010678437,3799,4.3,47.4
"2015_4","홍대합정",11440660,"동교로17길",89415,1714,786,76,42,3587214743,83,4.3,47.4
"2015_4","홍대합정",11440660,"동교로19길",164549,1884,4534,88,46,10518287800,172,4.3,47.4
"2015_4","홍대합정",11440660,"와우산로29길",90567,997,140,53,41,7174758453,129,4.3,47.4
"2015_4","홍대합정",11440660,"월드컵로8길",123806,1798,1516,80,48,4803205324,78,4.3,47.4
"2015_4","홍대합정",11440660,"와우산로29가길",93275,681,17,49,44,11012733200,167,4.3,47.4
"2015_4","홍대합정",11440660,"양화로11길",101145,770,397,73,46,5019723214,80,4.3,47.4
"2015_4","홍대합정",11440660,"월드컵로10길",195709,1850,1770,65,40,5179012230,96,4.3,47.4
"2015_4","화곡",11500540,"가로공원로80길",173000,3131,74,87,48,1834986542,62,21.6,23.3
"2015_4","화곡",11500540,"가로공원로76가길",130952,3894,18,100,43,2231346839,78,21.6,23.3
"2015_4","화곡",11500540,"강서로17가길",145211,3259,106,94,45,1712176337,41,21.6,23.3
"2015_4","화곡",11500540,"강서로5나길",164416,1850,112,83,44,7232144578,145,21.6,23.3
"2015_4","화곡",11500540,"강서로5가길",226068,1485,45,93,47,15518602131,216,21.6,23.3
"2015_4","화곡",11500540,"강서로15길",340804,4851,262,96,40,4245496346,153,21.6,23.3
"2015_4","화곡",11500540,"월정로20길",71339,1843,2,106,43,4974307499,126,21.6,23.3
"2015_4","화곡",11500540,"화곡중앙골목시장",63970,1431,2,125,50,7576152983,153,21.6,23.3
"2015_4","화곡",11500540,"화곡로20길",190631,2454,484,92,44,6344018962,147,21.6,23.3
"2015_4","화곡",11500540,"강서로29길",302361,2363,292,80,39,3514133991,104,21.6,23.3
"2015_4","화곡",11500550,"국회대로7길",122023,2591,355,92,38,1863989389,46,21.6,23.3
"2015_4","화곡",11500550,"곰달래로47길",148345,3807,38,77,40,818334439,43,21.6,23.3
"2015_4","화곡",11500550,"강서로5라길",230294,3520,277,107,41,2247372342,81,21.6,23.3
"2015_4","화곡",11500550,"곰달래로31길",168832,3046,7,81,48,1453993078,74,21.6,23.3
"2015_4","화곡",11500560,"강서로35길",206276,6061,152,87,46,1322939721,84,21.6,23.3
"2015_4","화곡",11500560,"강서로45다길",100400,3299,838,70,45,3965318996,98,21.6,23.3
"2015_4","화곡",11500560,"강서로45길",128401,875,126,75,46,11418689820,191,21.6,23.3
"2015_4","화곡",11500570,"곰달래로60길",194970,2083,525,87,44,12983002240,192,21.6,23.3
"2015_4","화곡",11500570,"곰달래로53길",191848,3600,60,89,49,513821161,50,21.6,23.3
"2015_4","화곡",11500570,"남부골목시장",172603,2178,174,98,48,10982442214,279,21.6,23.3
"2015_4","화곡",11500570,"등촌로5길",157716,1480,10,93,44,10926123875,171,21.6,23.3
"2015_4","화곡",11500570,"등촌로13길",127857,3799,195,72,41,3281904827,54,21.6,23.3
"2015_4","화곡",11500590,"까치산로4길",170234,4104,127,94,44,5125042673,122,21.6,23.3
"2015_4","화곡",11500590,"초록마을로3길",313610,2819,48,111,50,6865470915,160,21.6,23.3
"2015_4","화곡",11500590,"초록마을로8길",120322,4874,171,103,54,1120414704,54,21.6,23.3
"2015_4","화곡",11500591,"강서구청",651614,3479,3431,75,43,35587192608,632,21.6,23.3
"2015_4","화곡",11500591,"화곡로59길",149355,2185,519,74,51,7269138298,110,21.6,23.3
"2015_4","화곡",11500591,"화곡로44나길",301199,3037,853,84,42,8392194981,182,21.6,23.3
"2015_4","화곡",11500593,"강서로18길",345875,7178,23,79,43,4342530774,168,21.6,23.3
"2015_4","화곡",11500593,"까치산시장",392076,1533,28,94,51,17553302660,236,21.6,23.3
"2015_4","화곡",11500593,"곰달래로25길",216933,2723,529,78,41,4066854005,97,21.6,23.3
"2015_4","화곡",11500593,"강서로8길",264825,3495,120,80,44,7556415053,215,21.6,23.3
"2015_4","화곡",11500615,"공항대로42길",131952,1368,8,78,45,3718318531,101,21.6,23.3
"2015_4","화곡",11500615,"우장산로6길",383073,5753,352,77,49,5434065636,115,21.6,23.3
"2015_4","화곡",11500615,"공항대로38길",102775,298,246,88,46,4415263084,49,21.6,23.3
"2015_4","화곡",11500615,"화곡로31길",207226,7516,1080,92,45,4701674116,238,21.6,23.3
"2016_1","건대입구",11215710,"한아름시장",12173,95,114,104,53,2480344172,18,4.1,52.4
"2016_1","건대입구",11215710,"서울 광진구 건대입구역_2",629234,2698,2725,71,50,74855105369,708,4.1,52.4
"2016_1","건대입구",11215710,"능동로13길",185418,2748,316,87,41,6340431324,162,4.1,52.4
"2016_1","건대입구",11215710,"광나루로24길",47700,1196,69,90,53,4003680303,104,4.1,52.4
