Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,상권_변화_지표
2016_1,관악구 사당역_1,90,48,96,48,LL
2016_1,가산디지털단지역_2,63,46,96,48,LL
2016_1,관악구 사당역_2,97,47,96,48,HL
2016_1,가산디지털단지역_1,65,41,96,48,LL
2016_1,장지역,46,34,96,48,LL
2016_1,포이사거리_1,117,48,96,48,HL
2016_1,포이사거리_2,88,37,96,48,LL
2016_1,관악구 사당역_3,104,50,96,48,HH
2016_1,서울 관악구 대학동_1,93,45,96,48,LL
2016_1,서울 금천구 독산1동_1,63,45,96,48,LL
2016_1,양재동 꽃시장,193,68,96,48,HH
2016_1,양재 화물트럭터미널앞_2,76,39,96,48,LL
2016_1,양재 화물트럭터미널앞_1,75,43,96,48,LL
2016_1,서울 금천구 시흥1동_4,101,51,96,48,HH
2016_1,풍성로37가길,81,39,96,48,LL
2016_1,천호옛길,101,50,96,48,HH
2016_1,천호옛14길,91,51,96,48,LH
2016_1,천호대로219길,85,52,96,48,LH
2016_1,천호대로197길,86,47,96,48,LL
2016_1,천호대로187길,107,43,96,48,HL
2016_1,천호대로170길,88,40,96,48,LL
2016_1,천호대로162길,86,40,96,48,LL
2016_1,천중로51길,85,40,96,48,LL
2016_1,천중로39길,79,51,96,48,LH
2016_1,진황도로47길,84,42,96,48,LL
2016_1,진황도로27길,79,49,96,48,LH
2016_1,올림픽로98길,91,42,96,48,LL
2016_1,올림픽로80길,99,50,96,48,HH
2016_1,올림픽로78길,114,47,96,48,HL
2016_1,올림픽로77길,105,49,96,48,HH
2016_1,올림픽로71길,84,43,96,48,LL
2016_1,올림픽로48길,91,45,96,48,LL
2016_1,양재대로96길,95,46,96,48,LL
2016_1,양재대로95길,101,41,96,48,HL
2016_1,양재대로91길,94,41,96,48,LL
2016_1,양재대로133길,90,47,96,48,LL
2016_1,양재대로124길,75,41,96,48,LL
2016_1,양재대로116길,69,41,96,48,LL
2016_1,양재대로101길,94,37,96,48,LL
2016_1,암사길,83,45,96,48,LL
2016_1,성안로3길,101,44,96,48,HL
2016_1,성내로5길,97,45,96,48,HL
2016_1,상일로5길,84,44,96,48,LL
2016_1,상암로5길,99,49,96,48,HH
2016_1,상암로51길,85,44,96,48,LL
2016_1,상암로4길,82,43,96,48,LL
2016_1,상암로14길,85,44,96,48,LL
2016_1,명일로13길,94,46,96,48,LL
2016_1,동남로85길,84,51,96,48,LH
2016_1,동남로82길,104,49,96,48,HH
2016_1,동남로65길,97,42,96,48,HL
2016_1,구천면로42길,109,51,96,48,HH
2016_1,구천면로41길,82,42,96,48,LL
2016_1,구천면로36길,88,47,96,48,LL
2016_1,고덕로61길,105,46,96,48,HL
2016_1,고덕로25길,113,55,96,48,HH
2016_1,고덕로10길,88,48,96,48,LH
2016_1,강동대로53길,93,43,96,48,LL
2016_1,풍성로25길,109,47,96,48,HL
2016_1,오금로46길,98,45,96,48,HL
2016_1,오금로36길,90,40,96,48,LL
2016_1,오금로11길,90,47,96,48,LL
2016_1,양재대로72길,93,45,96,48,LL
2016_1,양재대로71길,85,46,96,48,LL
2016_1,양재대로64길,90,42,96,48,LL
2016_1,양재대로62길,81,43,96,48,LL
2016_1,송파대로30길,75,42,96,48,LL
2016_1,송이로36길,82,43,96,48,LL
2016_1,송이로32길,84,45,96,48,LL
2016_1,송이로23길,89,42,96,48,LL
2016_1,삼전로13길,90,43,96,48,LL
2016_1,백제고분로50길,93,46,96,48,LL
2016_1,백제고분로46길,95,48,96,48,LL
2016_1,백제고분로45길,95,42,96,48,LL
2016_1,백제고분로42길,89,42,96,48,LL
2016_1,백제고분로39길,85,47,96,48,LL
2016_1,백제고분로34길,92,46,96,48,LL
2016_1,백제고분로33길,85,43,96,48,LL
2016_1,백제고분로32길,93,44,96,48,LL
2016_1,백제고분로31길,90,43,96,48,LL
2016_1,백제고분로22길,88,44,96,48,LL
2016_1,백제고분로21길,86,39,96,48,LL
2016_1,마천로51길,104,48,96,48,HL
2016_1,동남로20길,88,46,96,48,LL
2016_1,거마로20길,106,50,96,48,HH
2016_1,학동로77길,89,49,96,48,LH
2016_1,학동로6길,73,45,96,48,LL
2016_1,학동로56길,85,46,96,48,LL
2016_1,학동로38길,76,45,96,48,LL
2016_1,테헤란로81길,86,44,96,48,LL
2016_1,일원로9길,88,47,96,48,LL
2016_1,일원로3길,98,48,96,48,HH
2016_1,영동대로65길,96,42,96,48,HL
2016_1,영동대로112길,108,50,96,48,HH
2016_1,언주로81길,75,41,96,48,LL
2016_1,압구정로2길,78,34,96,48,LL
2016_1,선릉로18길,102,52,96,48,HH
2016_1,선릉로146길,76,40,96,48,LL
2016_1,선릉로133길,83,43,96,48,LL
2016_1,선릉로132길,87,49,96,48,LH
2016_1,선릉로121길,80,43,96,48,LL
2016_1,삼성로75길,73,40,96,48,LL
2016_1,삼성로69길,78,42,96,48,LL
2016_1,삼성로64길,87,41,96,48,LL
2016_1,삼성로63길,74,42,96,48,LL
2016_1,삼성로57길,86,44,96,48,LL
2016_1,삼성로147길,86,48,96,48,LH
2016_1,삼성로115길,83,47,96,48,LL
2016_1,봉은사로68길,81,41,96,48,LL
2016_1,봉은사로57길,76,42,96,48,LL
2016_1,봉은사로43길,81,47,96,48,LL
2016_1,봉은사로29길,82,44,96,48,LL
2016_1,봉은사로109길,84,49,96,48,LH
2016_1,도산대로89길,67,45,96,48,LL
2016_1,도산대로81길,87,44,96,48,LL
2016_1,도산대로50길,78,48,96,48,LL
2016_1,도산대로38길,72,41,96,48,LL
2016_1,도산대로30길,85,46,96,48,LL
2016_1,도산대로23길,73,45,96,48,LL
2016_1,도산대로15길,61,45,96,48,LL
2016_1,도곡로37길,82,41,96,48,LL
2016_1,논현로8길,98,43,96,48,HL
2016_1,논현로63길,91,45,96,48,LL
2016_1,논현로28길,89,45,96,48,LL
2016_1,논현로26길,100,44,96,48,HL
2016_1,논현로159길,78,45,96,48,LL
2016_1,논현로139길,75,51,96,48,LH
2016_1,논현로123길,79,38,96,48,LL
2016_1,논현로115길,83,45,96,48,LL
2016_1,논현로10길,87,43,96,48,LL
2016_1,논현로106길,91,37,96,48,LL
2016_1,남부순환로365길,91,44,96,48,LL
2016_1,개포로82길,100,48,96,48,HH
2016_1,개포로28길,102,44,96,48,HL
2016_1,개포로20길,103,43,96,48,HL
2016_1,개포로17길,92,42,96,48,LL
2016_1,강남대로140길,102,46,96,48,HL
2016_1,강남대로136길,94,57,96,48,LH
2016_1,강남대로118길,71,41,96,48,LL
2016_1,서초중앙로8길,103,44,96,48,HL
2016_1,방배중앙로21길,98,45,96,48,HL
2016_1,효령로72길,93,40,96,48,LL
2016_1,효령로34길,100,52,96,48,HH
2016_1,효령로31길,74,44,96,48,LL
2016_1,효령로23길,85,46,96,48,LL
2016_1,청두곶길,77,45,96,48,LL
2016_1,주흥길,96,45,96,48,HL
2016_1,주흥15길,83,43,96,48,LL
2016_1,언남길,98,45,96,48,HL
2016_1,신반포로45길,98,44,96,48,HL
2016_1,서초대로8길,126,58,96,48,HH
2016_1,서초대로64길,97,47,96,48,HL
2016_1,서초대로4길,85,50,96,48,LH
2016_1,서초대로25길,100,52,96,48,HH
2016_1,서초대로23길,99,46,96,48,HL
2016_1,서초대로15길,112,45,96,48,HL
2016_1,사평대로57길,86,37,96,48,LL
2016_1,사평대로26길,111,52,96,48,HH
2016_1,사평대로22길,87,47,96,48,LL
2016_1,사임당로17길,85,46,96,48,LL
2016_1,방배로42길,81,50,96,48,LH
2016_1,방배로35길,97,44,96,48,HL
2016_1,방배로18길,89,51,96,48,LH
2016_1,반포대로9길,99,42,96,48,HL
2016_1,바우뫼로39길,94,38,96,48,LL
2016_1,마방로2길,84,50,96,48,LH
2016_1,방배천로4안길,88,48,96,48,LH
2016_1,동산로19길,87,44,96,48,LL
2016_1,동산로10길,102,46,96,48,HL
2016_1,동광로39길,69,43,96,48,LL
2016_1,동광로1길,105,51,96,48,HH
2016_1,동광로12길,102,48,96,48,HL
2016_1,논현로27길,85,46,96,48,LL
2016_1,논현로1길,94,46,96,48,LL
2016_1,남부순환로339길,101,42,96,48,HL
2016_1,남부순환로325길,108,45,96,48,HL
2016_1,남부순환로317길,117,47,96,48,HL
2016_1,고무래로8길,88,42,96,48,LL
2016_1,강남대로8길,89,48,96,48,LL
2016_1,강남대로34길,95,46,96,48,LL
2016_1,강남대로23길,105,47,96,48,HL
2016_1,소담길,140,69,96,48,HH
2016_1,원신길,114,63,96,48,HH
2016_1,양지길,118,67,96,48,HH
2016_1,양산길,135,49,96,48,HH
2016_1,호암로24길,79,45,96,48,LL
2016_1,호암로20길,87,52,96,48,LH
2016_1,행운길,89,46,96,48,LL
2016_1,행운1길,105,48,96,48,HL
2016_1,청림3길,105,55,96,48,HH
2016_1,청룡길,103,46,96,48,HL
2016_1,청룡8길,91,48,96,48,LH
2016_1,중앙길,101,48,96,48,HL
2016_1,조원중앙로2길,100,46,96,48,HL
2016_1,조원로18길,101,47,96,48,HL
2016_1,조원로10길,104,47,96,48,HL
2016_1,장군봉2길,84,43,96,48,LL
2016_1,장군봉1길,94,44,96,48,LL
2016_1,인헌길,103,44,96,48,HL
2016_1,은천로25길,90,41,96,48,LL
2016_1,양녕로6길,111,47,96,48,HL
2016_1,신원로3길,91,47,96,48,LL
2016_1,신사로20길,88,53,96,48,LH
2016_1,신림로65길,87,43,96,48,LL
2016_1,신림로64길,76,40,96,48,LL
2016_1,신림로48길,142,55,96,48,HH
2016_1,신림로38길,92,51,96,48,LH
2016_1,신림로28길,104,49,96,48,HH
2016_1,신림로11길,84,49,96,48,LH
2016_1,신림동길,91,48,96,48,LL
2016_1,승방길,84,48,96,48,LH
2016_1,서림7길,75,64,96,48,LH
2016_1,봉천로33길,83,47,96,48,LL
2016_1,봉천로13길,93,41,96,48,LL
2016_1,복은길,80,47,96,48,LL
2016_1,법원단지길,100,48,96,48,HH
2016_1,법원단지9길,93,53,96,48,LH
2016_1,미성5길,88,55,96,48,LH
2016_1,대학길,70,46,96,48,LL
2016_1,대학14길,106,91,96,48,HH
2016_1,당곡길,101,54,96,48,HH
2016_1,남현길,90,47,96,48,LL
2016_1,남현3길,108,52,96,48,HH
2016_1,남현2길,102,51,96,48,HH
2016_1,남부순환로248길,100,49,96,48,HH
2016_1,남부순환로234길,82,49,96,48,LH
2016_1,남부순환로172길,114,48,96,48,HH
2016_1,남부순환로161길,88,46,96,48,LL
2016_1,남부순환로151길,93,46,96,48,LL
2016_1,남부순환로142길,115,46,96,48,HL
2016_1,난향길,90,55,96,48,LH
2016_1,난우길,98,49,96,48,HH
2016_1,난곡로74길,86,37,96,48,LL
2016_1,난곡로34길,108,60,96,48,HH
2016_1,난곡로26길,106,50,96,48,HH
2016_1,난곡로24길,106,55,96,48,HH
2016_1,낙성대역길,78,49,96,48,LH
2016_1,국회단지길,115,55,96,48,HH
2016_1,구암길,95,43,96,48,LL
2016_1,관천로22길,78,52,96,48,LH
2016_1,관천로15길,89,58,96,48,LH
2016_1,관악로30길,84,47,96,48,LL
2016_1,관악로28길,88,44,96,48,LL
2016_1,관악로14길,81,46,96,48,LL
2016_1,관악로10길,88,52,96,48,LH
2016_1,흑석로9길,84,45,96,48,LL
2016_1,흑석로13길,113,59,96,48,HH
2016_1,장승배기로27길,90,57,96,48,LH
2016_1,장승배기로19길,123,58,96,48,HH
2016_1,장승배기로10길,132,61,96,48,HH
2016_1,여의대방로46길,96,50,96,48,HH
2016_1,여의대방로24길,106,45,96,48,HL
2016_1,여의대방로22카길,85,45,96,48,LL
2016_1,여의대방로22나길,72,46,96,48,LL
2016_1,여의대방로22길,96,47,96,48,HL
2016_1,양녕로26길,83,46,96,48,LL
2016_1,신대방길,115,48,96,48,HL
2016_1,성대로29길,89,51,96,48,LH
2016_1,성대로1길,108,46,96,48,HL
2016_1,서달로8가길,124,49,96,48,HH
2016_1,서달로15길,116,52,96,48,HH
2016_1,서달로14길,92,72,96,48,LH
2016_1,서달로10길,155,74,96,48,HH
2016_1,상도로62길,69,53,96,48,LH
2016_1,상도로61길,83,54,96,48,LH
2016_1,상도로47길,92,43,96,48,LL
2016_1,상도로37길,113,50,96,48,HH
2016_1,상도로15길,102,51,96,48,HH
2016_1,사당로8길,100,48,96,48,HL
2016_1,사당로30길,70,43,96,48,LL
2016_1,사당로2차길,94,44,96,48,LL
2016_1,사당로29길,125,43,96,48,HL
2016_1,사당로26길,83,40,96,48,LL
2016_1,사당로23나길,107,49,96,48,HH
2016_1,사당로23길,110,56,96,48,HH
2016_1,사당로20길,105,46,96,48,HL
2016_1,사당로16길,105,48,96,48,HL
2016_1,사당로16가길,85,47,96,48,LL
2016_1,만양로8길,85,57,96,48,LH
2016_1,만양로14길,82,50,96,48,LH
2016_1,등용로14길,118,43,96,48,HL
2016_1,동작대로7길,89,48,96,48,LL
2016_1,동작대로35길,102,54,96,48,HH
2016_1,동작대로33길,99,46,96,48,HL
2016_1,동작대로29길,102,50,96,48,HH
2016_1,동작대로17길,98,44,96,48,HL
2016_1,대방동2길,86,46,96,48,LL
2016_1,대방동27길,94,47,96,48,LL
2016_1,노량진로6길,127,57,96,48,HH
2016_1,국사봉길,94,58,96,48,LH
2016_1,국사봉2길,79,43,96,48,LL
2016_1,국사봉1길,104,48,96,48,HL
2016_1,영신로9길,92,52,96,48,LH
2016_1,영등포로84길,85,53,96,48,LH
2016_1,영등포로80길,98,44,96,48,HL
2016_1,영등포로62길,89,48,96,48,LH
2016_1,영등포로35길,112,44,96,48,HL
2016_1,영등포로27길,123,40,96,48,HL
2016_1,영등포로25길,97,46,96,48,HL
2016_1,여의대방로61길,123,55,96,48,HH
2016_1,여의대방로43나길,93,55,96,48,LH
2016_1,여의대방로39길,121,44,96,48,HL
2016_1,여의대방로35길,124,52,96,48,HH
2016_1,양평로28길,110,69,96,48,HH
2016_1,양평로22라길,70,53,96,48,LH
2016_1,양평로19길,97,42,96,48,HL
2016_1,신길로60길,99,40,96,48,HL
2016_1,신길로42길,108,50,96,48,HH
2016_1,신길로42가길,131,68,96,48,HH
2016_1,신길로39길,88,55,96,48,LH
2016_1,신길로17길,92,42,96,48,LL
2016_1,선유서로28길,91,56,96,48,LH
2016_1,선유서로25길,100,48,96,48,HH
2016_1,선유서로24길,119,43,96,48,HL
2016_1,선유로55길,107,52,96,48,HH
2016_1,디지털로74길,114,47,96,48,HL
2016_1,디지털로57길,98,44,96,48,HL
2016_1,디지털로37길,70,44,96,48,LL
2016_1,도신로62길,112,52,96,48,HH
2016_1,도신로60길,114,47,96,48,HL
2016_1,도신로29길,105,46,96,48,HL
2016_1,도신로15길,89,50,96,48,LH
2016_1,도림천로21길,81,38,96,48,LL
2016_1,도림로63길,110,42,96,48,HL
2016_1,도림로147길,123,60,96,48,HH
2016_1,도림로112길,86,52,96,48,LH
2016_1,대림로8길,130,48,96,48,HH
2016_1,대림로7길,104,38,96,48,HL
2016_1,대림로44길,111,50,96,48,HH
2016_1,대림로34길,97,46,96,48,HL
2016_1,대림로31길,110,42,96,48,HL
2016_1,대림로29길,72,42,96,48,LL
2016_1,대림로22길,98,44,96,48,HL
2016_1,당산로46길,94,47,96,48,LL
2016_1,당산로38길,81,49,96,48,LH
2016_1,당산로37길,74,48,96,48,LH
2016_1,당산로31길,85,48,96,48,LL
2016_1,국회대로56길,130,53,96,48,HH
2016_1,경인로90길,79,45,96,48,LL
2016_1,경인로80길,89,74,96,48,LH
2016_1,경인로77길,117,52,96,48,HH
2016_1,가마산로61길,104,40,96,48,HL
2016_1,시흥대로94길,91,48,96,48,LH
2016_1,시흥대로84길,111,47,96,48,HL
2016_1,시흥대로68길,112,48,96,48,HL
2016_1,시흥대로63길,99,45,96,48,HL
2016_1,시흥대로62가길,95,44,96,48,LL
2016_1,시흥대로36길,110,53,96,48,HH
2016_1,시흥대로22길,119,60,96,48,HH
2016_1,시흥대로153길,95,43,96,48,LL
2016_1,시흥대로150길,88,45,96,48,LL
2016_1,시흥대로141길,100,47,96,48,HL
2016_1,시흥대로138길,94,44,96,48,LL
2016_1,시흥대로120길,87,43,96,48,LL
2016_1,벚꽃로56길,98,50,96,48,HH
2016_1,범안로17길,92,49,96,48,LH
2016_1,범안로11길,93,58,96,48,LH
2016_1,문성로5길,85,41,96,48,LL
2016_1,독산로85길,93,46,96,48,LL
2016_1,독산로78다길,114,51,96,48,HH
2016_1,독산로70길,96,52,96,48,HH
2016_1,독산로64길,97,53,96,48,HH
2016_1,독산로50길,89,50,96,48,LH
2016_1,독산로40길,85,44,96,48,LL
2016_1,독산로108길,114,42,96,48,HL
2016_1,남부순환로112길,94,41,96,48,LL
2016_1,금하로24길,96,46,96,48,LL
2016_1,금하로1길,104,54,96,48,HH
2016_1,금하로14길,109,40,96,48,HL
2016_1,가산로5길,96,46,96,48,HL
2016_1,가산로3길,103,50,96,48,HH
2016_1,중앙로1길,80,46,96,48,LL
2016_1,중앙로15길,86,49,96,48,LH
2016_1,우마길,97,66,96,48,HH
2016_1,오류로8길,100,48,96,48,HH
2016_1,신도림로13길,115,66,96,48,HH
2016_1,새말로18길,77,47,96,48,LL
2016_1,부일로1길,98,54,96,48,HH
2016_1,부일로15길,95,50,96,48,LH
2016_1,부일로11길,86,45,96,48,LL
2016_1,디지털로32길,87,50,96,48,LH
2016_1,디지털로32가길,67,51,96,48,LH
2016_1,디지털로27길,84,52,96,48,LH
2016_1,도림로6길,106,49,96,48,HH
2016_1,도림로12길,108,41,96,48,HL
2016_1,남부순환로97길,90,47,96,48,LL
2016_1,구로중앙로8길,97,43,96,48,HL
2016_1,구로중앙로7길,102,49,96,48,HH
2016_1,구로중앙로42길,104,48,96,48,HH
2016_1,구로중앙로34길,123,48,96,48,HL
2016_1,구로중앙로28길,84,50,96,48,LH
2016_1,구로중앙로19길,105,42,96,48,HL
2016_1,구로동로8길,109,45,96,48,HL
2016_1,구로동로7길,98,44,96,48,HL
2016_1,구로동로42길,89,40,96,48,LL
2016_1,구로동로41길,113,48,96,48,HL
2016_1,구로동로38길,104,49,96,48,HH
2016_1,구로동로28길,88,43,96,48,LL
2016_1,구로동로15길,88,45,96,48,LL
2016_1,공원로6가길,95,52,96,48,LH
2016_1,고척로52길,97,43,96,48,HL
2016_1,고척로27다길,78,59,96,48,LH
2016_1,고척로27길,92,48,96,48,LL
2016_1,고척로21나길,91,50,96,48,LH
2016_1,경인로47길,95,49,96,48,LH
2016_1,경인로35길,104,42,96,48,HL
2016_1,경인로31길,97,41,96,48,HL
2016_1,경인로15길,102,50,96,48,HH
2016_1,개봉로3길,103,43,96,48,HL
2016_1,개봉로2길,93,49,96,48,LH
2016_1,개봉로23가길,101,52,96,48,HH
2016_1,개봉로20길,104,49,96,48,HH
2016_1,개봉로1길,107,47,96,48,HL
2016_1,개봉로17다길,113,57,96,48,HH
2016_1,개봉로17길,90,43,96,48,LL
2016_1,개봉로11길,88,46,96,48,LL
2016_1,화곡로64길,91,46,96,48,LL
2016_1,화곡로59길,72,52,96,48,LH
2016_1,화곡로44나길,84,42,96,48,LL
2016_1,화곡로31길,92,46,96,48,LL
2016_1,화곡로20길,93,44,96,48,LL
2016_1,화곡로13길,78,44,96,48,LL
2016_1,초원로16길,98,53,96,48,HH
2016_1,초록마을로8길,106,54,96,48,HH
2016_1,초록마을로3길,112,51,96,48,HH
2016_1,월정로20길,109,43,96,48,HL
2016_1,우장산로6길,76,50,96,48,LH
2016_1,양천로73가길,101,49,96,48,HH
2016_1,양천로71길,86,49,96,48,LH
2016_1,양천로49길,103,48,96,48,HH
2016_1,양천로26길,88,45,96,48,LL
2016_1,양천로24길,77,45,96,48,LL
2016_1,양천로24가길,102,44,96,48,HL
2016_1,양천로14길,76,46,96,48,LL
2016_1,방화대로6라길,79,45,96,48,LL
2016_1,방화대로21길,98,48,96,48,HH
2016_1,등촌로5길,92,44,96,48,LL
2016_1,등촌로55길,77,40,96,48,LL
2016_1,등촌로51길,100,50,96,48,HH
2016_1,등촌로39길,88,42,96,48,LL
2016_1,등촌로13길,73,42,96,48,LL
2016_1,남부순환로11길,84,36,96,48,LL
2016_1,까치산로4길,97,44,96,48,HL
2016_1,국회대로7길,91,39,96,48,LL
2016_1,공항대로8길,86,42,96,48,LL
2016_1,공항대로61길,80,48,96,48,LH
2016_1,공항대로59다길,104,48,96,48,HH
2016_1,공항대로59길,84,49,96,48,LH
2016_1,공항대로55길,89,48,96,48,LH
2016_1,공항대로42길,77,45,96,48,LL
2016_1,공항대로38길,89,46,96,48,LL
2016_1,곰달래로60길,88,45,96,48,LL
2016_1,곰달래로53길,90,49,96,48,LH
2016_1,곰달래로47길,76,41,96,48,LL
2016_1,곰달래로31길,82,48,96,48,LL
2016_1,곰달래로25길,77,41,96,48,LL
2016_1,개화동로25길,131,54,96,48,HH
2016_1,개화동로23길,125,47,96,48,HL
2016_1,강서로8길,80,45,96,48,LL
2016_1,강서로5라길,107,42,96,48,HL
2016_1,강서로5나길,85,44,96,48,LL
2016_1,강서로5가길,93,49,96,48,LH
2016_1,강서로47라길,87,40,96,48,LL
2016_1,강서로47길,72,44,96,48,LL
2016_1,강서로45다길,70,45,96,48,LL
2016_1,강서로45길,77,46,96,48,LL
2016_1,강서로35길,87,45,96,48,LL
2016_1,강서로29길,82,39,96,48,LL
2016_1,강서로18길,81,43,96,48,LL
2016_1,강서로17가길,97,45,96,48,HL
2016_1,강서로15길,97,40,96,48,HL
2016_1,가로공원로80길,91,47,96,48,LL
2016_1,가로공원로76가길,96,44,96,48,HL
2016_1,화곡로4길,99,54,96,48,HH
2016_1,화곡로3길,109,42,96,48,HL
2016_1,지양로7길,90,40,96,48,LL
2016_1,중앙로55길,118,53,96,48,HH
2016_1,중앙로51길,96,46,96,48,HL
2016_1,중앙로47길,104,42,96,48,HL
2016_1,중앙로45길,115,48,96,48,HH
2016_1,중앙로36길,122,40,96,48,HL
2016_1,중앙로32길,82,43,96,48,LL
2016_1,중앙로25길,101,50,96,48,HH
2016_1,은행정로7길,84,43,96,48,LL
2016_1,은행정로5길,103,48,96,48,HH
2016_1,오목로5길,89,47,96,48,LL
2016_1,오목로3길,71,57,96,48,LH
2016_1,오목로30길,105,45,96,48,HL
2016_1,오목로23길,96,47,96,48,HL
2016_1,신월로20길,141,50,96,48,HH
2016_1,신월로15길,93,48,96,48,LL
2016_1,신목로6길,88,46,96,48,LL
2016_1,신목로5길,85,47,96,48,LL
2016_1,신목로2길,91,47,96,48,LL
2016_1,목동중앙서로8가길,92,43,96,48,LL
2016_1,목동중앙서로7길,87,42,96,48,LL
2016_1,목동중앙북로8길,85,42,96,48,LL
2016_1,목동중앙북로16길,72,51,96,48,LH
2016_1,목동중앙본로7길,85,52,96,48,LH
2016_1,목동중앙로3길,81,41,96,48,LL
2016_1,목동중앙로13나길,101,42,96,48,HL
2016_1,목동중앙남로3가길,90,43,96,48,LL
2016_1,목동로9길,74,41,96,48,LL
2016_1,목동로19길,88,43,96,48,LL
2016_1,목동동로8길,86,45,96,48,LL
2016_1,목동동로12길,87,44,96,48,LL
2016_1,목동남로4길,86,47,96,48,LL
2016_1,남부순환로88길,73,49,96,48,LH
2016_1,남부순환로79길,129,52,96,48,HH
2016_1,남부순환로70길,91,49,96,48,LH
2016_1,남부순환로58길,95,48,96,48,LL
2016_1,남부순환로40길,113,48,96,48,HL
2016_1,남부순환로33길,86,51,96,48,LH
2016_1,곰달래로5길,105,45,96,48,HL
2016_1,곰달래로3길,98,42,96,48,HL
2016_1,곰달래로2길,91,44,96,48,LL
2016_1,곰달래로10길,96,45,96,48,HL
2016_1,가로공원로58길,114,43,96,48,HL
2016_1,효창원로93길,112,55,96,48,HH
2016_1,토정로37길,68,54,96,48,LH
2016_1,월드컵로8길,81,48,96,48,LL
2016_1,월드컵로7길,87,39,96,48,LL
2016_1,월드컵로36길,77,53,96,48,LH
2016_1,월드컵로25길,84,46,96,48,LL
2016_1,월드컵로19길,86,44,96,48,LL
2016_1,월드컵로16길,81,46,96,48,LL
2016_1,월드컵로11길,89,48,96,48,LH
2016_1,월드컵로10길,66,40,96,48,LL
2016_1,와우산로3길,69,50,96,48,LH
2016_1,와우산로29길,53,41,96,48,LL
2016_1,와우산로29가길,51,43,96,48,LL
2016_1,양화진길,80,44,96,48,LL
2016_1,양화로1길,73,46,96,48,LL
2016_1,양화로11길,74,46,96,48,LL
2016_1,신촌로30길,114,49,96,48,HH
2016_1,신촌로28가길,123,66,96,48,HH
2016_1,신촌로12길,81,44,96,48,LL
2016_1,숭문길,97,54,96,48,HH
2016_1,숭문8길,114,58,96,48,HH
2016_1,성지3길,65,42,96,48,LL
2016_1,성산로4길,69,43,96,48,LL
2016_1,성미산로32길,43,38,96,48,LL
2016_1,성미산로1길,98,44,96,48,HL
2016_1,성미산로11길,84,43,96,48,LL
2016_1,백범로16길,98,48,96,48,HH
2016_1,방울내로9안길,96,43,96,48,LL
2016_1,모래내로7길,97,51,96,48,HH
2016_1,매봉산로2길,67,52,96,48,LH
2016_1,망원로2길,78,43,96,48,LL
2016_1,망원로11길,84,41,96,48,LL
2016_1,만리재옛길,117,48,96,48,HH
2016_1,마포대로4길,98,47,96,48,HL
2016_1,마포대로20길,108,52,96,48,HH
2016_1,마포대로12길,87,43,96,48,LL
2016_1,동교로38길,40,52,96,48,LH
2016_1,동교로27길,73,44,96,48,LL
2016_1,동교로25길,57,51,96,48,LH
2016_1,동교로19길,88,46,96,48,LL
2016_1,동교로17길,76,44,96,48,LL
2016_1,독막로8길,73,48,96,48,LH
2016_1,독막로32길,107,61,96,48,HH
2016_1,독막로22길,108,53,96,48,HH
2016_1,도화길,90,55,96,48,LH
2016_1,도화4길,102,43,96,48,HL
2016_1,대흥로28길,111,47,96,48,HL
2016_1,대흥로21길,110,50,96,48,HH
2016_1,광성로6길,94,54,96,48,LH
2016_1,홍제내길,89,58,96,48,LH
2016_1,홍연길,100,67,96,48,HH
2016_1,통일로39길,113,49,96,48,HH
2016_1,통일로37길,101,55,96,48,HH
2016_1,통일로11길,144,62,96,48,HH
2016_1,충정로6길,108,54,96,48,HH
2016_1,충정로4길,84,55,96,48,LH
2016_1,증가로6길,125,49,96,48,HH
2016_1,증가로23나길,103,51,96,48,HH
2016_1,증가로20가길,111,54,96,48,HH
2016_1,증가로10길,87,45,96,48,LL
2016_1,응암로1길,99,49,96,48,HH
2016_1,연희로10길,87,55,96,48,LH
2016_1,신촌로37길,157,75,96,48,HH
2016_1,수색로8길,106,48,96,48,HH
2016_1,세무서길,98,52,96,48,HH
2016_1,세무서2길,108,51,96,48,HH
2016_1,세검정로1길,132,59,96,48,HH
2016_1,북아현로4길,128,55,96,48,HH
2016_1,모래내로15길,98,53,96,48,HH
2016_1,명지대길,77,44,96,48,LL
2016_1,독립문로8길,92,58,96,48,LH
2016_1,가재울로6길,109,54,96,48,HH
2016_1,통일로92길,95,59,96,48,LH
2016_1,통일로87길,102,48,96,48,HH
2016_1,통일로78길,78,39,96,48,LL
2016_1,통일로69길,86,42,96,48,LL
2016_1,진흥로1길,82,41,96,48,LL
2016_1,진흥로12길,97,55,96,48,HH
2016_1,증산서길,120,51,96,48,HH
2016_1,증산로9길,92,46,96,48,LL
2016_1,증산로5길,95,45,96,48,LL
2016_1,증산로21길,90,49,96,48,LH
2016_1,증산로17길,102,54,96,48,HH
2016_1,증산로15길,99,43,96,48,HL
2016_1,증산로13길,112,52,96,48,HH
2016_1,응암로34길,114,50,96,48,HH
2016_1,응암로22길,93,51,96,48,LH
2016_1,응암로14길,108,49,96,48,HH
2016_1,응암로13길,106,49,96,48,HH
2016_1,응암로12길,94,45,96,48,LL
2016_1,은평로8길,79,44,96,48,LL
2016_1,은평로3길,73,46,96,48,LL
