Date,상권_코드_명,집객시설_수,상권_구분
2015_3,서울 동작구 노량진1동_1,15,A
2015_3,서울 강남구 학동역_3,22,A
2015_3,서울 강남구 강남구청역_1,58,A
2015_3,잠실역,39,A
2015_3,강남구 논현역_4,42,A
2015_3,학동역,15,A
2015_3,방이동 먹자골목,18,A
2015_3,서울 강남구 학동역_2,12,A
2015_3,서울 동작구 노량진역,27,A
2015_3,삼성역_3,26,A
2015_3,코엑스,51,A
2015_3,서울 강남구 학동역_1,7,A
2015_3,선정릉역_2,15,A
2015_3,강남구 논현역_3,12,A
2015_3,포스코사거리_2,57,A
2015_3,포스코사거리_1,26,A
2015_3,잠실역 롯데월드,24,A
2015_3,신도림역,19,A
2015_3,강남구 논현역_2,94,A
2015_3,선정릉역_1,8,A
2015_3,신천역,97,A
2015_3,강남구 논현역_1,80,A
2015_3,삼성역_2,18,A
2015_3,삼정역_2,18,A
2015_3,삼정역_1,11,A
2015_3,삼성역_1,59,A
2015_3,서울 강남구 선릉역_2,50,A
2015_3,서울 서초구 강남역,217,A
2015_3,서울 강남구 선릉역_1,54,A
2015_3,서울 송파구 석촌역_2,10,A
2015_3,선릉역_2,78,A
2015_3,서울 강남구 역삼역_2,35,A
2015_3,서울 송파구 석촌역_1,8,A
2015_3,석촌역,4,A
2015_3,서울 강남구 강남역_2,163,A
2015_3,선릉역_1,33,A
2015_3,구로역,16,A
2015_3,역삼역_2,11,A
2015_3,대림역_2,13,A
2015_3,서울 강남구 역삼역_1,47,A
2015_3,신대방삼거리역,37,A
2015_3,서울 강남구 한티역,31,A
2015_3,은마아파트입구사거리_4,11,A
2015_3,은마아파트입구사거리_3,6,A
2015_3,은마아파트입구사거리_2,7,A
2015_3,오류동역,26,A
2015_3,서울 강남구 강남역,74,A
2015_3,은마아파트입구사거리_1,24,A
2015_3,대림역_1,4,A
2015_3,교대역_4,78,A
2015_3,서울 강남구 강남역_1,83,A
2015_3,방배동카페골목,10,A
2015_3,가락시장,19,A
2015_3,교대역_3,11,A
2015_3,역삼역_1,12,A
2015_3,교대역_2,70,A
2015_3,서울 송파구 가락시장역,15,A
2015_3,서울 서초구 서초역,8,A
2015_3,서울 강남구 대치역_2,36,A
2015_3,서울 강남구 대치역_1,23,A
2015_3,뱅뱅사거리_2,27,A
2015_3,보라매공원,43,A
2015_3,교대역_1,60,A
2015_3,개봉동 현대아파트 인근,55,A
2015_3,뱅뱅사거리,42,A
2015_3,뱅뱅사거리_1,13,A
2015_3,서울 관악구 신림역_4,35,A
2015_3,동작구 총신대입구역_1,51,A
2015_3,양재역_3,32,A
2015_3,동작구 총신대입구역_2,46,A
2015_3,서울 서초구 남부터미널역_3,21,A
2015_3,서울 강남구 수서역,47,A
2015_3,서울 관악구 신림역_3,25,A
2015_3,서울 서초구 남부터미널역_2,35,A
2015_3,구로디지탈1단지,85,A
2015_3,양재역,60,A
2015_3,문정역,2,A
2015_3,매봉역,13,A
2015_3,서울 서초구 방배역,76,A
2015_3,서울 서초구 남부터미널역_1,25,A
2015_3,서울 관악구 신림역_2,26,A
2015_3,서울 관악구 신림역_1,22,A
2015_3,양재역_2,33,A
2015_3,양재역_1,23,A
2015_3,서울 관악구 서울대입구역_2,19,A
2015_3,가산디지털단지역_3,97,A
2015_3,구로디지털단지역,5,A
2015_3,서울 관악구 서울대입구역_1,86,A
2015_3,관악구 사당역_1,26,A
2015_3,가산디지털단지역_2,63,A
2015_3,관악구 사당역_2,32,A
2015_3,가산디지털단지역_1,35,A
2015_3,포이사거리_1,18,A
2015_3,포이사거리_2,18,A
2015_3,관악구 사당역_3,11,A
2015_3,서울 관악구 대학동_1,16,A
2015_3,서울 금천구 독산1동_1,28,A
2015_3,양재동 꽃시장,10,A
2015_3,양재 화물트럭터미널앞_2,8,A
2015_3,양재 화물트럭터미널앞_1,9,A
2015_3,서울 금천구 시흥1동_4,76,A
2015_3,풍성로37가길,4,A
2015_3,천호옛길,9,A
2015_3,천호옛14길,2,A
2015_3,천호대로219길,9,A
2015_3,천호대로197길,3,A
2015_3,천호대로187길,19,A
2015_3,천호대로170길,10,A
2015_3,천호대로162길,1,A
2015_3,천중로51길,18,A
2015_3,천중로39길,3,A
2015_3,진황도로47길,12,A
2015_3,진황도로27길,6,A
2015_3,올림픽로98길,4,A
2015_3,올림픽로80길,9,A
2015_3,올림픽로78길,7,A
2015_3,올림픽로77길,1,A
2015_3,올림픽로48길,10,A
2015_3,양재대로96길,9,A
2015_3,양재대로95길,8,A
2015_3,양재대로91길,7,A
2015_3,양재대로133길,3,A
2015_3,양재대로124길,4,A
2015_3,양재대로116길,5,A
2015_3,양재대로101길,15,A
2015_3,암사길,4,A
2015_3,성안로3길,7,A
2015_3,성내로5길,21,A
2015_3,상일로5길,11,A
2015_3,상암로5길,43,A
2015_3,상암로51길,10,A
2015_3,상암로4길,5,A
2015_3,상암로14길,14,A
2015_3,명일로13길,13,A
2015_3,동남로85길,7,A
2015_3,동남로82길,10,A
2015_3,동남로65길,11,A
2015_3,구천면로42길,11,A
2015_3,구천면로41길,11,A
2015_3,구천면로36길,4,A
2015_3,고덕로61길,6,A
2015_3,고덕로25길,2,A
2015_3,고덕로10길,20,A
2015_3,강동대로53길,4,A
2015_3,풍성로25길,7,A
2015_3,오금로46길,9,A
2015_3,오금로36길,6,A
2015_3,오금로11길,10,A
2015_3,양재대로72길,20,A
2015_3,양재대로71길,14,A
2015_3,양재대로64길,15,A
2015_3,양재대로62길,7,A
2015_3,송파대로30길,19,A
2015_3,송이로36길,9,A
2015_3,송이로32길,5,A
2015_3,송이로23길,5,A
2015_3,삼전로13길,34,A
2015_3,백제고분로50길,8,A
2015_3,백제고분로46길,12,A
2015_3,백제고분로45길,6,A
2015_3,백제고분로39길,5,A
2015_3,백제고분로34길,8,A
2015_3,백제고분로33길,3,A
2015_3,백제고분로32길,15,A
2015_3,백제고분로31길,15,A
2015_3,백제고분로22길,30,A
2015_3,백제고분로21길,2,A
2015_3,마천로51길,16,A
2015_3,동남로20길,32,A
2015_3,거마로20길,23,A
2015_3,학동로77길,21,A
2015_3,학동로6길,4,A
2015_3,학동로56길,6,A
2015_3,학동로38길,4,A
2015_3,테헤란로81길,13,A
2015_3,일원로9길,10,A
2015_3,일원로3길,14,A
2015_3,영동대로65길,2,A
2015_3,영동대로112길,15,A
2015_3,언주로81길,20,A
2015_3,선릉로18길,23,A
2015_3,선릉로146길,9,A
2015_3,선릉로133길,7,A
2015_3,선릉로132길,13,A
2015_3,선릉로121길,7,A
2015_3,삼성로75길,5,A
2015_3,삼성로69길,3,A
2015_3,삼성로63길,8,A
2015_3,삼성로57길,8,A
2015_3,삼성로147길,6,A
2015_3,삼성로115길,4,A
2015_3,봉은사로68길,2,A
2015_3,봉은사로57길,2,A
2015_3,봉은사로43길,13,A
2015_3,봉은사로29길,7,A
2015_3,봉은사로109길,1,A
2015_3,도산대로81길,11,A
2015_3,도산대로50길,2,A
2015_3,도산대로38길,2,A
2015_3,도산대로30길,5,A
2015_3,도산대로23길,1,A
2015_3,도산대로15길,3,A
2015_3,도곡로37길,18,A
2015_3,논현로8길,3,A
2015_3,논현로63길,4,A
2015_3,논현로28길,11,A
2015_3,논현로26길,7,A
2015_3,논현로159길,4,A
2015_3,논현로139길,1,A
2015_3,논현로115길,11,A
2015_3,논현로10길,6,A
2015_3,논현로106길,5,A
2015_3,남부순환로365길,6,A
2015_3,개포로82길,14,A
2015_3,개포로28길,8,A
2015_3,개포로20길,7,A
2015_3,개포로17길,12,A
2015_3,강남대로140길,2,A
2015_3,강남대로136길,5,A
2015_3,강남대로118길,4,A
2015_3,서초중앙로8길,16,A
2015_3,방배중앙로21길,9,A
2015_3,효령로72길,22,A
2015_3,효령로34길,4,A
2015_3,효령로31길,1,A
2015_3,청두곶길,2,A
2015_3,언남길,1,A
2015_3,서초대로8길,9,A
2015_3,서초대로64길,4,A
2015_3,서초대로4길,9,A
2015_3,서초대로25길,26,A
2015_3,서초대로23길,24,A
2015_3,서초대로15길,2,A
2015_3,사평대로26길,14,A
2015_3,사평대로22길,14,A
2015_3,사임당로17길,4,A
2015_3,방배로42길,18,A
2015_3,방배로35길,22,A
2015_3,방배로18길,6,A
2015_3,반포대로9길,8,A
2015_3,바우뫼로39길,1,A
2015_3,마방로2길,16,A
2015_3,방배천로4안길,3,A
2015_3,동산로10길,13,A
2015_3,동광로39길,11,A
2015_3,동광로1길,8,A
2015_3,동광로12길,9,A
2015_3,논현로27길,8,A
2015_3,논현로1길,8,A
2015_3,남부순환로339길,3,A
2015_3,남부순환로325길,14,A
2015_3,남부순환로317길,10,A
2015_3,고무래로8길,31,A
2015_3,강남대로8길,4,A
2015_3,강남대로34길,1,A
2015_3,소담길,7,A
2015_3,원신길,11,A
2015_3,양산길,5,A
2015_3,호암로24길,37,A
2015_3,호암로20길,2,A
2015_3,행운길,7,A
2015_3,행운1길,4,A
2015_3,청림3길,8,A
2015_3,청룡길,11,A
2015_3,청룡8길,11,A
2015_3,중앙길,3,A
2015_3,조원중앙로2길,14,A
2015_3,조원로18길,7,A
2015_3,조원로10길,10,A
2015_3,장군봉2길,5,A
2015_3,장군봉1길,24,A
2015_3,인헌길,15,A
2015_3,은천로25길,4,A
2015_3,신원로3길,15,A
2015_3,신사로20길,3,A
2015_3,신림로64길,9,A
2015_3,신림로48길,3,A
2015_3,신림로38길,11,A
2015_3,신림로28길,16,A
2015_3,신림로11길,3,A
2015_3,신림동길,3,A
2015_3,서림7길,4,A
2015_3,봉천로33길,9,A
2015_3,봉천로13길,4,A
2015_3,복은길,10,A
2015_3,법원단지길,14,A
2015_3,법원단지9길,20,A
2015_3,미성5길,7,A
2015_3,대학길,7,A
2015_3,당곡길,7,A
2015_3,남현길,1,A
2015_3,남현3길,13,A
2015_3,남현2길,14,A
2015_3,남부순환로248길,12,A
2015_3,남부순환로234길,4,A
2015_3,남부순환로172길,8,A
2015_3,남부순환로161길,8,A
2015_3,남부순환로151길,17,A
2015_3,남부순환로142길,16,A
2015_3,난향길,1,A
2015_3,난우길,10,A
2015_3,난곡로74길,6,A
2015_3,난곡로34길,19,A
2015_3,난곡로26길,4,A
2015_3,난곡로24길,3,A
2015_3,낙성대역길,2,A
2015_3,국회단지길,21,A
2015_3,구암길,22,A
2015_3,관천로22길,7,A
2015_3,관천로15길,5,A
2015_3,관악로30길,20,A
2015_3,관악로28길,18,A
2015_3,관악로14길,5,A
2015_3,관악로10길,4,A
2015_3,흑석로9길,8,A
2015_3,흑석로13길,2,A
2015_3,장승배기로27길,6,A
2015_3,장승배기로19길,2,A
2015_3,장승배기로10길,5,A
2015_3,여의대방로46길,8,A
2015_3,여의대방로24길,9,A
2015_3,여의대방로22카길,14,A
2015_3,여의대방로22나길,2,A
2015_3,여의대방로22길,3,A
2015_3,양녕로26길,15,A
2015_3,신대방길,17,A
2015_3,성대로29길,7,A
2015_3,성대로1길,18,A
2015_3,서달로8가길,1,A
2015_3,서달로15길,22,A
2015_3,상도로62길,18,A
2015_3,상도로61길,3,A
2015_3,상도로47길,2,A
2015_3,상도로37길,18,A
2015_3,상도로15길,16,A
2015_3,사당로8길,13,A
2015_3,사당로30길,8,A
2015_3,사당로2차길,12,A
2015_3,사당로29길,1,A
2015_3,사당로26길,1,A
2015_3,사당로23나길,9,A
2015_3,사당로23길,7,A
2015_3,사당로20길,1,A
2015_3,사당로16길,5,A
2015_3,만양로8길,13,A
2015_3,만양로14길,4,A
2015_3,등용로14길,14,A
2015_3,동작대로7길,16,A
2015_3,동작대로33길,6,A
2015_3,동작대로29길,14,A
2015_3,동작대로17길,9,A
2015_3,대방동2길,20,A
2015_3,대방동27길,12,A
2015_3,노량진로6길,1,A
2015_3,국사봉길,18,A
2015_3,국사봉2길,3,A
2015_3,국사봉1길,13,A
2015_3,영신로9길,8,A
2015_3,영등포로84길,12,A
2015_3,영등포로80길,3,A
2015_3,영등포로62길,3,A
2015_3,영등포로35길,12,A
2015_3,영등포로27길,7,A
2015_3,영등포로25길,8,A
2015_3,여의대방로61길,2,A
2015_3,여의대방로43나길,14,A
2015_3,여의대방로39길,14,A
2015_3,여의대방로35길,7,A
2015_3,양평로28길,9,A
2015_3,양평로22라길,6,A
2015_3,양평로19길,12,A
2015_3,신길로60길,6,A
2015_3,신길로42길,8,A
2015_3,신길로42가길,10,A
2015_3,신길로39길,2,A
2015_3,신길로17길,5,A
2015_3,선유서로28길,3,A
2015_3,선유서로25길,12,A
2015_3,선유서로24길,8,A
2015_3,선유로55길,14,A
2015_3,디지털로74길,14,A
2015_3,디지털로57길,20,A
2015_3,디지털로37길,10,A
2015_3,도신로62길,5,A
2015_3,도신로60길,26,A
2015_3,도신로29길,17,A
2015_3,도신로15길,13,A
2015_3,도림천로21길,3,A
2015_3,도림로63길,3,A
2015_3,도림로147길,4,A
2015_3,도림로112길,5,A
2015_3,대림로8길,11,A
2015_3,대림로7길,5,A
2015_3,대림로44길,16,A
2015_3,대림로34길,7,A
2015_3,대림로31길,6,A
2015_3,대림로29길,28,A
2015_3,대림로22길,2,A
2015_3,당산로46길,17,A
2015_3,당산로38길,11,A
2015_3,당산로37길,10,A
2015_3,당산로31길,7,A
2015_3,국회대로56길,13,A
2015_3,경인로90길,2,A
2015_3,경인로80길,2,A
2015_3,경인로77길,10,A
2015_3,가마산로61길,6,A
2015_3,시흥대로94길,15,A
2015_3,시흥대로84길,1,A
2015_3,시흥대로68길,6,A
2015_3,시흥대로63길,20,A
2015_3,시흥대로62가길,6,A
2015_3,시흥대로36길,10,A
2015_3,시흥대로22길,11,A
2015_3,시흥대로153길,10,A
2015_3,시흥대로150길,12,A
2015_3,시흥대로141길,21,A
2015_3,시흥대로138길,14,A
2015_3,시흥대로120길,6,A
2015_3,벚꽃로56길,2,A
2015_3,범안로17길,8,A
2015_3,범안로11길,16,A
2015_3,문성로5길,5,A
2015_3,독산로85길,10,A
2015_3,독산로78다길,3,A
2015_3,독산로70길,5,A
2015_3,독산로64길,10,A
2015_3,독산로50길,7,A
2015_3,독산로40길,17,A
2015_3,독산로108길,22,A
2015_3,남부순환로112길,6,A
2015_3,금하로24길,4,A
2015_3,금하로14길,1,A
2015_3,가산로5길,13,A
2015_3,가산로3길,13,A
2015_3,중앙로1길,23,A
2015_3,중앙로15길,17,A
2015_3,우마길,1,A
2015_3,오류로8길,20,A
2015_3,신도림로13길,1,A
2015_3,새말로18길,1,A
2015_3,부일로1길,7,A
2015_3,부일로15길,10,A
2015_3,부일로11길,14,A
2015_3,디지털로32길,26,A
2015_3,디지털로32가길,2,A
2015_3,도림로6길,14,A
2015_3,도림로12길,3,A
2015_3,남부순환로97길,17,A
2015_3,구로중앙로8길,13,A
2015_3,구로중앙로7길,9,A
2015_3,구로중앙로42길,3,A
2015_3,구로중앙로34길,2,A
2015_3,구로중앙로28길,18,A
2015_3,구로중앙로19길,10,A
2015_3,구로동로8길,16,A
2015_3,구로동로7길,3,A
2015_3,구로동로42길,5,A
2015_3,구로동로41길,3,A
2015_3,구로동로38길,4,A
2015_3,구로동로28길,2,A
2015_3,구로동로15길,3,A
2015_3,공원로6가길,5,A
2015_3,고척로52길,8,A
2015_3,고척로27다길,6,A
2015_3,고척로27길,15,A
2015_3,고척로21나길,20,A
2015_3,경인로47길,6,A
2015_3,경인로35길,10,A
2015_3,경인로31길,12,A
2015_3,경인로15길,8,A
2015_3,개봉로3길,21,A
2015_3,개봉로2길,7,A
2015_3,개봉로23가길,22,A
2015_3,개봉로20길,20,A
2015_3,개봉로1길,6,A
2015_3,개봉로17다길,6,A
2015_3,개봉로17길,27,A
2015_3,화곡로64길,15,A
2015_3,화곡로59길,4,A
2015_3,화곡로44나길,9,A
2015_3,화곡로31길,12,A
2015_3,화곡로20길,6,A
2015_3,화곡로13길,10,A
2015_3,초원로16길,3,A
2015_3,초록마을로8길,6,A
2015_3,초록마을로3길,17,A
2015_3,월정로20길,5,A
2015_3,우장산로6길,13,A
2015_3,양천로73가길,17,A
2015_3,양천로71길,2,A
2015_3,양천로49길,5,A
2015_3,양천로26길,2,A
2015_3,양천로24길,2,A
2015_3,양천로24가길,18,A
2015_3,양천로14길,12,A
2015_3,방화대로6라길,6,A
2015_3,방화대로21길,6,A
2015_3,등촌로5길,23,A
2015_3,등촌로55길,3,A
2015_3,등촌로51길,3,A
2015_3,등촌로39길,9,A
2015_3,등촌로13길,9,A
2015_3,남부순환로11길,4,A
2015_3,까치산로4길,7,A
2015_3,국회대로7길,6,A
2015_3,공항대로8길,18,A
2015_3,공항대로61길,2,A
2015_3,공항대로59다길,7,A
2015_3,공항대로59길,8,A
2015_3,공항대로55길,1,A
2015_3,공항대로42길,3,A
2015_3,공항대로38길,5,A
2015_3,곰달래로60길,11,A
2015_3,곰달래로53길,18,A
2015_3,곰달래로47길,21,A
2015_3,곰달래로31길,3,A
2015_3,곰달래로25길,4,A
2015_3,개화동로25길,3,A
2015_3,개화동로23길,16,A
2015_3,강서로8길,22,A
2015_3,강서로5라길,10,A
2015_3,강서로5나길,2,A
2015_3,강서로5가길,16,A
2015_3,강서로47라길,2,A
2015_3,강서로47길,11,A
2015_3,강서로45다길,1,A
2015_3,강서로45길,16,A
2015_3,강서로35길,1,A
2015_3,강서로29길,7,A
2015_3,강서로18길,16,A
2015_3,강서로17가길,2,A
2015_3,강서로15길,5,A
2015_3,가로공원로80길,2,A
2015_3,가로공원로76가길,5,A
2015_3,화곡로4길,9,A
2015_3,화곡로3길,5,A
2015_3,지양로7길,13,A
2015_3,중앙로51길,6,A
2015_3,중앙로47길,1,A
2015_3,중앙로45길,19,A
2015_3,중앙로36길,14,A
2015_3,중앙로32길,14,A
2015_3,중앙로25길,5,A
2015_3,은행정로7길,8,A
2015_3,은행정로5길,12,A
2015_3,오목로5길,10,A
2015_3,오목로3길,2,A
2015_3,오목로30길,4,A
2015_3,오목로23길,4,A
2015_3,신월로20길,6,A
2015_3,신월로15길,8,A
2015_3,신목로6길,25,A
2015_3,신목로5길,5,A
2015_3,신목로2길,2,A
2015_3,목동중앙서로8가길,4,A
2015_3,목동중앙서로7길,5,A
2015_3,목동중앙북로8길,1,A
2015_3,목동중앙북로16길,1,A
2015_3,목동중앙본로7길,10,A
2015_3,목동중앙로3길,3,A
2015_3,목동중앙로13나길,4,A
2015_3,목동중앙남로3가길,5,A
2015_3,목동로9길,8,A
2015_3,목동로19길,16,A
2015_3,목동동로8길,25,A
2015_3,목동동로12길,15,A
2015_3,목동남로4길,5,A
2015_3,남부순환로88길,5,A
2015_3,남부순환로79길,13,A
2015_3,남부순환로70길,5,A
2015_3,남부순환로58길,1,A
2015_3,남부순환로40길,11,A
2015_3,남부순환로33길,1,A
2015_3,곰달래로5길,4,A
2015_3,곰달래로3길,7,A
2015_3,곰달래로2길,3,A
2015_3,곰달래로10길,3,A
2015_3,가로공원로58길,2,A
2015_3,효창원로93길,5,A
2015_3,토정로37길,6,A
2015_3,월드컵로8길,7,A
2015_3,월드컵로7길,7,A
2015_3,월드컵로36길,9,A
2015_3,월드컵로25길,17,A
2015_3,월드컵로19길,21,A
2015_3,월드컵로16길,23,A
2015_3,월드컵로11길,17,A
2015_3,월드컵로10길,13,A
2015_3,와우산로3길,1,A
2015_3,와우산로29길,3,A
2015_3,와우산로29가길,7,A
2015_3,양화진길,6,A
2015_3,양화로1길,1,A
2015_3,양화로11길,1,A
2015_3,신촌로30길,6,A
2015_3,신촌로12길,16,A
2015_3,숭문길,6,A
2015_3,숭문8길,1,A
2015_3,성지3길,3,A
2015_3,성산로4길,6,A
2015_3,성미산로32길,1,A
2015_3,성미산로1길,4,A
2015_3,성미산로11길,6,A
2015_3,백범로16길,18,A
2015_3,방울내로9안길,13,A
2015_3,모래내로7길,3,A
2015_3,매봉산로2길,9,A
2015_3,망원로2길,3,A
2015_3,망원로11길,8,A
2015_3,만리재옛길,6,A
2015_3,마포대로4길,5,A
2015_3,마포대로20길,11,A
2015_3,마포대로12길,7,A
2015_3,동교로38길,1,A
2015_3,동교로27길,4,A
2015_3,동교로25길,4,A
2015_3,동교로19길,22,A
2015_3,동교로17길,8,A
2015_3,독막로8길,3,A
2015_3,독막로32길,6,A
2015_3,독막로22길,4,A
2015_3,도화길,8,A
2015_3,대흥로28길,16,A
2015_3,대흥로21길,6,A
2015_3,광성로6길,3,A
2015_3,홍제내길,11,A
2015_3,홍연길,3,A
2015_3,통일로39길,11,A
2015_3,통일로37길,35,A
2015_3,통일로11길,13,A
2015_3,충정로6길,12,A
2015_3,충정로4길,12,A
2015_3,증가로6길,3,A
2015_3,증가로23나길,24,A
2015_3,증가로20가길,7,A
2015_3,증가로10길,10,A
2015_3,응암로1길,10,A
2015_3,연희로10길,4,A
2015_3,신촌로37길,12,A
2015_3,수색로8길,12,A
2015_3,세무서길,25,A
2015_3,세무서2길,24,A
2015_3,세검정로1길,17,A
2015_3,북아현로4길,6,A
2015_3,모래내로15길,6,A
2015_3,명지대길,7,A
2015_3,독립문로8길,14,A
2015_3,가재울로6길,11,A
2015_3,통일로92길,2,A
2015_3,통일로87길,13,A
2015_3,통일로78길,9,A
2015_3,통일로69길,1,A
2015_3,진흥로1길,11,A
2015_3,진흥로12길,7,A
2015_3,증산서길,12,A
2015_3,증산로9길,2,A
2015_3,증산로5길,2,A
2015_3,증산로21길,10,A
2015_3,증산로17길,3,A
2015_3,증산로15길,4,A
2015_3,증산로13길,14,A
2015_3,응암로34길,10,A
2015_3,응암로22길,26,A
2015_3,응암로14길,2,A
2015_3,응암로13길,9,A
2015_3,응암로12길,8,A
2015_3,은평로8길,2,A
2015_3,은평로3길,8,A
2015_3,은평로20길,11,A
2015_3,은평로13길,17,A
2015_3,은평로10길,17,A
2015_3,연서로5길,9,A
2015_3,연서로41길,4,A
2015_3,연서로3길,9,A
2015_3,연서로34길,10,A
2015_3,연서로29길,1,A
2015_3,연서로28길,12,A
2015_3,연서로27길,14,A
2015_3,연서로21길,12,A
2015_3,연서로17길,19,A
2015_3,연서로16길,20,A
2015_3,연서로11길,8,A
2015_3,역말로9길,1,A
2015_3,수색로18길,9,A
2015_3,서오릉로8길,1,A
2015_3,서오릉로21길,8,A
2015_3,불광천길,8,A
2015_3,갈현로7길,9,A
2015_3,갈현로41길,18,A
2015_3,갈현로33길,10,A
2015_3,갈현로1길,5,A
2015_3,가좌로7길,14,A
2015_3,한글비석로44길,8,A
2015_3,한글비석로24길,12,A
2015_3,한글비석로22길,21,A
2015_3,석계로1길,21,A
2015_3,상계로9가길,7,A
2015_3,상계로1길,6,A
2015_3,상계로12길,4,A
2015_3,동일로242길,12,A
2015_3,동일로192길,11,A
2015_3,동일로173가길,5,A
2015_3,공릉로58길,4,A
2015_3,해등로16길,1,A
2015_3,우이천로4다길,5,A
2015_3,우이천로32길,20,A
2015_3,시루봉로23길,13,A
2015_3,삼양로144길,5,A
2015_3,방학로6가길,13,A
2015_3,방학로5길,3,A
2015_3,방학로15길,2,A
2015_3,방학로10길,3,A
2015_3,도봉산길,4,A
2015_3,도봉로181길,9,A
2015_3,도봉로169나길,20,A
2015_3,도봉로156길,8,A
2015_3,도봉로152가길,5,A
2015_3,도봉로147길,4,A
2015_3,도봉로143길,8,A
2015_3,도봉로114길,36,A
2015_3,도봉로109길,3,A
2015_3,도당로29길,21,A
2015_3,도당로19길,2,A
2015_3,도당로13바길,6,A
2015_3,도당로13가길,3,A
2015_3,덕릉로60길,4,A
2015_3,노해로63다길,1,A
2015_3,노해로60길,31,A
2015_3,한천로140길,6,A
2015_3,한천로139가길,4,A
2015_3,한천로132길,12,A
2015_3,한천로124나길,6,A
2015_3,한천로109길,36,A
2015_3,인수봉로79길,6,A
2015_3,인수봉로72길,3,A
2015_3,인수봉로56길,5,A
2015_3,오패산로67길,14,A
2015_3,오패산로52길,30,A
2015_3,오패산로30길,7,A
2015_3,수유로12길,5,A
2015_3,솔샘로65길,6,A
2015_3,솔매로50길,27,A
2015_3,솔매로45길,9,A
2015_3,솔매로41길,3,A
2015_3,삼양로93길,4,A
2015_3,삼양로77길,14,A
2015_3,삼양로41길,11,A
2015_3,삼양로24길,1,A
2015_3,삼양로20길,1,A
2015_3,삼각산로28길,4,A
2015_3,도봉로8길,3,A
2015_3,도봉로76길,5,A
2015_3,도봉로67길,16,A
2015_3,도봉로45길,13,A
2015_3,도봉로18길,1,A
2015_3,덕릉로41길,3,A
2015_3,덕릉로40길,14,A
2015_3,노해로23길,7,A
2015_3,노해로17길,7,A
2015_3,화랑로40길,12,A
2015_3,화랑로32길,2,A
2015_3,화랑로1길,3,A
2015_3,화랑로19길,5,A
2015_3,화랑로14길,4,A
2015_3,화랑로13길,7,A
2015_3,한천로76길,6,A
2015_3,한천로101가길,6,A
2015_3,창경궁로43길,11,A
2015_3,지봉로20길,11,A
2015_3,종암로5길,7,A
2015_3,종암로24가길,1,A
2015_3,종암로21길,1,A
2015_3,종암로19길,35,A
2015_3,종암로16길,4,A
2015_3,정릉로8길,6,A
2015_3,정릉로27길,7,A
2015_3,정릉로26길,2,A
2015_3,장위로50길,12,A
2015_3,장월로1길,10,A
2015_3,인촌로6길,9,A
2015_3,인촌로5길,12,A
2015_3,인촌로24길,7,A
2015_3,개운사길,2,A
2015_3,인촌로1길,13,A
2015_3,인촌로17가길,10,A
2015_3,오패산로4길,26,A
2015_3,오패산로19길,13,A
2015_3,안암로5길,3,A
2015_3,아리랑로4길,17,A
2015_3,솔샘로6길,4,A
2015_3,성북로8길,9,A
2015_3,삼양로8길,9,A
2015_3,삼선교로16가길,6,A
2015_3,삼선교로10다길,1,A
2015_3,삼선교로10길,14,A
2015_3,보문로32길,2,A
2015_3,보문로31길,12,A
2015_3,보문로26길,1,A
2015_3,보문로13길,3,A
2015_3,보국문로16길,19,A
2015_3,동소문로6길,14,A
2015_3,동소문로2길,15,A
2015_3,동소문로26가길,8,A
2015_3,동소문로15길,13,A
2015_3,동소문로13길,6,A
2015_3,돌곶이로8길,2,A
2015_3,돌곶이로41길,5,A
2015_3,돌곶이로28길,6,A
2015_3,돌곶이로27길,5,A
2015_3,돌곶이로22길,3,A
2015_3,길음로7길,11,A
2015_3,중랑천로10길,3,A
2015_3,용마산로94길,11,A
2015_3,용마산로118길,14,A
2015_3,용마산로112길,9,A
2015_3,용마산로100길,1,A
2015_3,신내로7가길,1,A
2015_3,사가정로54길,15,A
2015_3,사가정로42길,2,A
2015_3,봉화산로56길,23,A
2015_3,봉화산로4길,3,A
2015_3,봉화산로30길,2,A
2015_3,봉우재로33길,10,A
2015_3,면목로78길,5,A
2015_3,면목로56길,5,A
2015_3,면목로55길,7,A
2015_3,면목로49길,9,A
2015_3,면목로48길,6,A
2015_3,면목로45길,5,A
2015_3,면목로33길,2,A
2015_3,면목로21길,1,A
2015_3,망우로73길,2,A
2015_3,망우로68길,8,A
2015_3,동일로163길,3,A
2015_3,동일로157길,26,A
2015_3,동일로149길,2,A
2015_3,동일로140길,4,A
2015_3,동일로139길,5,A
2015_3,동일로139가길,9,A
2015_3,동일로130길,14,A
2015_3,동일로123길,17,A
2015_3,동일로112길,11,A
2015_3,동일로101길,10,A
2015_3,동일로100길,6,A
2015_3,답십리로75길,4,A
2015_3,공릉로2길,12,A
2015_3,공릉로12가길,3,A
2015_3,겸재로54길,2,A
2015_3,겸재로36길,6,A
2015_3,겸재로29길,20,A
2015_3,휘경로3길,14,A
2015_3,휘경로2길,8,A
2015_3,휘경로23길,2,A
2015_3,휘경로14길,3,A
2015_3,한천로46길,7,A
2015_3,한천로40길,6,A
2015_3,한천로33길,7,A
2015_3,한천로14길,11,A
2015_3,천호대로97길,2,A
2015_3,천호대로77길,1,A
2015_3,천호대로17길,8,A
2015_3,천장산로7길,3,A
2015_3,제기로5길,2,A
2015_3,전농로4길,4,A
